I,MCL,ABP,RESP
3485,10259,5229,2540
3629,9908,5230,2524
3519,9986,5222,2511
3253,10406,5230,2505
3046,10679,5226,2488
3170,10572,5230,2468
3556,10204,5223,2444
3879,9908,5230,2431
3882,9748,5225,2417
3754,9631,5230,2412
3743,9492,5224,2402
3837,9521,5230,2393
3776,9781,5225,2373
3462,10185,5230,2356
3009,10522,5224,2341
2628,10794,5230,2337
2452,10945,5225,2329
2544,10904,5230,2319
2783,10605,5224,2297
2961,10296,5230,2281
2958,10129,5225,2266
2920,10074,5230,2262
3037,9893,5224,2254
3337,9631,5230,2244
3608,9437,5225,2222
3712,9465,5230,2206
3698,9605,5223,2193
3754,9742,5230,2188
3895,9688,5227,2177
3962,9465,5230,2169
3765,9234,5219,2157
3378,9299,5230,2150
3050,9624,5243,2139
3003,9963,5267,2132
3199,10061,5266,2120
3462,10074,5267,2113
3589,10187,5259,2101
3545,10462,5267,2094
3387,10685,5263,2084
3253,10794,5267,2075
3220,10726,5261,2061
3337,10517,5267,2057
3559,10131,5261,2055
3837,9742,5267,2057
4042,9534,5262,2047
4129,9631,5267,2038
4109,9859,5260,2027
4087,10019,5267,2019
4035,10025,5264,2006
3879,10074,5267,2001
3610,10302,5257,1999
3462,10683,5267,2001
3660,10925,5280,1990
4254,10904,5304,1982
5021,10732,5303,1978
5672,10794,5304,1982
5958,11241,5296,1975
5839,11956,5304,1963
5518,12502,5300,1948
5380,12565,5304,1945
5664,11941,5298,1943
6340,10738,5304,1945
7167,9154,5299,1936
7925,7528,5304,1926
8381,6032,5298,1911
8342,4871,5304,1907
7725,4262,5299,1906
6757,4484,5304,1907
5811,5360,5298,1898
5172,6421,5304,1888
4787,7237,5299,1877
4463,7915,5304,1870
4083,8609,5298,1859
3754,9299,5304,1851
3572,9766,5300,1840
3504,10074,5304,1832
3386,10317,5297,1820
3170,10572,5304,1814
2909,10779,5301,1805
2753,11015,5304,1795
2777,11173,5294,1775
3003,11070,5304,1758
3299,10564,5317,1744
3504,9963,5341,1739
3499,9608,5341,1723
3378,9631,5341,1701
3264,9800,5333,1676
3253,9963,5341,1664
3273,10084,5337,1656
3253,10240,5341,1645
3123,10364,5335,1624
2920,10406,5341,1608
2704,10313,5336,1597
2586,10185,5341,1589
2604,10037,5335,1570
2753,9908,5341,1552
2934,9762,5336,1538
3086,9687,5341,1533
3189,9651,5335,1518
3295,9631,5341,1496
3396,9548,5336,1471
3462,9521,5341,1458
3461,9586,5336,1449
3462,9742,5341,1440
3516,9813,5336,1420
3629,9797,5341,1402
3713,9739,5335,1388
3712,9797,5341,1384
3565,9973,5336,1377
3295,10240,5341,1365
2978,10423,5335,1344
2795,10462,5341,1328
2850,10328,5337,1315
3128,10185,5341,1309
3459,10084,5334,1299
3712,10074,5341,1290
3843,10062,5338,1279
3921,10074,5341,1271
3983,10094,5331,1260
4046,10185,5341,1253
4052,10319,5354,1243
3962,10572,5378,1234
3721,10939,5378,1221
3378,11403,5378,1215
3096,11729,5370,1214
3128,11735,5378,1215
3557,11318,5374,1207
4213,10738,5378,1197
4728,10331,5372,1186
4880,10406,5378,1178
4681,10896,5373,1166
4338,11569,5378,1159
3990,12093,5373,1156
3712,12344,5378,1159
3555,12221,5372,1153
3629,11790,5378,1141
3912,11150,5374,1125
4254,10572,5378,1122
4458,10181,5371,1123
4505,10019,5378,1122
4442,9975,5375,1110
4338,10074,5378,1103
4214,10281,5368,1102
4129,10572,5378,1103
4057,10765,5391,1094
3962,10794,5415,1084
3865,10587,5415,1074
3921,10240,5415,1066
4137,9803,5407,1053
4338,9465,5415,1047
4298,9313,5411,1047
4087,9410,5415,1047
3899,9575,5409,1036
3879,9687,5415,1028
3931,9702,5410,1027
3962,9797,5415,1028
3934,9992,5409,1018
3921,10185,5415,1010
3930,10190,5410,1008
3962,10074,5415,1010
4007,9940,5410,1001
4129,9908,5415,991
4335,9960,5410,987
4588,10185,5415,991
4813,10594,5410,986
5047,11181,5415,972
5352,11760,5409,956
5798,12233,5415,954
6358,12448,5411,956
7007,12344,5415,954
7669,11768,5408,942
8258,10683,5415,935
8622,9072,5412,934
8675,7196,5415,935
8404,5456,5405,925
7883,4428,5415,916
7121,4386,5428,914
6131,5258,5452,916
4995,6521,5452,908
3962,7694,5452,897
3242,8476,5444,892
2920,8967,5452,897
2911,9302,5448,901
3128,9631,5452,897
3437,9921,5446,886
3712,10185,5452,879
3835,10339,5447,876
3837,10406,5452,879
3779,10380,5446,878
3712,10406,5452,879
3580,10503,5447,878
3378,10683,5452,879
3143,10829,5447,877
3003,10960,5452,879
3007,11038,5447,879
3170,11070,5452,879
3395,10976,5447,875
3629,10794,5452,879
3785,10578,5447,888
3837,10462,5452,897
3760,10457,5447,897
3629,10572,5452,897
3522,10697,5447,903
3504,10794,5452,916
3529,10772,5447,926
3545,10683,5452,935
3508,10569,5446,942
3462,10572,5452,954
3449,10649,5447,963
3462,10738,5452,972
3354,10702,5446,980
3086,10572,5452,991
2857,10338,5448,1000
3003,10074,5452,1010
3505,9826,5445,1016
3962,9797,5452,1028
3998,10024,5449,1044
3712,10406,5452,1066
3435,10615,5442,1086
3378,10517,5452,1103
3488,10139,5465,1112
3670,9797,5489,1122
3787,9725,5489,1134
3712,10074,5489,1159
3422,10657,5481,1188
3128,11236,5489,1215
3031,11528,5486,1234
3170,11513,5489,1253
3411,11247,5481,1271
3712,10904,5489,1290
4072,10513,5487,1305
4463,10185,5489,1328
4745,9992,5478,1354
4838,10074,5489,1384
4750,10302,5503,1403
4588,10517,5527,1421
4400,10599,5526,1438
4213,10738,5527,1458
4011,11035,5518,1474
3837,11458,5527,1496
3678,11773,5522,1522
3504,11956,5527,1552
3267,12024,5520,1572
3086,12011,5527,1589
3162,11748,5522,1605
3629,11236,5527,1627
4279,10677,5520,1644
4713,10517,5527,1664
4648,10907,5521,1682
4213,11679,5527,1701
3765,12330,5521,1717
3629,12565,5527,1739
3852,12313,5521,1759
4296,11845,5527,1776
4682,11414,5521,1783
4838,11236,5527,1795
4772,11229,5521,1812
4713,11236,5527,1832
4792,11070,5521,1841
4963,10794,5527,1851
5057,10464,5521,1866
5047,10185,5527,1888
4968,9956,5521,1901
4838,9908,5527,1907
4562,10072,5521,1910
4129,10462,5527,1926
3642,10890,5521,1944
3295,11236,5527,1963
3155,11360,5521,1972
3170,11292,5527,1982
3212,11057,5521,1989
3295,10794,5527,2001
3506,10515,5521,2008
3921,10240,5527,2019
4400,9860,5521,2027
4713,9465,5527,2038
4684,9233,5521,2045
4421,9410,5527,2057
4186,9846,5521,2065
4213,10185,5527,2075
4441,10091,5520,2081
4630,9742,5527,2094
4548,9473,5522,2110
4254,9521,5527,2132
3969,9691,5519,2143
3921,9742,5527,2150
4093,9501,5524,2153
4338,9133,5527,2169
4469,8861,5515,2186
4463,8912,5527,2206
4376,9174,5540,2215
4296,9465,5564,2225
4217,9600,5561,2232
4129,9687,5564,2244
4016,9808,5559,2250
3921,10019,5564,2262
3827,10204,5543,2277
3712,10406,5527,2300
3533,10647,5510,2317
3378,10960,5527,2337
3370,11129,5543,2353
3629,11015,5564,2375
4076,10560,5561,2391
4588,10019,5564,2412
5027,9621,5557,2428
5380,9521,5564,2449
5557,9592,5559,2465
5464,9742,5564,2487
5071,9939,5557,2504
4588,10240,5564,2524
4239,10455,5558,2538
4129,10406,5564,2562
4156,10182,5558,2581
4213,10296,5564,2599
4230,10998,5558,2604
4254,12067,5564,2618
4369,12966,5558,2635
4713,13506,5564,2655
5325,13693,5558,2661
6131,13617,5564,2674
6939,13222,5558,2690
7591,12565,5564,2711
7950,11596,5558,2718
7966,10296,5564,2730
7641,8699,5558,2746
7091,7196,5564,2767
6449,6137,5558,2774
5839,5701,5564,2786
5257,5739,5558,2801
4671,6144,5564,2823
4061,6773,5558,2831
3545,7528,5564,2842
3261,8189,5557,2856
3295,8690,5564,2879
3530,9014,5559,2890
3754,9299,5564,2898
3741,9563,5556,2903
3504,9797,5564,2917
3272,9829,5560,2924
3337,9631,5564,2936
3655,9251,5553,2941
3921,8967,5564,2954
3840,8929,5576,2961
3462,9244,5601,2973
2956,9787,5600,2980
2503,10406,5601,2992
2233,10766,5592,2992
2336,10683,5601,2992
2787,10210,5597,2985
3337,9742,5601,2992
3697,9525,5594,3000
3879,9521,5601,3010
3987,9443,5596,3008
4046,9244,5601,3010
3990,9036,5595,3009
3879,9022,5601,3010
3783,9181,5595,2998
3712,9465,5601,2992
3607,9761,5595,2988
3504,10074,5601,2992
3406,10344,5595,2982
3295,10572,5601,2973
3139,10673,5595,2960
3003,10683,5601,2954
2876,10619,5595,2941
2711,10572,5601,2936
2535,10472,5595,2926
2586,10296,5601,2917
3011,10037,5595,2894
3629,9908,5601,2879
3985,9999,5595,2867
3837,10296,5601,2861
3379,10536,5595,2840
3086,10572,5601,2823
3206,10328,5594,2809
3629,9963,5601,2805
4055,9616,5596,2788
4338,9465,5601,2767
4449,9486,5593,2742
4421,9631,5601,2730
4264,9771,5597,2713
4087,9908,5601,2692
4001,9966,5590,2660
4046,9963,5601,2636
4094,9923,5613,2614
4046,10019,5638,2599
3884,10255,5637,2571
3712,10572,5638,2543
3587,10818,5629,2510
3545,11015,5638,2487
3596,11104,5634,2458
3754,11070,5638,2431
3889,10893,5631,2398
3837,10794,5638,2375
3548,10873,5633,2353
3253,11070,5638,2337
3190,11088,5632,2310
3378,10904,5638,2281
3596,10712,5632,2247
3712,10794,5638,2225
3762,10992,5632,2205
3921,10960,5638,2188
4236,10440,5632,2159
4630,9742,5638,2132
4871,9320,5632,2101
4838,9465,5638,2075
4558,9956,5631,2044
4254,10462,5638,2019
4068,10725,5633,1997
4046,10794,5638,1982
4118,10771,5630,1956
4254,10794,5638,1926
4357,10838,5635,1892
4338,10904,5638,1870
4156,10954,5627,1850
3962,11070,5638,1832
3926,11247,5651,1805
4129,11513,5675,1776
4494,11789,5674,1745
4963,12067,5675,1720
5518,12228,5667,1691
6173,12233,5675,1664
6829,11991,5671,1634
7341,11513,5675,1608
7570,10676,5668,1579
7549,9410,5675,1552
7410,7717,5670,1521
7299,5978,5675,1496
7168,4697,5669,1469
6882,4317,5675,1440
6345,4771,5669,1401
5672,5701,5675,1365
5026,6631,5669,1333
4505,7417,5675,1309
4056,8071,5669,1281
3629,8746,5675,1253
3208,9408,5669,1222
2878,10019,5675,1197
2714,10417,5669,1169
2753,10572,5675,1141
2878,10464,5669,1109
2961,10240,5675,1084
2960,9963,5669,1064
3003,9742,5675,1047
3135,9610,5668,1021
3295,9687,5675,991
3353,9917,5670,959
3337,10185,5675,935
3294,10287,5667,914
3253,10240,5675,897
3152,10145,5672,879
3003,10185,5675,860
2802,10412,5664,839
2586,10794,5675,823
2388,11068,5688,805
2336,11015,5712,785
2488,10556,5711,763
2795,9963,5712,748
3092,9466,5704,739
3295,9188,5712,729
3406,9018,5708,710
3504,8912,5712,692
3615,8729,5705,679
3712,8469,5712,673
3690,8238,5707,664
3504,8358,5712,654
3200,8841,5706,644
2961,9410,5712,636
2928,9665,5706,625
3128,9631,5712,617
3411,9505,5706,608
3629,9521,5712,598
3719,9696,5706,585
3754,10074,5712,580
3756,10526,5706,581
3712,10904,5712,580
3596,11039,5705,569
3462,11070,5712,561
3305,11156,5707,560
3086,11403,5712,561
2808,11640,5705,552
2628,11735,5712,542
2641,11575,5709,539
2795,11292,5712,542
2913,11042,5701,542
2961,11015,5712,542
2994,11118,5725,543
3086,11181,5749,542
3217,11012,5748,533
3378,10738,5749,524
3572,10526,5741,519
3837,10517,5749,524
4147,10526,5744,526
4463,10406,5749,524
4662,10127,5743,520
4671,9963,5749,524
4441,10059,5743,532
4087,10406,5749,542
3767,10779,5744,545
3670,11070,5749,542
3811,11195,5742,539
4087,11181,5749,542
4291,11071,5746,545
4296,11070,5749,542
4068,11291,5738,532
3712,11790,5749,524
3379,12405,5762,520
3253,13008,5786,524
3419,13402,5785,525
3879,13506,5786,524
4535,13213,5778,521
5297,12676,5786,524
6049,12141,5782,526
6715,11845,5786,524
7212,11507,5779,513
7549,10683,5786,505
7767,9187,5781,502
7925,7417,5786,505
7943,5710,5780,505
7674,4317,5786,505
6988,3612,5780,504
5964,4207,5786,505
4846,5923,5780,505
3962,7694,5786,505
3513,8485,5780,504
3504,8524,5786,505
3674,8650,5780,504
3754,9299,5786,505
3643,10095,5780,505
3504,10683,5786,505
3472,10923,5780,503
3504,10960,5786,505
3399,10903,5780,506
3128,10960,5786,505
2855,11051,5780,500
2795,11015,5786,505
2893,10758,5781,515
2961,10572,5786,524
2854,10605,5780,522
2711,10738,5786,524
2706,10686,5781,533
2920,10462,5786,542
3224,10198,5779,541
3504,10019,5786,542
3649,9914,5783,556
3629,9963,5786,580
3458,10111,5775,595
3295,10240,5786,598
3298,10181,5799,601
3504,10074,5823,617
3688,10115,5822,638
3629,10462,5823,654
3321,10929,5815,661
3086,11292,5823,673
3224,11285,5819,692
3754,10904,5823,711
4355,10268,5816,719
4713,9687,5823,729
4717,9315,5818,746
4505,9244,5823,767
4216,9386,5816,778
3921,9742,5823,785
3586,10218,5818,798
3253,10738,5823,823
3017,11082,5816,845
3003,11181,5823,860
3201,11059,5820,867
3504,10960,5823,879
3748,10995,5812,896
3879,11181,5823,916
3911,11300,5836,928
3921,11236,5860,935
3912,10933,5859,940
3879,10572,5860,954
3804,10305,5852,972
3754,10296,5860,991
3781,10460,5856,1002
3921,10683,5860,1010
4099,10776,5853,1015
4254,10738,5860,1028
4326,10592,5855,1045
4338,10462,5860,1066
4277,10371,5853,1078
4129,10406,5860,1084
3858,10547,5856,1088
3545,10794,5860,1103
3331,10994,5853,1123
3378,11070,5860,1141
3685,10942,5857,1148
4087,10738,5860,1159
4307,10557,5849,1177
4213,10517,5860,1197
3899,10528,5873,1205
3670,10517,5897,1215
3731,10352,5896,1231
4087,10074,5897,1253
4554,9713,5889,1265
4963,9410,5897,1271
5161,9217,5893,1277
5088,9244,5897,1290
4776,9456,5890,1305
4421,9797,5897,1328
4204,10024,5892,1348
4213,10019,5897,1365
4344,9761,5891,1372
4463,9521,5897,1384
4400,9473,5892,1400
4129,9687,5897,1421
3749,9923,5891,1438
3504,10019,5897,1458
3487,9915,5891,1478
3629,9797,5897,1496
3715,9784,5891,1502
3712,9908,5897,1515
3702,10022,5891,1532
3837,10019,5897,1552
4122,9784,5891,1560
4463,9410,5897,1571
4680,9099,5891,1586
4713,9188,5897,1608
4651,9771,5891,1619
4713,10738,5897,1627
4975,11765,5891,1633
5380,12676,5897,1645
5838,13297,5891,1653
6381,13506,5897,1664
7010,13033,5891,1674
7674,11790,5897,1683
8300,9877,5892,1681
8884,7694,5897,1683
9276,5581,5891,1689
9218,3930,5897,1701
8558,3080,5892,1704
7508,3321,5897,1701
6387,4395,5890,1696
5380,5701,5897,1701
4486,6699,5894,1709
3754,7473,5897,1720
3254,8270,5886,1722
3003,9188,5897,1720
2894,9995,5910,1709
2878,10572,5935,1701
2929,10861,5933,1696
3086,10904,5935,1701
3340,10704,5926,1704
3670,10462,5935,1701
3918,10305,5930,1689
3962,10296,5935,1683
3827,10240,5927,1681
3712,10074,5935,1683
3634,9820,5929,1673
3462,9687,5935,1664
3109,9756,5928,1660
2753,10074,5935,1664
2458,10577,5929,1658
2169,11181,5935,1645
1939,11578,5928,1629
2127,11458,5935,1627
2872,10716,5929,1627
3837,9742,5935,1627
4533,8984,5928,1615
4880,8690,5935,1608
5015,8712,5928,1605
4963,8912,5935,1608
4618,9146,5928,1601
4087,9410,5935,1589
3612,9617,5928,1575
3337,9797,5935,1571
3191,9916,5928,1569
3128,10019,5935,1571
3154,10054,5928,1563
3295,10074,5935,1552
3437,10088,5928,1536
3462,10185,5935,1533
3348,10309,5928,1534
3253,10406,5935,1533
3308,10320,5928,1521
3545,10074,5935,1515
3890,9735,5929,1513
4254,9521,5935,1515
4452,9510,5928,1504
4338,9742,5935,1496
3960,10066,5929,1493
3629,10406,5935,1496
3496,10689,5928,1488
3462,10960,5935,1477
3377,11117,5929,1471
3378,11070,5935,1477
3626,10732,5927,1480
4046,10296,5935,1477
4350,9972,5931,1465
4421,9963,5935,1458
4345,10193,5924,1455
4296,10517,5935,1458
4324,10672,5946,1458
4421,10572,5972,1458
4489,10234,5972,1457
4463,9908,5972,1458
4340,9740,5960,1457
4254,9797,5972,1458
4288,9932,5972,1457
4421,10074,5972,1458
4506,10151,5946,1456
4463,10240,5935,1458
4285,10342,5924,1458
4087,10517,5935,1458
3980,10661,5931,1455
4046,10738,5935,1458
4232,10659,5927,1465
4463,10517,5935,1477
4646,10343,5929,1480
4797,10240,5935,1477
4900,10207,5928,1471
4963,10296,5935,1477
4919,10394,5929,1487
4797,10406,5935,1496
4621,10285,5928,1494
4463,10185,5935,1496
4285,10156,5928,1501
4087,10185,5935,1515
3907,10256,5929,1523
3837,10572,5935,1533
3803,11173,5928,1541
3670,11956,5935,1552
3449,12742,5930,1557
3462,13506,5935,1571
3989,13944,5926,1587
5005,13727,5935,1608
6167,12926,5933,1618
7174,12177,5935,1627
7872,11632,5910,1639
8342,10738,5897,1664
8772,8972,5886,1686
9301,6753,5897,1701
9672,4748,5895,1706
9426,3321,5897,1720
8374,2631,5888,1743
6924,3100,5897,1776
5622,4642,5896,1803
4713,6421,5897,1832
4089,7522,5874,1858
3670,8026,5860,1888
3441,8445,5847,1919
3378,8967,5860,1963
3388,9292,5862,2010
3462,9410,5860,2057
3617,9482,5834,2090
3837,9631,5823,2132
4001,9683,5813,2183
4046,9631,5823,2244
3997,9518,5819,2292
3962,9465,5823,2337
3928,9435,5816,2380
3837,9465,5823,2431
3620,9527,5818,2475
3378,9631,5823,2524
3190,9719,5817,2569
3128,9797,5823,2618
3159,9848,5818,2654
3295,9908,5823,2692
3440,9970,5817,2732
3462,10074,5823,2786
3260,10169,5818,2835
2961,10240,5823,2879
2756,10171,5816,2912
2753,9963,5823,2954
2851,9647,5819,2998
2920,9410,5823,3048
2879,9301,5815,3084
2795,9299,5823,3123
2768,9212,5822,3157
2920,8967,5823,3197
3263,8506,5800,3225
3754,7971,5786,3253
4269,7524,5773,3277
4713,7417,5786,3309
4981,7659,5787,3336
5047,8137,5786,3366
4912,8608,5762,3384
4671,9022,5749,3403
4419,9349,5737,3416
4254,9631,5749,3440
4170,9801,5750,3460
4129,9908,5749,3478
4060,9968,5724,3481
3962,10074,5712,3496
3832,10166,5701,3514
3712,10240,5712,3534
3637,10255,5709,3532
3670,10296,5712,3534
3774,10342,5703,3538
3879,10406,5712,3553
3922,10427,5711,3552
3962,10462,5712,3553
4055,10476,5688,3549
4213,10462,5675,3553
4357,10353,5663,3547
4463,10240,5675,3553
4508,10165,5674,3555
4505,10185,5675,3553
4409,10221,5663,3530
4254,10296,5675,3515
4095,10365,5688,3505
4046,10462,5712,3496
4098,10503,5710,3466
4213,10517,5712,3440
4313,10482,5704,3421
4421,10462,5712,3403
4495,10430,5708,3364
4505,10406,5712,3328
4409,10349,5705,3299
4296,10296,5712,3272
4224,10224,5707,3223
4213,10185,5712,3179
4224,10175,5705,3142
4296,10296,5712,3104
4447,10562,5708,3035
4671,11015,5712,2954
4915,11541,5704,2871
5214,12067,5712,2786
5613,12451,5710,2682
6131,12676,5712,2580
6655,12659,5689,2481
7091,12344,5675,2375
7402,11512,5662,2237
7674,10074,5675,2094
7927,8117,5676,1959
8092,6144,5675,1832
7984,4705,5649,1686
7508,4207,5638,1533
6678,4556,5628,1385
5672,5425,5638,1253
4677,6365,5634,1114
3879,7196,5638,972
3359,7865,5630,833
3128,8469,5638,711
3073,8955,5634,585
3086,9299,5638,449
3090,9451,5630,309
3128,9521,5638,206
3243,9515,5635,140
3462,9465,5638,93
3717,9334,5627,40
3962,9244,5638,0
4132,9211,5651,-12
4213,9244,5675,0
4150,9239,5673,4
3962,9244,5675,0
3672,9259,5668,-4
3378,9299,5675,0
3112,9286,5669,1
2920,9244,5675,0
2796,9193,5671,-2
2795,9188,5675,0
2904,9182,5666,0
3086,9188,5675,0
3244,9177,5676,-1
3337,9188,5675,0
3353,9169,5647,-1
3337,9133,5638,0
3313,9029,5633,1
3337,8912,5638,0
3416,8791,5614,-3
3545,8746,5601,0
3645,8744,5593,2
3670,8801,5601,0
3605,8866,5580,-6
3545,8967,5564,0
3580,9023,5551,7
3754,9022,5564,0
3952,8957,5562,-19
4046,8967,5564,0
3983,9058,5555,82
3879,9188,5564,206
3828,9234,5559,324
3837,9244,5564,430
3807,9221,5557,542
3712,9188,5564,673
3591,9095,5558,802
3545,9022,5564,916
3604,8962,5557,1022
3754,8912,5564,1141
3896,8821,5558,1261
3962,8801,5564,1365
3919,8862,5557,1452
3837,8967,5564,1552
3769,8999,5559,1664
3754,9022,5564,1758
3754,9061,5556,1816
3754,9133,5564,1870
3709,9158,5560,1934
3629,9188,5564,1982
3533,9203,5553,1994
3504,9188,5564,2001
3554,9075,5576,2024
3670,8967,5601,2038
3793,8920,5600,2010
3921,8967,5601,1963
4013,9001,5592,1927
4046,9022,5601,1888
4000,9000,5597,1815
3962,8967,5601,1720
3990,8879,5594,1632
4087,8801,5601,1552
4169,8740,5596,1451
4213,8746,5601,1328
4222,8746,5594,1200
4254,8746,5601,1084
4296,8691,5596,962
4338,8635,5601,823
4309,8561,5594,675
4213,8524,5601,542
4063,8504,5596,411
3962,8524,5601,262
3920,8531,5593,104
3921,8524,5601,0
3894,8499,5597,-24
3879,8524,5601,0
3927,8570,5590,10
4087,8635,5601,0
4283,8717,5613,-7
4421,8967,5638,0
4448,9416,5637,3
4463,10019,5638,0
4621,10563,5629,-3
5047,10960,5638,0
5681,11130,5634,1
6381,11070,5638,0
7004,10636,5631,-2
7549,9742,5638,0
8048,8337,5633,0
8509,6587,5638,0
8803,4701,5631,-1
8801,3100,5638,0
8422,2256,5633,0
7716,2546,5638,0
6737,3724,5631,0
5589,5148,5638,0
4423,6240,5633,0
3462,7030,5638,0
2799,7726,5630,0
2419,8414,5638,0
2268,8934,5635,0
2377,9299,5638,0
2669,9543,5627,0
2961,9687,5638,0
3089,9616,5651,0
3128,9410,5675,0
3188,9169,5674,0
3295,9022,5675,0
3352,8930,5667,0
3378,8912,5675,0
3405,8909,5671,0
3462,8912,5675,0
3488,8860,5668,0
3504,8801,5675,0
3494,8752,5670,0
3462,8746,5675,0
3373,8738,5669,0
3295,8746,5675,0
3268,8736,5669,0
3295,8746,5675,0
3307,8738,5669,0
3295,8746,5675,0
3274,8720,5669,0
3295,8690,5675,0
3360,8635,5669,0
3462,8635,5675,0
3521,8683,5669,0
3504,8801,5675,0
3444,8898,5669,0
3462,8967,5675,0
3557,8967,5669,0
3629,8967,5675,0
3557,8968,5668,0
3378,9022,5675,0
3159,9073,5670,0
2961,9133,5675,0
2828,9155,5667,0
2878,9188,5675,0
3137,9207,5672,0
3504,9244,5675,0
3777,9243,5664,0
3879,9244,5675,0
3824,9238,5687,0
3712,9299,5712,0
3628,9378,5711,0
3670,9465,5712,0
3807,9494,5703,0
3921,9521,5712,0
3867,9521,5709,0
3670,9521,5712,0
3435,9493,5704,0
3295,9521,5712,0
3278,9572,5709,0
3378,9631,5712,0
3514,9638,5701,0
3629,9687,5712,0
3677,9782,5725,0
3712,9908,5749,0
3783,9966,5748,0
3921,10019,5749,0
4053,10083,5741,0
4129,10185,5749,0
4128,10230,5745,0
4129,10240,5749,0
4154,10178,5742,0
4213,10074,5749,0
4263,9894,5744,0
4338,9742,5749,0
4400,9646,5743,0
4421,9631,5749,0
4337,9628,5743,0
4213,9631,5749,0
4097,9598,5743,0
4046,9521,5749,0
4049,9357,5743,0
4129,9188,5749,0
4245,9077,5743,0
4338,9133,5749,0
4346,9348,5743,0
4338,9742,5749,0
4412,10212,5743,0
4671,10683,5749,0
5136,10983,5743,0
5798,11070,5749,0
6546,10881,5743,0
7257,10406,5749,0
7825,9455,5744,0
8258,7915,5749,0
8536,5833,5743,0
8592,3709,5749,0
8313,2153,5744,0
7716,1661,5749,0
6906,2185,5742,0
6048,3376,5749,0
5229,4712,5746,0
4505,5923,5749,0
3864,6903,5738,0
3337,7749,5749,0
2958,8453,5762,0
2795,9022,5786,0
2808,9395,5785,0
2920,9631,5786,0
3027,9710,5777,0
3128,9687,5786,0
3216,9574,5782,0
3295,9521,5786,0
3321,9539,5779,0
3337,9631,5786,0
3370,9702,5782,0
3462,9797,5786,0
3536,9889,5778,0
3545,9963,5786,0
3430,9963,5783,0
