III,V,ABP,RESP
126,4489,4044,938
89,4523,4004,920
63,4537,3992,907
57,4522,3991,892
42,4537,3992,876
-8,4583,3963,856
-63,4634,3941,844
-91,4638,3929,842
-105,4634,3941,844
-135,4635,3940,834
-168,4634,3941,813
-172,4588,3934,790
-147,4537,3941,782
-128,4503,3936,783
-126,4489,3941,782
-114,4447,3936,767
-63,4392,3941,751
14,4323,3945,743
84,4248,3992,751
127,4147,4073,756
168,4055,4197,751
229,3962,4331,733
314,3862,4504,719
400,3730,4697,714
482,3620,4914,719
557,3541,5113,721
628,3475,5323,719
691,3364,5528,715
754,3234,5733,719
817,3115,5893,723
880,3041,6040,719
933,2968,6179,703
984,2896,6347,688
1036,2841,6506,683
1089,2848,6654,688
1139,2867,6761,689
1194,2848,6859,688
1251,2780,6935,686
1298,2751,7012,688
1324,2774,7065,688
1340,2800,7115,688
1358,2769,7142,686
1382,2751,7166,688
1403,2786,7164,688
1424,2848,7166,688
1445,2858,7158,686
1466,2848,7166,688
1478,2858,7162,690
1487,2896,7166,688
1495,2903,7158,674
1508,2896,7166,657
1518,2903,7162,648
1529,2944,7166,657
1531,2977,7157,674
1529,2993,7166,688
1529,2988,7165,690
1550,2993,7166,688
1577,3005,7138,686
1592,3041,7115,688
1579,3073,7083,688
1571,3089,7064,688
1584,3080,7017,687
1613,3089,6961,688
1621,3126,6879,688
1613,3186,6808,688
1609,3220,6724,687
1634,3234,6654,688
1663,3242,6570,687
1675,3282,6501,688
1667,3334,6419,687
1675,3379,6347,688
1706,3386,6248,687
1738,3379,6142,688
1738,3369,6008,687
1717,3379,5886,688
1698,3384,5768,687
1696,3379,5682,688
1697,3340,5595,687
1696,3282,5528,688
1688,3218,5459,687
1675,3186,5426,688
1647,3166,5408,688
1613,3137,5426,688
1581,3080,5442,687
1571,3041,5477,688
1571,3018,5500,688
1571,2993,5528,688
1558,2949,5529,687
1550,2944,5528,688
1546,2975,5502,688
1550,2993,5477,688
1547,2958,5438,686
1550,2944,5426,688
1558,2972,5420,690
1571,2993,5426,688
1572,2957,5401,674
1571,2944,5375,657
1568,2992,5340,649
1571,3041,5323,657
1568,3020,5294,665
1571,2993,5272,657
1570,3013,5240,636
1571,3041,5221,626
1564,3016,5191,628
1571,2993,5170,626
1576,3019,5138,608
1571,3041,5119,594
1537,2985,5088,594
1508,2896,5067,594
1490,2838,5036,579
1466,2800,5016,563
1376,2728,4986,561
1236,2655,4965,563
1121,2598,4934,550
1152,2510,4914,532
1340,2295,4883,525
1613,1979,4863,532
1852,1655,4832,534
2052,1400,4811,532
2295,1162,4781,529
2681,869,4760,532
3169,470,4729,532
3623,0,4709,532
3909,-511,4680,530
4021,-965,4658,532
4032,-1220,4626,532
4021,-1110,4607,532
4015,-683,4580,531
4021,-145,4556,532
4026,301,4519,532
4021,676,4504,532
4011,1043,4499,531
4021,1400,4504,532
4034,1666,4482,532
4021,1882,4453,532
3996,2120,4418,530
4021,2413,4402,532
4075,2699,4376,533
4021,2944,4351,532
3731,3108,4315,527
3225,3186,4300,532
2606,3207,4293,547
1969,3282,4300,563
1383,3440,4281,566
942,3620,4248,563
667,3750,4205,560
503,3862,4197,563
378,3989,4200,563
314,4103,4197,563
322,4146,4164,562
356,4151,4146,563
345,4163,4143,562
314,4199,4146,563
303,4222,4117,563
314,4248,4095,563
301,4274,4087,561
272,4296,4095,563
245,4287,4072,566
230,4296,4044,563
207,4334,4027,548
188,4392,4044,532
177,4420,4050,525
168,4441,4044,532
139,4461,4012,538
105,4489,3992,532
85,4502,3980,514
84,4537,3992,500
74,4586,3996,498
42,4634,3992,500
-4,4650,3961,491
-42,4682,3941,469
-73,4732,3929,446
-105,4779,3941,438
-136,4767,3940,439
-147,4730,3941,438
-143,4696,3932,424
-147,4682,3941,407
-167,4656,3939,390
-168,4634,3941,375
-126,4611,3941,357
-63,4586,3992,344
-20,4507,4078,341
0,4392,4197,344
26,4274,4308,335
84,4199,4453,313
163,4123,4632,289
251,4006,4863,281
331,3843,5090,284
398,3717,5323,281
457,3641,5546,266
524,3572,5784,250
598,3437,5997,245
670,3282,6193,250
731,3158,6362,252
796,3089,6552,250
868,3032,6737,249
942,2993,6910,250
1006,2963,7036,251
1068,2944,7166,250
1126,2912,7294,250
1173,2896,7422,250
1202,2880,7504,249
1236,2848,7575,250
1286,2782,7630,251
1340,2751,7678,250
1370,2769,7679,248
1382,2800,7678,250
1395,2780,7671,253
1424,2751,7678,250
1458,2755,7665,244
1487,2800,7678,250
1501,2829,7699,269
1508,2848,7729,281
1512,2864,7722,279
1529,2896,7729,281
1551,2905,7748,297
1571,2896,7780,313
1572,2880,7763,313
1571,2896,7729,313
1575,2923,7688,327
1592,2944,7678,344
1605,2940,7653,346
1613,2944,7627,344
1611,2962,7572,354
1613,2993,7524,375
1612,3011,7463,392
1613,3041,7422,407
1615,3071,7370,424
1634,3089,7320,438
1658,3079,7238,438
1675,3089,7166,438
1673,3129,7084,449
1675,3186,7012,469
1696,3227,6909,486
1738,3282,6808,500
1770,3330,6694,515
1780,3331,6603,532
1770,3269,6497,546
1759,3234,6398,563
1748,3256,6285,581
1738,3282,6193,594
1718,3242,6088,594
1696,3186,5989,594
1679,3158,5885,604
1675,3137,5835,626
1670,3067,5820,644
1654,2993,5835,657
1621,2955,5828,668
1592,2944,5835,688
1573,2916,5849,708
1571,2896,5886,719
1568,2898,5894,718
1571,2896,5886,719
1569,2862,5854,730
1571,2848,5835,751
1553,2877,5805,767
1529,2896,5784,782
1505,2841,5750,795
1508,2751,5733,813
1507,2688,5704,829
1466,2655,5682,844
1345,2595,5646,859
1194,2510,5630,876
1092,2417,5607,891
1131,2317,5579,907
1302,2146,5521,922
1550,1882,5477,938
1782,1555,5441,952
1990,1255,5426,970
2218,1006,5395,985
2555,772,5375,1001
3002,450,5348,1014
3476,0,5323,1032
3839,-555,5268,1049
4021,-1062,5221,1063
4049,-1342,5182,1073
4021,-1255,5170,1095
4007,-875,5143,1126
4021,-386,5119,1157
4029,57,5085,1174
4021,483,5067,1188
4011,912,5038,1204
4021,1303,5016,1220
4032,1587,4984,1221
4021,1834,4965,1220
4001,2133,4935,1228
4021,2510,4914,1251
4062,2878,4882,1270
4021,3186,4863,1282
3776,3386,4833,1292
3309,3475,4811,1314
2694,3484,4780,1335
2052,3524,4760,1345
1484,3645,4731,1341
1068,3813,4709,1345
803,3949,4676,1360
649,4055,4658,1376
555,4142,4632,1376
524,4199,4607,1376
534,4192,4568,1386
545,4151,4556,1407
509,4115,4553,1414
461,4103,4556,1407
429,4093,4529,1398
419,4103,4504,1407
392,4125,4476,1424
356,4151,4453,1439
326,4150,4415,1439
314,4151,4402,1439
297,4165,4401,1438
272,4199,4402,1439
238,4222,4369,1434
209,4248,4351,1439
184,4268,4347,1452
168,4296,4351,1470
151,4326,4320,1474
126,4392,4300,1470
85,4457,4294,1464
42,4489,4300,1470
6,4474,4271,1472
-21,4489,4248,1470
-51,4542,4240,1463
-84,4586,4248,1470
-117,4548,4223,1485
-147,4489,4197,1501
-178,4467,4182,1503
-209,4489,4197,1501
-232,4469,4197,1499
-230,4392,4197,1501
-206,4297,4188,1498
-168,4248,4197,1501
-129,4212,4193,1513
-84,4151,4197,1532
-27,4045,4204,1538
42,3958,4248,1532
113,3903,4308,1524
188,3862,4402,1532
274,3775,4508,1549
377,3668,4658,1564
484,3573,4825,1564
586,3524,5016,1564
678,3492,5192,1563
775,3475,5375,1564
885,3439,5548,1559
1005,3379,5733,1564
1106,3291,5892,1577
1173,3234,6040,1595
1212,3208,6161,1597
1257,3186,6296,1595
1317,3117,6423,1592
1382,3041,6552,1595
1432,2980,6654,1594
1466,2944,6757,1595
1490,2895,6839,1595
1508,2848,6910,1595
1518,2797,6939,1590
1529,2751,6961,1595
1541,2705,6977,1609
1550,2703,7012,1626
1548,2731,7022,1629
1550,2751,7012,1626
1558,2724,6975,1623
1571,2703,6961,1626
1573,2716,6956,1625
1571,2751,6961,1626
1568,2755,6935,1625
1571,2751,6910,1626
1569,2763,6877,1624
1571,2800,6859,1626
1576,2824,6826,1627
1592,2848,6808,1626
1603,2871,6782,1620
1613,2896,6757,1626
1614,2896,6701,1641
1613,2896,6654,1658
1603,2908,6601,1659
1592,2944,6552,1658
1578,2972,6471,1656
1571,2993,6398,1658
1566,3009,6320,1653
1571,3041,6245,1658
1571,3055,6136,1671
1571,3041,6040,1689
1566,3002,5953,1691
1571,2993,5886,1689
1573,3014,5787,1695
1571,3041,5682,1720
1562,3038,5566,1742
1571,3041,5477,1751
1587,3061,5386,1746
1592,3089,5323,1751
1574,3089,5276,1765
1571,3089,5272,1783
1597,3104,5269,1784
1634,3137,5272,1783
1641,3158,5259,1789
1634,3186,5272,1814
1640,3215,5292,1835
1675,3234,5323,1845
1706,3212,5326,1841
1717,3186,5323,1845
1712,3176,5298,1856
1717,3186,5272,1877
1723,3170,5232,1891
1717,3137,5221,1908
1692,3103,5218,1922
1675,3089,5221,1939
1673,3071,5191,1951
1675,3041,5170,1970
1658,2976,5160,1988
1634,2896,5170,2002
1615,2822,5150,1999
1613,2800,5119,2002
1606,2802,5080,2013
1592,2800,5067,2033
1574,2779,5046,2046
1571,2800,5016,2064
1573,2856,4959,2082
1571,2896,4914,2095
1552,2873,4877,2091
1529,2848,4863,2095
1509,2860,4836,2110
1508,2896,4811,2127
1521,2900,4777,2125
1550,2896,4760,2127
1569,2914,4734,2138
1571,2944,4709,2158
1545,2934,4672,2161
1529,2896,4658,2158
1530,2888,4653,2154
1550,2944,4658,2158
1542,3003,4636,2156
1508,2993,4607,2158
1468,2915,4571,2159
1466,2848,4556,2158
1457,2807,4531,2140
1382,2751,4504,2127
1234,2664,4465,2122
1131,2607,4453,2127
1164,2547,4450,2116
1340,2365,4453,2095
1577,2010,4428,2073
1822,1641,4402,2064
2022,1386,4371,2052
2199,1207,4351,2033
2458,960,4317,1999
2932,627,4300,1970
3531,223,4292,1949
3979,-241,4300,1939
4096,-710,4280,1925
4021,-965,4248,1908
3979,-867,4208,1879
4021,-483,4197,1845
4044,-36,4194,1807
4021,386,4197,1783
4006,805,4175,1766
4021,1255,4146,1751
4028,1649,4109,1722
4021,1931,4095,1689
4016,2115,4089,1654
4021,2317,4095,1626
4025,2585,4076,1594
4021,2896,4044,1564
3954,3144,4001,1531
3728,3282,3992,1501
3275,3320,3996,1467
2660,3331,3992,1439
2011,3355,3958,1408
1445,3427,3941,1376
1001,3537,3940,1339
691,3668,3941,1314
490,3781,3910,1298
377,3862,3890,1282
319,3910,3887,1251
314,3958,3890,1220
335,4006,3860,1197
356,4055,3839,1188
344,4082,3834,1175
314,4103,3839,1157
284,4120,3811,1138
272,4151,3788,1126
263,4175,3781,1111
251,4199,3788,1095
229,4216,3762,1075
209,4248,3737,1063
187,4272,3724,1050
168,4296,3737,1032
145,4309,3735,1009
126,4344,3737,1001
105,4390,3735,1002
84,4441,3737,1001
61,4465,3709,984
42,4489,3685,970
24,4509,3672,967
0,4537,3685,970
-38,4554,3685,957
-84,4586,3685,938
-124,4614,3676,929
-147,4634,3685,938
-165,4628,3684,945
-188,4634,3685,938
-211,4628,3673,920
-209,4586,3685,907
-188,4508,3716,903
-168,4489,3788,907
-150,4527,3859,907
-105,4537,3941,907
-28,4434,4033,905
42,4296,4197,907
75,4201,4412,906
105,4151,4658,907
166,4065,4880,906
251,3958,5119,907
321,3853,5368,906
377,3765,5630,907
441,3661,5859,906
524,3572,6091,907
604,3485,6320,905
670,3379,6552,907
724,3237,6738,907
775,3137,6910,907
825,3088,7063,904
880,3041,7217,907
940,2948,7342,910
1005,2896,7473,907
1063,2914,7587,891
1110,2944,7678,876
1149,2901,7708,870
1194,2848,7729,876
1240,2849,7748,878
1277,2896,7780,876
1299,2892,7779,872
1319,2848,7780,876
1348,2818,7788,879
1382,2848,7831,876
1407,2883,7858,861
1424,2896,7883,844
1435,2885,7893,836
1445,2896,7934,844
1451,2918,7963,851
1466,2944,7985,844
1487,2958,7975,824
1508,2993,7985,813
1511,3027,7987,814
1508,3041,7985,813
1509,3025,7946,797
1529,3041,7934,782
1552,3079,7933,779
1571,3089,7934,782
1573,3045,7880,770
1571,3041,7831,751
1567,3108,7795,741
1571,3186,7780,751
1571,3192,7714,759
1571,3186,7627,751
1579,3223,7531,729
1613,3282,7473,719
1647,3289,7401,721
1654,3282,7320,719
1634,3312,7208,703
1634,3379,7115,688
1671,3415,7011,686
1717,3427,6910,688
1722,3428,6777,675
1696,3427,6654,657
1673,3399,6521,649
1675,3379,6398,657
1680,3376,6257,662
1675,3379,6142,657
1655,3340,6044,640
1634,3282,5989,626
1610,3226,5941,619
1592,3186,5938,626
1571,3134,5952,632
1550,3089,5989,626
1523,3054,5991,606
1508,3041,5989,594
1503,3017,5976,594
1508,2993,5989,594
1508,2974,5989,580
1508,2993,5989,563
1506,3021,5960,558
1508,3041,5938,563
1506,3022,5903,555
1508,2993,5886,532
1507,2960,5857,507
1508,2944,5835,500
1504,2934,5800,504
1508,2944,5784,500
1516,2952,5759,483
1529,2944,5733,469
1536,2911,5677,467
1550,2896,5630,469
1560,2913,5590,457
1571,2944,5579,438
1568,2951,5557,429
1571,2944,5528,438
1571,2942,5471,446
1571,2944,5426,438
1549,2929,5386,418
1529,2896,5375,407
1515,2837,5353,407
1508,2751,5323,407
1454,2655,5265,392
1340,2607,5221,375
1208,2611,5184,370
1173,2607,5170,375
1282,2483,5142,377
1508,2220,5119,375
1754,1873,5086,373
1990,1545,5067,375
2217,1278,5038,376
2492,1062,5016,375
2853,792,4985,375
3309,386,4965,375
3747,-169,4935,374
4021,-724,4914,375
4073,-1098,4882,376
4021,-1158,4863,375
3995,-934,4833,372
4021,-531,4811,375
4034,-104,4780,389
4021,290,4760,407
4010,658,4731,412
4021,1062,4709,407
4028,1447,4676,400
4021,1738,4658,407
4012,1918,4631,423
4021,2124,4607,438
4038,2420,4569,441
4021,2751,4556,438
3880,2991,4552,436
3539,3137,4556,438
2986,3237,4531,438
2325,3331,4504,438
1693,3410,4473,437
1194,3524,4453,438
827,3698,4420,438
565,3910,4402,438
388,4071,4393,437
314,4151,4402,438
320,4175,4385,438
356,4199,4351,438
358,4224,4306,436
335,4248,4300,438
313,4262,4303,439
314,4296,4300,438
311,4329,4265,435
293,4344,4248,438
264,4330,4246,442
251,4344,4248,438
244,4390,4218,421
230,4441,4197,407
196,4444,4192,405
168,4441,4197,407
159,4453,4169,396
168,4489,4146,375
161,4508,4137,356
126,4537,4146,344
77,4580,4123,331
42,4634,4095,313
22,4657,4077,294
0,4682,4095,281
-32,4721,4101,271
-63,4779,4095,250
-85,4796,4062,218
-105,4779,4044,188
-130,4755,4031,168
-147,4779,4044,156
-137,4817,4044,142
-105,4827,4044,125
-76,4753,4028,109
-63,4634,4044,94
-53,4515,4078,78
-21,4441,4146,63
29,4363,4211,48
84,4248,4300,31
132,4090,4404,12
188,3958,4556,0
259,3858,4721,-1
335,3765,4914,0
400,3625,5107,-10
461,3475,5323,-31
528,3339,5528,-52
607,3234,5733,-63
683,3128,5910,-65
754,3041,6091,-63
823,2976,6264,-61
901,2944,6449,-63
977,2914,6609,-65
1047,2896,6757,-63
1103,2874,6879,-60
1152,2848,7012,-63
1194,2794,7125,-68
1236,2751,7217,-63
1282,2734,7265,-46
1340,2751,7320,-31
1393,2757,7371,-30
1424,2751,7422,-31
1431,2737,7427,-21
1445,2751,7422,0
1476,2776,7411,18
1508,2800,7422,31
1514,2797,7419,45
1508,2800,7422,63
1510,2814,7414,79
1529,2848,7422,94
1543,2873,7415,109
1550,2896,7422,125
1554,2901,7418,141
1571,2896,7422,156
1586,2880,7397,171
1592,2896,7371,188
1586,2940,7333,203
1592,2993,7320,219
1604,3017,7295,234
1613,3041,7268,250
1606,3080,7211,266
1613,3137,7166,281
1640,3171,7112,296
1675,3186,7064,313
1683,3182,6984,329
1675,3186,6910,344
1680,3196,6828,357
1717,3234,6757,375
1759,3270,6655,395
1780,3282,6552,407
1771,3254,6438,406
1759,3234,6347,407
1756,3233,6244,418
1759,3234,6142,438
1745,3192,6011,455
1717,3137,5886,469
1687,3097,5762,483
1675,3089,5682,500
1669,3072,5616,516
1654,3041,5579,532
1621,2989,5538,548
1592,2944,5528,563
1574,2907,5536,576
1571,2896,5579,594
1562,2894,5608,613
1550,2896,5630,626
1534,2888,5624,625
1529,2896,5630,626
1525,2916,5628,636
1529,2944,5630,657
1534,2949,5604,674
1550,2944,5579,688
1563,2936,5545,701
1571,2944,5528,719
1569,2946,5498,736
1571,2944,5477,751
1571,2936,5445,763
1571,2944,5426,782
1564,2950,5395,801
1571,2944,5375,813
1582,2929,5343,812
1592,2944,5323,813
1579,2980,5292,824
1571,2993,5272,844
1567,2965,5242,861
1571,2944,5221,876
1559,2952,5189,889
1550,2944,5170,907
1542,2880,5141,922
1529,2800,5119,938
1461,2742,5084,953
1340,2703,5067,970
1211,2653,5044,984
1173,2607,5016,1001
1264,2508,4960,1016
1466,2269,4914,1032
1699,1875,4877,1046
1927,1496,4863,1063
2137,1257,4835,1079
2387,1110,4811,1095
2742,875,4780,1108
3225,483,4760,1126
3712,-41,4729,1143
4021,-579,4709,1157
4081,-995,4681,1158
4021,-1110,4658,1157
3991,-897,4622,1164
4021,-483,4607,1188
4037,-72,4601,1211
4021,290,4607,1220
4008,652,4584,1214
4021,1062,4556,1220
4030,1431,4520,1236
4021,1689,4504,1251
4009,1859,4479,1249
4021,2076,4453,1251
4042,2379,4416,1264
4021,2703,4402,1282
3878,2937,4397,1285
3560,3089,4402,1282
3054,3195,4380,1280
2429,3282,4351,1282
1798,3356,4313,1278
1277,3475,4300,1282
901,3647,4294,1296
649,3813,4300,1314
485,3905,4281,1316
419,3958,4248,1314
428,4024,4206,1312
461,4103,4197,1314
452,4141,4199,1310
419,4151,4197,1314
389,4163,4164,1326
377,4199,4146,1345
357,4225,4143,1349
335,4248,4146,1345
318,4266,4117,1340
314,4296,4095,1345
298,4317,4087,1347
272,4344,4095,1345
243,4365,4071,1339
230,4392,4044,1345
228,4410,4027,1358
230,4441,4044,1376
218,4465,4050,1381
188,4489,4044,1376
152,4515,4012,1368
126,4586,3992,1376
101,4671,3979,1392
63,4730,3992,1407
13,4730,3997,1408
-21,4730,3992,1407
-26,4752,3959,1407
-21,4779,3941,1407
-36,4759,3932,1402
-63,4730,3941,1407
-71,4721,3935,1422
-42,4730,3941,1439
-8,4686,3953,1440
0,4586,3992,1439
-12,4466,4031,1437
0,4392,4095,1439
48,4334,4175,1434
105,4248,4300,1439
145,4104,4437,1453
188,3958,4607,1470
255,3829,4791,1470
335,3717,5016,1470
395,3588,5245,1479
440,3475,5477,1501
492,3376,5679,1509
565,3282,5886,1501
642,3169,6086,1490
712,3089,6296,1501
781,3053,6478,1521
859,3041,6654,1532
937,2995,6807,1528
1005,2944,6961,1532
1059,2908,7090,1548
1110,2896,7217,1564
1157,2869,7322,1561
1194,2848,7422,1564
1220,2837,7481,1578
1257,2848,7524,1595
1309,2846,7543,1594
1361,2848,7575,1595
1396,2846,7599,1607
1424,2848,7627,1626
1450,2838,7625,1628
1466,2848,7627,1626
1463,2870,7617,1635
1466,2896,7627,1658
1485,2895,7622,1665
1508,2896,7627,1658
1510,2897,7618,1647
1508,2896,7627,1658
1520,2881,7624,1676
1550,2896,7627,1689
1567,2941,7601,1685
1571,2993,7575,1689
1567,3014,7538,1703
1571,3041,7524,1720
1571,3073,7499,1720
1571,3089,7473,1720
1572,3072,7416,1730
1592,3089,7371,1751
1623,3144,7316,1757
1654,3186,7268,1751
1663,3173,7189,1743
1654,3186,7115,1751
1649,3258,7031,1765
1675,3331,6961,1783
1722,3320,6861,1787
1759,3282,6757,1783
1759,3274,6640,1773
1738,3282,6552,1783
1718,3240,6452,1800
1717,3186,6347,1814
1719,3167,6210,1810
1717,3186,6091,1814
1700,3175,5976,1828
1675,3137,5886,1845
1643,3087,5792,1844
1613,3041,5733,1845
1586,2983,5691,1856
1571,2944,5682,1877
1552,2936,5667,1879
1529,2944,5682,1877
1505,2926,5702,1881
1508,2896,5733,1908
1521,2879,5731,1930
1529,2896,5733,1939
1513,2924,5727,1934
1508,2944,5733,1939
1510,2936,5708,1953
1508,2896,5682,1970
1475,2826,5646,1972
1445,2751,5630,1970
1403,2675,5602,1976
1319,2607,5579,2002
1180,2546,5545,2024
1089,2510,5528,2033
1133,2440,5500,2026
1319,2269,5477,2033
1555,1971,5442,2049
1780,1641,5426,2064
1969,1351,5402,2061
2178,1110,5375,2064
2496,849,5318,2078
2995,531,5272,2095
3558,112,5234,2094
3958,-386,5221,2095
4070,-865,5194,2107
4021,-1110,5170,2127
3991,-1012,5135,2130
4021,-627,5119,2127
4036,-160,5091,2123
4021,290,5067,2127
4012,716,5032,2124
4021,1158,5016,2127
4023,1549,4993,2128
4021,1834,4965,2127
4022,2043,4908,2109
4021,2317,4863,2095
4016,2695,4826,2091
4021,3089,4811,2095
3970,3352,4783,2084
3728,3475,4760,2064
3214,3523,4729,2043
2534,3572,4709,2033
1876,3629,4677,2018
1361,3717,4658,2002
982,3832,4631,1981
712,3958,4607,1970
535,4048,4569,1958
461,4103,4556,1939
451,4133,4551,1906
461,4151,4556,1877
448,4137,4531,1855
419,4103,4504,1845
382,4062,4473,1831
356,4055,4453,1814
331,4071,4420,1786
314,4103,4402,1751
294,4124,4393,1712
272,4151,4402,1689
238,4174,4385,1675
209,4199,4351,1658
186,4214,4307,1624
168,4248,4300,1595
137,4278,4303,1577
105,4296,4300,1564
73,4296,4266,1533
42,4344,4248,1501
7,4425,4245,1479
-21,4489,4248,1470
-47,4486,4219,1446
-84,4489,4197,1407
-132,4532,4188,1366
-168,4586,4197,1345
-186,4575,4174,1332
-209,4537,4146,1314
-255,4505,4126,1279
-293,4489,4146,1251
-297,4443,4155,1234
-272,4392,4146,1220
-256,4344,4109,1189
-251,4296,4095,1157
-236,4217,4089,1135
-188,4151,4095,1126
-125,4103,4083,1112
-63,4055,4095,1095
-7,3959,4127,1076
63,3862,4197,1063
158,3796,4277,1047
272,3765,4402,1032
376,3704,4562,1015
461,3620,4760,1001
541,3544,4941,984
649,3524,5119,970
779,3514,5287,954
901,3475,5477,938
985,3378,5656,919
1047,3282,5835,907
1113,3215,5989,904
1194,3186,6142,907
1267,3143,6272,898
1319,3089,6398,876
1351,3029,6500,851
1382,2993,6603,844
1415,2950,6682,847
1445,2896,6757,844
1460,2817,6806,827
1466,2751,6859,813
1472,2707,6890,811
1487,2703,6910,813
1501,2704,6902,800
1508,2703,6910,782
1505,2691,6913,773
1508,2703,6910,782
1517,2725,6875,789
1529,2751,6859,782
1531,2766,6855,763
1529,2800,6859,751
1526,2834,6828,748
1529,2848,6808,751
1529,2832,6799,749
1529,2848,6808,751
1526,2898,6783,753
1529,2944,6757,751
1529,2940,6725,735
1529,2944,6705,719
1525,2986,6654,714
1529,3041,6603,719
1531,3048,6545,720
1529,3041,6501,719
1515,3054,6427,718
1508,3089,6347,719
1507,3097,6257,718
1508,3089,6193,719
1502,3082,6120,720
1508,3089,6040,719
1521,3085,5931,715
1529,3089,5835,719
1517,3105,5731,734
1508,3137,5630,751
1507,3160,5511,755
1508,3186,5426,751
1499,3210,5362,747
1508,3234,5323,751
1537,3233,5276,753
1571,3234,5272,751
1581,3261,5293,745
1592,3331,5323,751
1619,3384,5315,765
1654,3379,5323,782
1663,3319,5347,787
1654,3282,5375,782
1653,3282,5349,776
1675,3282,5323,782
1695,3235,5313,797
1696,3186,5323,813
1681,3158,5297,817
1675,3137,5272,813
1677,3085,5260,808
1675,3041,5272,813
1649,3016,5252,827
1613,2993,5221,844
1581,2935,5184,850
1571,2896,5170,844
1569,2892,5142,836
1571,2896,5119,844
1562,2864,5086,862
1550,2848,5067,876
1534,2869,5037,874
1529,2896,5016,876
1529,2886,4986,888
1529,2896,4965,907
1516,2947,4933,912
1508,2993,4914,907
1505,2973,4886,903
1508,2944,4863,907
1504,2956,4825,909
1508,2993,4811,907
1509,2996,4806,902
1508,2993,4811,907
1498,3015,4788,920
1508,3041,4760,938
1519,3014,4725,946
1508,2944,4709,938
1460,2881,4682,919
1424,2848,4658,907
1397,2809,4624,904
1340,2751,4607,907
1217,2691,4581,906
1110,2655,4556,907
1111,2585,4517,909
1257,2413,4504,907
1477,2131,4502,893
1717,1834,4504,876
1929,1566,4478,860
2136,1303,4453,844
2407,1000,4425,826
2827,676,4402,813
3339,280,4365,802
3770,-241,4351,782
3980,-815,4349,748
4021,-1158,4351,719
4015,-1110,4321,703
4021,-772,4300,688
4022,-385,4292,658
4021,0,4300,626
4024,420,4277,605
4021,869,4248,594
4010,1245,4216,571
4021,1545,4197,532
4039,1805,4166,492
4021,2076,4146,469
3985,2351,4136,456
4021,2655,4146,438
4100,2942,4130,408
4021,3137,4095,375
3612,3189,4051,344
2953,3186,4044,313
2261,3221,4047,278
1675,3331,4044,250
1195,3468,4010,234
817,3620,3992,219
549,3773,3990,192
398,3910,3992,156
