I,V,ABP,RESP
2282,10665,2284,3440
2400,10573,2279,3416
2472,10521,2284,3391
2483,10613,2283,3358
2472,10810,2284,3342
2455,10868,2277,3328
2472,10810,2284,3317
2537,10742,2297,3290
2662,10810,2331,3268
2785,10896,2369,3248
2852,10954,2424,3243
2851,10972,2483,3231
2852,11098,2564,3219
2863,11265,2662,3193
2852,11386,2797,3170
2817,11373,2938,3139
2852,11386,3077,3121
2960,11453,3201,3104
3042,11530,3357,3096
3034,11507,3536,3073
3042,11530,3730,3047
3132,11650,3894,3015
3232,11819,4056,2998
3245,11850,4215,2982
3232,11819,4382,2973
3244,11790,4535,2950
3232,11819,4709,2924
3133,11808,4894,2891
3042,11819,5082,2875
3032,11825,5227,2861
3042,11819,5362,2850
2962,11727,5494,2825
2852,11674,5641,2801
2813,11665,5764,2774
2852,11674,5874,2752
2869,11593,5966,2722
2852,11530,6061,2703
2837,11511,6133,2687
2852,11530,6201,2678
2856,11461,6249,2655
2852,11386,6294,2629
2844,11346,6316,2599
2852,11386,6341,2580
2851,11390,6359,2556
2852,11386,6387,2531
2847,11364,6393,2499
2852,11386,6387,2482
2850,11382,6358,2469
2852,11386,6341,2457
2848,11368,6317,2430
2852,11386,6294,2408
2850,11380,6245,2391
2852,11386,6201,2383
2847,11367,6151,2362
2852,11386,6108,2334
2852,11385,6038,2302
2852,11386,5968,2285
2844,11353,5890,2271
2852,11386,5828,2261
2857,11450,5755,2238
2852,11530,5688,2211
2836,11532,5599,2180
2852,11530,5501,2162
2870,11517,5378,2148
2852,11530,5268,2138
2811,11511,5167,2114
2852,11530,5082,2089
2969,11537,4971,2059
3042,11530,4849,2039
2969,11481,4717,2022
2852,11530,4616,2015
2811,11625,4521,2004
2852,11674,4429,1990
2870,11579,4310,1963
2852,11530,4196,1941
2836,11584,4088,1924
2852,11674,4010,1917
2857,11619,3933,1904
2852,11530,3870,1892
2844,11489,3797,1877
2852,11530,3730,1867
2852,11525,3651,1854
2852,11530,3590,1843
2847,11533,3535,1828
2852,11530,3497,1818
2850,11436,3445,1805
2852,11386,3403,1794
2849,11422,3368,1778
2852,11530,3357,1769
2849,11551,3336,1757
2852,11530,3310,1745
2849,11501,3274,1727
2852,11530,3264,1720
2849,11529,3263,1718
2852,11530,3264,1720
2849,11511,3238,1709
2852,11530,3217,1695
2849,11523,3206,1680
2852,11530,3217,1671
2849,11514,3217,1657
2852,11530,3217,1646
2849,11522,3211,1633
2852,11530,3217,1622
2849,11513,3215,1605
2852,11530,3217,1597
2849,11526,3213,1595
2852,11530,3217,1597
2849,11505,3214,1586
2852,11530,3217,1573
2849,11540,3214,1558
2852,11530,3217,1548
2849,11479,3213,1534
2852,11530,3217,1523
2849,11626,3215,1510
2852,11674,3217,1499
2849,11583,3211,1482
2852,11530,3217,1474
2849,11532,3219,1472
2852,11530,3217,1474
2849,11458,3191,1465
2852,11530,3170,1450
2849,11720,3160,1433
2852,11819,3170,1425
2849,11656,3172,1414
2852,11530,3170,1401
2849,11582,3163,1382
2852,11674,3170,1376
2849,11581,3174,1376
2852,11530,3170,1376
2849,11655,3144,1364
2852,11819,3124,1351
2850,11761,3113,1338
2852,11674,3124,1327
2848,11716,3128,1310
2852,11819,3124,1302
2851,11752,3099,1301
2852,11674,3077,1302
2846,11714,3064,1291
2852,11819,3077,1278
2853,11763,3086,1265
2852,11674,3077,1253
2843,11688,3044,1236
2852,11819,3030,1229
2858,11852,3031,1229
2852,11819,3030,1229
2834,11780,3003,1215
2852,11819,2984,1204
2882,11822,2980,1202
2852,11819,2984,1204
2687,11797,2960,1192
2472,11819,2937,1179
2365,11812,2930,1175
2472,11819,2937,1179
2689,11804,2919,1179
2852,11819,2891,1179
2877,11807,2873,1180
2852,11819,2891,1179
2844,11808,2902,1167
2852,11819,2891,1155
2836,11803,2856,1150
2852,11819,2844,1155
2933,11812,2846,1156
3042,11819,2844,1155
3076,11798,2816,1152
3042,11819,2797,1155
3009,11820,2794,1154
3042,11819,2797,1155
3071,11779,2773,1153
3042,11819,2751,1155
2935,11889,2744,1154
2852,11963,2751,1155
2824,11895,2732,1154
2852,11819,2704,1155
2857,11762,2688,1154
2852,11819,2704,1155
2845,11830,2714,1154
2852,11819,2704,1155
2848,11731,2673,1153
2852,11674,2657,1155
2857,11675,2655,1154
2852,11819,2657,1155
2827,11912,2636,1153
2852,11819,2611,1155
3007,11608,2596,1155
3422,11674,2611,1155
4246,12066,2621,1150
5514,12683,2611,1155
6906,13700,2579,1166
7985,15710,2564,1179
8634,18626,2564,1181
9126,21619,2564,1179
9505,23969,2539,1177
9316,25799,2518,1179
8092,26975,2509,1179
6084,26664,2518,1179
4115,24242,2517,1178
2852,20610,2518,1179
2298,17272,2517,1178
2091,14989,2518,1179
1962,13423,2496,1178
1901,12251,2471,1179
1909,11416,2457,1178
1901,10954,2471,1179
1805,10635,2479,1179
1711,10377,2471,1179
1691,10166,2441,1177
1711,10089,2424,1179
1695,10070,2419,1180
1711,10089,2424,1179
1798,10032,2420,1175
1901,9945,2424,1179
1908,9863,2427,1190
1901,9945,2424,1204
1964,10051,2398,1206
2091,10089,2378,1204
2141,9972,2370,1201
2091,9945,2378,1204
1988,10004,2376,1204
1901,10089,2378,1204
1860,10063,2379,1201
1901,10089,2378,1204
2000,10176,2353,1205
2091,10233,2331,1204
2111,10137,2322,1199
2091,10089,2331,1204
2078,10157,2332,1215
2091,10233,2331,1229
2096,10146,2327,1230
2091,10089,2331,1229
2085,10190,2329,1226
2091,10377,2331,1229
2092,10409,2330,1228
2091,10377,2331,1229
2086,10404,2326,1227
2091,10521,2331,1229
2092,10550,2335,1228
2091,10521,2331,1229
2085,10488,2304,1227
2091,10521,2284,1229
2095,10524,2278,1227
2091,10521,2284,1229
2076,10503,2282,1227
2091,10521,2284,1229
2159,10513,2286,1227
2282,10521,2284,1229
2398,10512,2260,1228
2472,10521,2238,1229
2484,10501,2228,1226
2472,10521,2238,1229
2460,10564,2239,1229
2472,10665,2238,1229
2479,10743,2233,1224
2472,10810,2238,1229
2451,10812,2236,1239
2472,10810,2238,1253
2546,10785,2234,1256
2662,10810,2238,1253
2769,10854,2234,1248
2852,10954,2238,1253
2878,11029,2247,1264
2852,11098,2284,1278
2813,11141,2327,1281
2852,11242,2378,1278
2956,11332,2428,1272
3042,11386,2518,1278
3050,11360,2629,1289
3042,11386,2751,1302
3048,11454,2855,1304
3042,11530,2984,1302
3009,11519,3139,1300
3042,11530,3310,1302
3153,11584,3451,1302
3232,11674,3590,1302
3166,11680,3739,1300
3042,11674,3916,1302
2994,11666,4081,1301
3042,11674,4243,1302
3070,11602,4398,1301
3042,11530,4569,1302
3011,11490,4731,1301
3042,11530,4895,1302
3075,11538,5053,1301
3042,11530,5222,1302
2935,11500,5372,1301
2852,11530,5501,1302
2832,11543,5594,1300
2852,11530,5688,1302
2852,11443,5778,1302
2852,11386,5874,1302
2855,11357,5947,1300
2852,11386,6014,1302
2833,11384,6063,1304
2852,11386,6108,1302
2883,11367,6129,1289
2852,11386,6154,1278
2732,11381,6161,1272
2662,11386,6154,1278
2724,11367,6120,1280
2852,11386,6108,1278
2893,11379,6108,1265
2852,11386,6108,1253
2819,11407,6063,1247
2852,11530,6014,1253
2875,11643,5978,1257
2852,11674,5968,1253
2815,11574,5931,1237
2852,11530,5874,1229
2950,11581,5796,1228
3042,11674,5735,1229
3060,11628,5665,1216
3042,11530,5595,1204
3029,11509,5500,1199
3042,11674,5408,1204
3045,11818,5308,1205
3042,11819,5222,1204
3036,11688,5126,1201
3042,11674,5035,1204
3041,11761,4921,1204
3042,11819,4802,1204
3040,11721,4672,1202
3042,11674,4569,1204
3036,11740,4473,1203
3042,11819,4382,1204
3051,11699,4264,1203
3042,11530,4149,1204
2965,11461,4041,1203
2852,11530,3963,1204
2785,11546,3887,1203
2852,11530,3823,1204
2982,11507,3749,1202
3042,11530,3683,1204
2961,11516,3606,1203
2852,11530,3543,1204
2816,11535,3486,1202
2852,11530,3450,1204
2867,11479,3405,1204
2852,11530,3357,1204
2838,11632,3298,1200
2852,11674,3264,1204
2856,11568,3237,1214
2852,11530,3217,1229
2844,11602,3184,1232
2852,11674,3170,1229
2852,11587,3168,1223
2852,11530,3170,1229
2847,11587,3146,1240
2852,11674,3124,1253
2850,11603,3112,1256
2852,11530,3124,1253
2849,11566,3124,1248
2852,11674,3124,1253
2849,11635,3118,1264
2852,11530,3124,1278
2849,11473,3122,1281
2852,11530,3124,1278
2849,11546,3119,1272
2852,11530,3124,1278
2849,11499,3121,1289
2852,11530,3124,1302
2849,11534,3120,1304
2852,11530,3124,1302
2849,11503,3121,1299
2852,11530,3124,1302
2849,11538,3120,1303
2852,11530,3124,1302
2849,11487,3121,1297
2852,11530,3124,1302
2849,11612,3119,1314
2852,11674,3124,1327
2849,11606,3123,1328
2852,11530,3124,1327
2849,11491,3117,1324
2852,11530,3124,1327
2849,11569,3127,1326
2852,11674,3124,1327
2849,11777,3096,1326
2852,11819,3077,1327
2848,11728,3069,1324
2852,11674,3077,1327
2852,11675,3075,1329
2852,11674,3077,1327
2845,11568,3077,1313
2852,11530,3077,1302
2857,11595,3054,1298
2852,11674,3030,1302
2837,11604,3016,1303
2852,11530,3030,1302
2868,11514,3039,1300
2852,11530,3030,1302
2819,11479,3000,1302
2852,11530,2984,1302
2900,11689,2980,1301
2852,11819,2984,1302
2707,11744,2963,1301
2662,11674,2937,1302
2771,11722,2922,1301
2852,11819,2937,1302
2709,11754,2947,1301
2472,11674,2937,1302
2378,11697,2904,1301
2472,11819,2891,1302
2539,11840,2891,1300
2472,11819,2891,1302
2385,11802,2864,1302
2472,11819,2844,1302
2689,11744,2838,1299
2852,11674,2844,1302
2862,11685,2825,1312
2852,11819,2797,1327
2927,11878,2781,1331
3042,11819,2797,1327
3072,11685,2809,1319
3042,11674,2797,1327
3025,11745,2763,1341
3042,11819,2751,1351
3037,11795,2753,1348
3042,11819,2751,1351
3054,11890,2722,1363
3042,11963,2704,1376
2945,11888,2703,1375
2852,11819,2704,1376
2819,11784,2678,1385
2852,11819,2657,1401
2861,11746,2653,1403
2852,11674,2657,1401
2845,11622,2634,1405
2852,11674,2611,1425
2847,11693,2603,1442
2852,11674,2611,1450
2862,11626,2593,1447
2852,11674,2564,1450
2800,11675,2547,1458
2852,11530,2564,1474
3254,11382,2575,1486
4183,11674,2564,1499
5502,12397,2531,1509
6845,13404,2518,1523
7868,15018,2518,1535
8556,17872,2518,1548
9087,21328,2491,1558
9506,23925,2471,1573
9471,25314,2466,1584
8556,26664,2471,1597
6723,27849,2451,1606
4563,26808,2424,1622
2875,22538,2409,1635
2091,17440,2424,1646
1997,14376,2434,1645
2091,13404,2424,1646
2049,12605,2395,1653
1901,11386,2378,1671
1774,10524,2372,1684
1711,10377,2378,1695
1679,10314,2375,1703
1711,10089,2378,1720
1812,9924,2379,1734
1901,9945,2378,1745
1850,9892,2355,1742
1711,9801,2331,1745
1628,9798,2318,1752
1711,9945,2331,1769
1846,10033,2339,1782
1901,10089,2331,1794
1810,10079,2303,1802
1711,10089,2284,1818
1736,10053,2278,1830
1901,10089,2284,1843
2005,10103,2283,1851
1901,10089,2284,1867
1709,10030,2283,1882
1711,10089,2284,1892
1927,10197,2280,1889
2091,10233,2284,1892
2023,10118,2288,1900
1901,10089,2284,1917
1941,10214,2259,1927
2091,10377,2238,1941
2145,10384,2229,1953
2091,10377,2238,1966
2057,10441,2239,1965
2091,10521,2238,1966
2110,10452,2233,1971
2091,10377,2238,1990
2076,10405,2238,2005
2091,10521,2238,2015
2097,10542,2233,2012
2091,10521,2238,2015
2085,10504,2238,2021
2091,10521,2238,2039
2091,10493,2232,2054
2091,10521,2238,2064
2088,10597,2242,2062
2091,10665,2238,2064
2089,10596,2212,2070
2091,10521,2191,2089
2088,10533,2183,2103
2091,10665,2191,2113
2090,10759,2191,2111
2091,10810,2191,2113
2087,10804,2187,2119
2091,10810,2191,2138
2087,10786,2188,2152
2091,10810,2191,2162
2141,10857,2189,2159
2282,10954,2191,2162
2427,11018,2184,2169
2472,11098,2191,2187
2427,11159,2206,2198
2472,11242,2238,2211
2660,11297,2259,2221
2852,11386,2284,2236
2894,11461,2313,2246
2852,11530,2378,2261
2836,11525,2460,2270
2852,11530,2564,2285
2840,11562,2669,2295
2852,11674,2797,2310
2936,11764,2933,2319
3042,11819,3077,2334
3068,11804,3208,2344
3042,11819,3357,2359
3029,11821,3514,2369
3042,11819,3683,2383
3038,11783,3839,2393
3042,11819,4010,2408
3057,11850,4190,2418
3042,11819,4382,2433
2951,11693,4549,2442
2852,11674,4709,2457
2817,11759,4864,2467
2852,11819,5035,2482
2876,11683,5185,2491
2852,11530,5315,2506
2770,11482,5422,2517
2662,11530,5548,2531
2544,11478,5671,2538
2472,11386,5781,2555
2453,11334,5851,2576
2472,11386,5921,2605
2477,11399,5992,2620
2472,11386,6061,2629
2463,11356,6089,2633
2472,11386,6108,2654
2473,11390,6124,2678
2472,11386,6154,2703
2464,11354,6160,2712
2472,11386,6154,2727
2475,11441,6128,2747
2472,11530,6108,2777
2456,11548,6077,2792
2472,11530,6061,2801
2539,11491,6038,2804
2662,11530,6014,2826
2779,11553,5965,2850
2852,11530,5921,2875
2861,11462,5872,2884
2852,11530,5828,2899
2844,11691,5757,2917
2852,11819,5688,2949
2852,11758,5613,2972
2852,11674,5548,2998
2847,11686,5458,3017
2852,11819,5362,3047
2850,11864,5256,3070
2852,11819,5175,3096
2848,11756,5087,3115
2852,11819,4989,3145
2850,11869,4862,3170
2852,11819,4755,3194
2849,11677,4659,3204
2852,11674,4569,3219
2849,11772,4450,3236
2852,11819,4336,3268
2849,11706,4231,3292
2852,11674,4149,3317
2849,11765,4053,3334
2852,11819,3963,3366
2849,11656,3880,3400
2852,11530,3823,3440
2849,11574,3755,3464
2852,11674,3683,3489
2849,11600,3602,3509
2852,11530,3543,3538
2849,11582,3491,3560
2852,11674,3450,3587
2849,11598,3398,3608
2852,11530,3357,3637
2849,11582,3322,3657
2852,11674,3310,3686
2849,11600,3289,3707
2852,11530,3264,3735
2849,11576,3227,3755
2852,11674,3217,3784
2849,11615,3216,3806
2852,11530,3217,3833
2849,11506,3192,3852
2852,11530,3170,3882
2848,11489,3159,3905
2852,11530,3170,3931
2851,11634,3172,3948
2852,11674,3170,3981
2846,11549,3162,4016
2852,11530,3170,4054
2854,11684,3172,4067
2852,11819,3170,4079
2841,11684,3160,4092
2852,11530,3170,4128
2862,11591,3191,4156
2852,11819,3217,4177
2828,11846,3219,4181
2852,11674,3217,4202
2887,11540,3211,4224
2852,11674,3217,4251
2729,11843,3215,4259
2662,11819,3217,4275
2729,11602,3213,4294
2852,11530,3217,4325
2887,11620,3213,4336
2852,11674,3217,4349
2828,11549,3215,4362
2852,11530,3217,4398
2862,11692,3211,4425
2852,11819,3217,4447
2841,11670,3219,4452
2852,11530,3217,4472
2855,11576,3191,4492
2852,11674,3170,4521
2845,11580,3160,4532
2852,11530,3170,4546
2853,11667,3172,4552
2852,11819,3170,4570
2844,11695,3163,4578
2852,11530,3170,4595
2857,11545,3173,4604
2852,11674,3170,4619
2836,11628,3145,4623
2852,11530,3124,4644
2870,11544,3111,4664
2852,11674,3124,4693
2815,11695,3130,4702
2852,11674,3124,4718
2907,11705,3095,4727
2852,11819,3077,4742
2696,11844,3070,4738
2662,11819,3077,4742
2790,11785,3074,4746
2852,11819,3077,4767
2679,11820,3077,4776
2472,11819,3077,4791
2427,11796,3055,4797
2472,11819,3030,4816
2450,11815,3016,4824
2472,11819,3030,4841
2646,11796,3040,4847
2852,11819,3030,4865
2897,11820,2998,4873
2852,11819,2984,4890
2842,11785,2983,4897
2852,11819,2984,4914
2819,11844,2958,4921
2852,11819,2937,4939
2977,11702,2931,4947
3042,11674,2937,4963
2938,11737,2918,4970
2852,11819,2891,4988
2923,11795,2874,4997
3042,11819,2891,5013
2992,11895,2901,5017
2852,11963,2891,5037
2790,11872,2858,5049
2852,11819,2844,5062
2881,11812,2843,5055
2852,11819,2844,5062
2826,11695,2820,5069
2852,11674,2797,5086
2866,11760,2788,5082
2852,11819,2797,5086
2835,11702,2784,5091
2852,11674,2751,5111
2863,11782,2711,5111
2852,11819,2704,5111
2893,11613,2708,5101
3232,11530,2704,5111
4112,11807,2674,5118
5514,12395,2657,5135
6976,13255,2656,5135
7985,14845,2657,5135
8455,17342,2633,5118
8746,20322,2611,5111
9019,23080,2603,5102
8936,25367,2611,5111
8053,26858,2595,5109
6464,26952,2564,5111
4739,25165,2531,5095
3422,22052,2518,5086
2647,18707,2511,5069
2282,15998,2518,5062
2137,14033,2520,5044
2091,12683,2518,5037
2027,11733,2494,5022
1901,11098,2471,5013
1761,10644,2459,4986
1711,10377,2471,4963
1725,10207,2479,4932
1711,10089,2471,4914
1660,9920,2442,4886
1711,9801,2424,4865
1846,9789,2419,4834
1901,9945,2424,4816
1785,10073,2421,4789
1711,10089,2424,4767
1795,9963,2427,4733
1901,9945,2424,4718
1829,10010,2398,4703
1711,10089,2378,4693
1744,10006,2370,4655
1901,9945,2378,4619
1967,9975,2376,4584
1901,10089,2378,4570
1842,10107,2379,4546
1901,10089,2378,4521
2014,10070,2353,4479
2091,10089,2331,4447
2103,10066,2321,4414
2091,10089,2331,4398
2083,10153,2333,4374
2091,10233,2331,4349
2095,10226,2326,4307
2091,10233,2331,4275
2084,10285,2331,4244
2091,10377,2331,4226
2095,10387,2327,4198
2091,10377,2331,4177
2082,10363,2331,4150
2091,10377,2331,4128
2100,10354,2326,4089
2091,10377,2331,4054
2069,10437,2334,4020
2091,10521,2331,4005
2175,10527,2306,3982
2282,10521,2284,3956
2319,10508,2274,3913
2282,10521,2284,3882
2238,10502,2288,3852
2282,10521,2284,3833
2386,10531,2276,3804
2472,10521,2284,3784
2483,10470,2291,3758
2472,10521,2284,3735
2470,10623,2255,3695
2472,10665,2238,3661
2453,10558,2233,3628
2472,10521,2238,3612
2554,10633,2230,3588
2662,10810,2238,3563
2697,10840,2257,3529
2662,10810,2284,3514
2623,10790,2297,3499
2662,10810,2331,3489
2757,10772,2390,3462
2852,10810,2471,3440
2880,10979,2534,3413
2852,11242,2611,3391
2818,11376,2710,3359
2852,11386,2844,3342
2945,11344,2977,3327
3042,11386,3124,3317
3070,11450,3277,3289
3042,11530,3450,3268
3009,11581,3611,3251
3042,11674,3776,3243
3131,11755,3935,3219
3232,11819,4103,3194
3271,11810,4260,3166
3232,11819,4429,3145
3132,11817,4591,3116
3042,11819,4755,3096
3007,11784,4908,3080
3042,11819,5082,3071
3074,11851,5252,3048
3042,11819,5408,3022
2939,11689,5523,2993
2852,11674,5641,2973
2827,11767,5761,2947
2852,11819,5874,2924
2860,11670,5946,2896
2852,11530,6014,2875
2842,11503,6084,2848
2852,11530,6154,2826
2853,11439,6182,2798
2852,11386,6201,2777
2847,11441,6218,2749
2852,11530,6247,2727
2849,11462,6250,2700
2852,11386,6247,2678
2850,11413,6240,2651
2852,11530,6247,2629
2846,11546,6230,2601
2852,11530,6201,2580
2854,11519,6149,2553
2852,11530,6108,2531
2841,11489,6057,2503
2852,11530,6014,2482
2862,11626,5961,2456
2852,11674,5921,2433
2824,11571,5873,2403
2852,11530,5828,2383
2944,11602,5759,2368
3042,11674,5688,2359
3064,11584,5595,2336
3042,11530,5501,2310
3026,11592,5397,2279
3042,11674,5315,2261
3047,11594,5227,2245
3042,11530,5128,2236
3034,11581,5001,2214
3042,11674,4895,2187
3042,11608,4801,2154
3042,11530,4709,2138
3038,11561,4585,2126
3042,11674,4476,2113
3038,11641,4379,2086
3042,11530,4289,2064
3042,11463,4166,2049
3042,11530,4056,2039
3034,11560,3973,2016
3042,11530,3916,1990
3047,11472,3828,1970
3042,11530,3730,1966
3026,11621,3639,1957
3042,11674,3590,1941
3064,11600,3543,1913
3042,11530,3497,1892
2944,11499,3439,1876
2852,11530,3403,1867
2824,11521,3374,1854
2852,11530,3357,1843
2862,11529,3328,1829
2852,11530,3310,1818
2841,11490,3286,1803
2852,11530,3264,1794
2854,11611,3230,1781
2852,11674,3217,1769
2846,11641,3215,1752
2852,11674,3217,1745
2851,11764,3192,1743
2852,11819,3170,1745
2848,11722,3159,1734
2852,11674,3170,1720
2850,11735,3171,1704
2852,11819,3170,1695
2849,11746,3164,1682
2852,11674,3170,1671
2849,11707,3168,1656
2852,11819,3170,1646
2849,11786,3166,1633
2852,11674,3170,1622
2849,11604,3167,1608
2852,11674,3170,1597
2849,11712,3167,1583
2852,11674,3170,1573
2849,11604,3167,1559
2852,11674,3170,1548
2849,11785,3168,1534
2852,11819,3170,1523
2849,11709,3166,1510
2852,11674,3170,1499
2849,11744,3169,1484
2852,11819,3170,1474
2849,11737,3165,1462
2852,11674,3170,1450
2849,11718,3172,1432
2852,11819,3170,1425
2849,11770,3145,1424
2852,11674,3124,1425
2849,11628,3112,1414
2852,11674,3124,1401
2849,11673,3128,1386
2852,11674,3124,1376
2849,11669,3098,1362
2852,11674,3077,1351
2848,11633,3065,1338
2852,11674,3077,1327
2851,11764,3084,1311
2852,11819,3077,1302
2846,11727,3047,1300
2852,11674,3030,1302
2854,11725,3027,1294
2852,11819,3030,1278
2841,11767,3009,1259
2852,11674,2984,1253
2860,11628,2969,1253
2852,11674,2984,1253
2830,11676,2992,1242
2852,11674,2984,1229
2883,11662,2953,1213
2852,11674,2937,1204
2736,11646,2934,1199
2662,11674,2937,1204
2718,11738,2916,1208
2852,11819,2891,1204
2904,11814,2875,1188
2852,11819,2891,1179
2797,11822,2900,1179
2852,11819,2891,1179
2966,11724,2858,1167
3042,11674,2844,1155
3037,11708,2844,1150
3042,11819,2844,1155
3116,11848,2818,1154
3232,11819,2797,1155
3275,11729,2791,1156
3232,11674,2797,1155
3185,11669,2778,1142
3232,11819,2751,1130
3286,12004,2734,1126
3232,12107,2751,1130
3032,11980,2762,1130
2852,11819,2751,1130
2793,11733,2717,1129
2852,11819,2704,1130
2884,11851,2704,1127
2852,11819,2704,1130
2815,11741,2678,1141
2852,11819,2657,1155
2890,11898,2652,1157
2852,11819,2657,1155
2792,11618,2639,1151
2852,11674,2611,1155
2973,11876,2594,1155
3042,11819,2611,1155
3234,11506,2622,1152
3993,11674,2611,1155
5371,12502,2578,1156
6845,13548,2564,1155
7884,14852,2565,1150
8556,17295,2564,1155
9130,20668,2538,1166
9506,23493,2518,1179
9247,25092,2513,1181
8175,26520,2518,1179
6530,27804,2497,1177
4753,26952,2471,1179
3233,22866,2457,1179
2282,17872,2471,1179
1976,14841,2478,1178
2091,13836,2471,1179
2208,12957,2444,1179
2091,11674,2424,1179
1836,10807,2415,1178
1711,10665,2424,1179
1784,10551,2430,1178
1901,10233,2424,1179
1913,10019,2398,1178
1901,10089,2378,1179
1969,10135,2369,1178
2091,10089,2378,1179
2125,10035,2380,1179
2091,10089,2378,1179
2063,10100,2371,1177
2091,10089,2378,1179
2100,10043,2382,1180
2091,10089,2378,1179
2079,10103,2352,1175
2091,10089,2331,1179
2095,10020,2322,1190
2091,10089,2331,1204
2086,10209,2334,1207
2091,10233,2331,1204
2091,10096,2324,1200
2091,10089,2331,1204
2089,10255,2336,1205
2091,10377,2331,1204
2088,10232,2305,1199
2091,10089,2284,1204
2091,10165,2276,1215
2091,10377,2284,1229
2086,10423,2286,1231
2091,10377,2284,1229
2094,10396,2279,1225
