II,III,PLETH,ABP
-388,-380,2468,4145
-420,-405,2436,4061
-445,-452,2400,3986
-467,-494,2360,3903
-492,-501,2334,3829
-510,-476,2305,3746
-503,-454,2273,3671
-480,-455,2230,3589
-466,-461,2199,3516
-477,-449,2174,3439
-490,-422,2149,3374
-479,-400,2110,3305
-451,-392,2082,3246
-433,-385,2062,3181
-424,-363,2046,3130
-415,-331,2016,3077
-395,-301,1994,3034
-385,-288,1980,2983
-379,-282,1967,2940
-380,-283,1937,2896
-370,-281,1915,2866
-339,-257,1903,2831
-288,-204,1888,2803
-249,-168,1846,2768
-232,-170,1807,2745
-186,-160,1782,2722
-65,-77,1762,2711
72,28,1716,2696
113,25,1666,2689
79,-103,1627,2677
154,-187,1607,2673
486,-56,1555,2664
998,216,1469,2664
1522,385,1379,2659
2078,444,1345,2663
2887,798,1344,2660
3975,1745,1334,2662
4887,2852,1305,2660
5001,3273,1328,2665
4204,2832,1404,2667
3053,2319,1483,2676
2191,2474,1517,2681
1716,3018,1581,2694
1289,3113,1708,2701
687,2464,1863,2710
58,1562,1971,2710
-341,939,2078,2717
-451,641,2234,2723
-406,413,2438,2737
-345,121,2610,2743
-313,-167,2757,2751
-300,-360,2919,2754
-312,-470,3139,2766
-363,-553,3358,2774
-443,-619,3542,2784
-520,-650,3695,2785
-574,-662,3886,2792
-622,-688,4095,2797
-660,-713,4275,2805
-688,-705,4398,2803
-700,-679,4537,2805
-729,-693,4708,2806
-777,-741,4869,2815
-823,-773,4961,2815
-835,-765,5045,2817
-815,-753,5156,2813
-787,-759,5274,2816
-768,-774,5329,2814
-753,-769,5366,2815
-732,-739,5421,2807
-720,-708,5496,2803
-737,-716,5527,2795
-780,-766,5537,2793
-825,-817,5552,2785
-853,-824,5591,2782
-852,-793,5604,2774
-820,-774,5603,2772
-771,-791,5596,2763
-733,-815,5615,2756
-718,-805,5622,2742
-710,-760,5615,2734
-677,-712,5589,2720
-618,-679,5587,2714
-557,-656,5585,2699
-515,-639,5575,2691
-482,-629,5531,2677
-432,-626,5502,2675
-363,-611,5482,2668
-293,-568,5461,2671
-233,-497,5400,2672
-166,-422,5345,2693
-81,-370,5301,2724
5,-352,5267,2782
73,-348,5198,2852
124,-336,5131,2955
173,-311,5075,3073
215,-295,5037,3216
247,-289,4966,3359
275,-279,4886,3519
312,-250,4809,3679
351,-211,4755,3847
384,-169,4684,4000
408,-117,4602,4156
439,-50,4509,4304
472,5,4442,4462
485,27,4374,4606
459,23,4304,4749
406,18,4216,4874
354,14,4155,4995
318,2,4103,5098
281,-28,4046,5200
225,-69,3957,5288
148,-124,3888,5375
62,-192,3838,5442
-32,-268,3791,5500
-138,-345,3709,5535
-246,-424,3640,5565
-328,-497,3594,5577
-366,-549,3559,5585
-363,-567,3490,5574
-343,-557,3430,5557
-330,-536,3394,5521
-332,-515,3372,5483
-345,-502,3316,5429
-353,-496,3263,5377
-350,-490,3230,5311
-344,-475,3212,5246
-348,-445,3165,5166
-362,-410,3118,5092
-374,-386,3087,5009
-361,-368,3075,4935
-323,-327,3044,4850
-271,-241,3014,4772
-230,-131,2992,4684
-207,-45,2987,4604
-191,-2,2969,4512
-166,19,2956,4427
-132,38,2947,4332
-99,42,2949,4247
-67,35,2939,4153
-24,53,2931,4068
31,123,2923,3976
81,211,2923,3896
112,273,2910,3809
131,299,2898,3729
148,302,2883,3639
163,282,2877,3560
177,243,2860,3479
201,216,2846,3411
242,224,2830,3338
280,240,2824,3274
291,221,2808,3203
275,163,2792,3142
257,104,2768,3076
248,75,2752,3021
238,76,2733,2964
213,82,2719,2921
179,68,2698,2873
155,29,2689,2836
152,-14,2677,2795
154,-37,2667,2764
142,-32,2646,2730
112,-30,2636,2706
77,-63,2626,2678
45,-135,2614,2660
16,-211,2586,2640
-21,-256,2569,2630
-70,-275,2554,2615
-126,-304,2535,2608
-170,-361,2493,2597
-187,-418,2458,2596
-183,-441,2431,2593
-191,-435,2409,2597
-233,-446,2363,2595
-303,-502,2314,2597
-379,-577,2273,2592
-442,-624,2254,2597
-491,-630,2218,2599
-520,-623,2169,2612
-524,-628,2120,2621
-501,-622,2114,2635
-453,-578,2117,2642
-383,-494,2102,2655
-288,-394,2068,2663
-177,-294,2084,2677
-75,-201,2140,2684
-8,-126,2188,2697
11,-85,2195,2706
5,-69,2244,2719
5,-55,2355,2726
29,-25,2480,2739
71,18,2551,2748
114,59,2637,2762
149,88,2786,2766
173,113,2973,2774
187,149,3110,2779
184,207,3234,2791
161,273,3393,2798
124,318,3603,2808
91,321,3787,2810
79,294,3940,2815
96,277,4086,2813
134,298,4270,2817
171,357,4445,2817
189,422,4589,2826
197,466,4702,2830
220,486,4843,2838
269,500,4998,2836
325,516,5138,2835
361,525,5225,2826
374,516,5311,2823
367,495,5410,2816
357,484,5508,2813
335,470,5558,2805
323,442,5595,2802
326,409,5640,2795
333,399,5702,2792
334,407,5727,2784
340,414,5732,2781
354,393,5733,2774
362,363,5757,2772
368,353,5761,2761
367,332,5747,2754
302,196,5718,2741
147,-53,5721,2737
58,-204,5722,2731
243,-82,5704,2729
663,147,5655,2719
1093,197,5638,2713
1546,218,5637,2699
2326,752,5612,2691
3457,1927,5512,2678
4339,3026,5412,2670
4302,3212,5333,2657
3367,2553,5262,2649
2213,1962,5149,2635
1429,2098,5054,2631
1023,2618,4998,2624
656,2689,4955,2623
153,2042,4858,2611
-351,1200,4754,2600
-659,711,4674,2584
-744,537,4619,2575
-696,348,4525,2563
-576,88,4427,2555
-413,-65,4348,2541
-285,-92,4295,2535
-268,-139,4211,2527
-333,-229,4113,2524
-382,-252,4017,2512
-373,-185,3950,2502
-352,-123,3874,2489
-353,-111,3791,2482
-374,-113,3701,2469
-394,-106,3639,2460
-414,-122,3579,2448
-416,-147,3518,2440
-404,-153,3439,2426
-393,-126,3382,2418
-395,-92,3335,2406
-400,-67,3288,2398
-399,-65,3215,2384
-393,-79,3158,2376
-381,-95,3117,2367
-362,-100,3085,2364
-345,-90,3027,2354
-350,-69,2979,2346
-372,-43,2947,2332
-374,-20,2928,2324
-338,-11,2886,2311
-289,-26,2849,2303
-267,-62,2827,2291
-271,-107,2819,2288
-269,-144,2789,2280
-246,-175,2762,2278
-225,-208,2743,2269
-228,-251,2737,2267
-238,-294,2714,2259
-222,-322,2695,2257
-177,-332,2682,2246
-138,-342,2680,2245
-127,-365,2661,2244
-123,-400,2644,2258
-97,-433,2630,2272
-55,-447,2627,2304
-16,-436,2612,2347
21,-405,2602,2429
64,-370,2595,2539
98,-352,2595,2690
100,-358,2582,2858
74,-375,2569,3054
47,-396,2554,3252
39,-418,2547,3459
52,-431,2534,3650
76,-421,2525,3842
101,-383,2515,4021
119,-337,2513,4208
129,-301,2505,4383
138,-267,2499,4560
152,-210,2490,4721
162,-124,2487,4883
159,-37,2478,5031
144,16,2473,5178
121,42,2464,5306
94,70,2462,5425
64,104,2452,5523
31,110,2440,5617
-7,74,2417,5695
-47,35,2402,5765
-83,32,2383,5810
-103,60,2362,5844
-101,93,2328,5855
-85,128,2303,5858
-68,171,2279,5839
-58,209,2257,5817
-54,225,2218,5776
-51,227,2180,5729
-42,230,2146,5661
-24,232,2132,5597
-2,228,2104,5522
16,232,2063,5450
19,259,2020,5359
17,300,2024,5274
32,339,2036,5184
76,378,2018,5105
140,419,1977,5012
194,448,2008,4925
220,442,2087,4830
225,404,2125,4747
227,364,2100,4653
235,350,2174,4568
242,355,2411,4473
244,351,2704,4389
240,331,2918,4295
230,310,3126,4210
225,304,3391,4119
232,306,3653,4040
240,297,3804,3952
235,275,3929,3875
212,248,4117,3791
207,239,4346,3717
207,231,4500,3637
182,206,4616,3567
140,175,4764,3489
138,175,4956,3421
171,181,5104,3349
173,159,5213,3292
136,125,5314,3232
110,103,5441,3184
58,-5,5544,3127
-142,-312,5621,3079
-471,-723,5676,3026
-673,-951,5745,2989
-516,-856,5805,2950
-41,-619,5858,2922
564,-421,5883,2885
1310,-52,5909,2858
2392,915,5927,2828
3724,2418,5954,2808
4643,3614,5958,2784
4429,3673,5957,2771
3144,2809,5947,2756
1657,2096,5955,2749
699,2131,5948,2735
202,2376,5932,2727
-267,2068,5894,2716
-772,1286,5878,2717
-1034,674,5861,2713
-961,485,5833,2717
-751,440,5775,2716
-571,322,5742,2724
-427,210,5719,2727
-316,181,5683,2735
-279,153,5604,2737
-308,62,5551,2746
-335,-36,5523,2752
-336,-75,5482,2767
-344,-56,5379,2777
-378,-20,5291,2788
-419,-12,5237,2790
-426,-37,5184,2799
-400,-63,5069,2806
-359,-45,4963,2820
-337,4,4897,2827
-329,53,4846,2840
-313,88,4736,2850
-283,130,4626,2863
-249,176,4552,2866
-217,207,4501,2874
-186,210,4400,2879
-163,203,4291,2893
-141,200,4208,2899
-113,184,4153,2905
-79,139,4065,2901
-62,79,3967,2905
-64,34,3881,2906
-63,8,3826,2917
-45,-10,3753,2920
-29,-29,3678,2925
-25,-43,3607,2921
-19,-61,3563,2925
-2,-104,3510,2922
6,-182,3452,2925
-7,-273,3383,2919
-17,-343,3337,2925
-2,-368,3295,2927
18,-359,3258,2935
14,-355,3209,2931
-6,-394,3177,2938
-24,-476,3151,2946
-44,-559,3131,2978
-77,-606,3091,3012
-108,-609,3061,3067
-108,-587,3039,3132
-76,-564,3029,3230
-40,-553,3005,3342
-23,-548,2988,3482
-15,-532,2976,3630
4,-485,2975,3802
42,-413,2961,3976
88,-335,2951,4159
130,-262,2942,4329
162,-183,2946,4504
183,-97,2941,4667
190,-21,2941,4836
191,28,2939,4988
197,60,2944,5138
205,100,2939,5271
196,155,2941,5406
166,204,2941,5525
138,232,2944,5641
128,240,2934,5734
123,241,2929,5819
100,239,2922,5881
66,234,2921,5937
46,233,2908,5969
55,252,2903,5994
74,291,2897,5994
85,327,2895,5989
84,340,2880,5963
86,339,2868,5935
99,341,2856,5888
125,355,2849,5841
163,380,2830,5777
217,426,2816,5713
279,495,2802,5632
334,574,2796,5557
363,642,2778,5474
368,688,2760,5399
374,707,2738,5309
403,698,2724,5223
445,674,2703,5130
473,662,2683,5049
477,663,2658,4960
470,646,2645,4878
460,589,2625,4782
443,520,2602,4696
417,476,2568,4603
403,465,2544,4523
411,452,2522,4435
422,415,2504,4355
402,364,2475,4266
348,324,2457,4187
291,294,2442,4098
260,249,2424,4018
243,171,2387,3928
217,77,2359,3851
182,7,2339,3771
167,-9,2323,3701
183,25,2291,3623
208,86,2270,3555
213,142,2259,3484
199,172,2242,3425
176,170,2199,3359
148,154,2161,3305
115,137,2139,3250
91,129,2117,3207
87,126,2070,3156
89,129,2029,3113
72,124,2007,3065
32,100,1987,3031
-13,60,1938,2997
-46,28,1889,2974
-66,14,1858,2944
-71,7,1834,2921
-63,-4,1785,2894
-45,-5,1734,2881
-34,18,1699,2866
-38,60,1674,2859
-51,97,1634,2844
-53,122,1595,2839
-35,149,1570,2834
-4,194,1555,2838
20,246,1525,2834
30,287,1492,2839
35,312,1467,2842
54,340,1450,2851
78,382,1419,2852
92,428,1382,2859
100,452,1349,2864
123,457,1325,2878
157,467,1292,2884
175,504,1251,2892
182,567,1206,2896
227,637,1174,2908
330,692,1139,2915
443,719,1094,2925
509,713,1037,2928
535,681,992,2939
559,635,954,2946
592,593,917,2959
609,575,860,2961
608,592,802,2967
614,624,759,2969
643,643,744,2978
669,643,722,2982
668,653,681,2989
649,677,643,2990
638,684,669,2999
634,642,720,3003
607,569,739,3011
557,510,730,3010
530,483,803,3013
559,469,943,3012
602,446,1042,3019
606,410,1069,3020
589,374,1184,3026
640,353,1412,3023
823,380,1599,3023
1093,482,1661,3013
1338,663,1815,3001
1450,856,2213,2978
1408,972,2719,2961
1263,969,3106,2945
1076,885,3417,2949
829,767,3759,2957
484,620,4089,2973
72,421,4273,2976
-276,196,4387,2972
-464,11,4555,2951
-497,-78,4773,2929
-443,-75,4919,2901
-333,-16,5007,2884
-191,50,5108,2868
-59,104,5246,2863
25,143,5349,2856
91,190,5413,2854
185,258,5463,2844
306,350,5529,2836
409,449,5575,2818
475,540,5605,2801
518,624,5617,2780
556,707,5638,2766
582,776,5650,2751
604,813,5665,2746
613,820,5660,2738
621,838,5654,2735
630,881,5639,2723
666,946,5637,2712
709,991,5622,2692
735,1006,5602,2678
752,1015,5565,2660
805,1056,5548,2650
871,1109,5528,2637
859,1127,5499,2630
745,1077,5443,2617
596,949,5411,2609
461,718,5386,2595
336,427,5346,2587
292,239,5263,2575
465,294,5206,2567
862,482,5169,2553
1323,567,5119,2545
1791,584,5012,2532
2469,951,4924,2525
3501,1962,4873,2511
4563,3240,4816,2502
4995,3927,4693,2491
4434,3580,4581,2487
3212,2722,4513,2479
2022,2258,4457,2473
1222,2378,4339,2459
630,2419,4226,2451
-27,1833,4158,2438
-677,910,4109,2430
-1045,278,4004,2417
-1044,79,3892,2412
-854,-15,3812,2404
-664,-197,3762,2403
-519,-366,3674,2395
-409,-435,3583,2389
-357,-466,3516,2376
-375,-498,3477,2369
-407,-479,3411,2361
-390,-390,3341,2360
-337,-296,3284,2353
-309,-251,3251,2347
-331,-254,3198,2334
-350,-268,3137,2328
-347,-280,3075,2319
-354,-276,3035,2316
-410,-275,2989,2310
-465,-271,2944,2311
-463,-257,2892,2309
-426,-226,2859,2309
-419,-196,2826,2300
-450,-176,2793,2294
-467,-165,2747,2288
-446,-154,2715,2291
-409,-130,2689,2288
-384,-87,2668,2286
-373,-39,2628,2278
-364,-10,2597,2279
-354,2,2576,2276
-341,19,2569,2277
-315,55,2551,2268
-267,87,2540,2265
-207,96,2533,2256
-152,93,2538,2255
-110,117,2533,2246
-66,180,2532,2245
-6,253,2531,2241
63,297,2536,2246
122,300,2530,2242
170,277,2532,2244
225,247,2533,2246
299,211,2535,2267
372,170,2523,2294
418,130,2518,2341
446,102,2515,2400
490,86,2512,2497
558,74,2478,2624
619,65,2428,2800
642,64,2374,3001
640,71,2347,3235
638,72,2321,3470
640,60,2289,3706
636,33,2249,3911
637,6,2243,4100
663,-9,2251,4260
708,-5,2251,4419
746,8,2225,4569
760,17,2235,4733
754,25,2283,4894
740,45,2343,5064
727,77,2369,5218
714,102,2414,5367
697,107,2504,5492
675,104,2632,5605
644,112,2731,5694
608,134,2825,5774
578,161,2947,5833
567,192,3124,5883
567,228,3292,5909
557,259,3437,5931
514,265,3575,5934
444,240,3773,5929
367,199,3991,5897
304,167,4181,5855
259,158,4322,5795
233,174,4505,5737
216,193,4727,5665
204,195,4928,5598
187,183,5051,5517
166,183,5192,5442
145,199,5386,5355
132,214,5581,5273
126,217,5689,5180
127,226,5784,5094
134,259,5920,4997
153,306,6071,4908
182,338,6146,4809
221,349,6191,4723
267,365,6261,4630
325,417,6361,4546
384,509,6409,4451
429,618,6423,4366
453,711,6435,4272
478,770,6476,4188
519,786,6489,4093
563,765,6480,4008
588,727,6455,3918
591,693,6461,3844
588,666,6460,3765
594,631,6446,3696
599,580,6400,3619
593,523,6375,3552
561,471,6355,3480
529,435,6332,3413
504,408,6273,3338
484,387,6226,3273
463,363,6188,3209
449,338,6159,3162
426,288,6093,3111
375,216,6030,3067
328,161,5975,3017
304,127,5936,2980
228,8,5863,2941
16,-264,5785,2913
-208,-539,5708,2879
-185,-582,5656,2852
160,-416,5582,2820
625,-308,5500,2798
1089,-323,5408,2770
1747,-86,5344,2751
2779,765,5273,2726
3855,1938,5190,2710
4248,2606,5082,2689
3563,2331,5002,2677
2242,1688,4934,2658
1130,1618,4862,2647
597,2219,4756,2637
299,2624,4674,2645
-170,2179,4613,2659
-717,1261,4554,2686
-995,631,4452,2706
-940,435,4369,2725
-776,296,4314,2728
-656,43,4271,2728
-555,-155,4185,2718
-468,-221,4110,2716
-452,-288,4063,2714
-503,-417,4033,2725
-554,-507,3963,2733
-576,-499,3900,2746
-598,-456,3860,2754
-617,-444,3842,2773
-622,-462,3791,2787
-611,-476,3744,2801
-609,-466,3714,2801
-597,-426,3703,2805
-578,-388,3659,2807
-564,-372,3607,2819
-575,-374,3564,2824
-599,-369,3546,2832
-612,-350,3519,2834
-603,-321,3500,2841
-567,-292,3488,2844
-508,-268,3494,2853
-436,-247,3485,2856
-373,-226,3477,2860
-334,-189,3465,2857
-305,-130,3466,2862
-269,-59,3457,2865
-230,-12,3452,2872
-207,-14,3440,2867
-209,-62,3438,2864
-212,-130,3431,2855
-194,-199,3433,2853
-154,-257,3430,2844
-120,-308,3434,2842
-112,-352,3429,2833
-126,-396,3427,2832
-134,-442,3416,2822
-124,-487,3414,2821
-100,-517,3405,2812
-67,-530,3401,2814
-25,-535,3390,2810
26,-549,3388,2821
78,-565,3379,2838
112,-572,3373,2883
107,-586,3354,2941
54,-642,3345,3027
-20,-736,3333,3123
-74,-813,3323,3242
-82,-827,3302,3366
-56,-796,3291,3513
-25,-764,3281,3665
-10,-742,3271,3833
-10,-707,3244,3993
-25,-650,3225,4162
-44,-582,3208,4319
-56,-514,3197,4480
-52,-444,3171,4627
-35,-372,3156,4778
-12,-305,3148,4916
6,-250,3142,5055
3,-211,3115,5174
-38,-192,3093,5288
-121,-195,3078,5382
-214,-219,3067,5474
-278,-254,3038,5545
-301,-290,3015,5612
-306,-315,2999,5660
-324,-323,2989,5704
-357,-317,2960,5726
-379,-300,2936,5740
-372,-271,2921,5731
-349,-233,2911,5714
-340,-191,2880,5677
-356,-161,2849,5639
-368,-147,2824,5584
-346,-139,2808,5531
-296,-116,2777,5462
-251,-64,2746,5395
-225,9,2719,5314
-195,80,2702,5240
-141,132,2672,5156
-76,169,2637,5080
-22,206,2600,4992
23,251,2575,4911
76,306,2545,4822
134,365,2515,4743
179,427,2481,4654
203,480,2459,4571
220,512,2437,4475
238,513,2412,4389
255,486,2377,4297
266,440,2353,4217
280,392,2332,4128
303,350,2310,4044
325,316,2273,3951
321,284,2247,3868
291,254,2227,3779
262,233,2207,3700
259,224,2169,3614
274,225,2140,3540
279,225,2122,3465
257,214,2104,3404
214,188,2064,3337
161,146,2035,3279
109,87,2019,3212
66,12,1999,3151
29,-73,1949,3084
-16,-158,1904,3032
-75,-241,1875,2982
-135,-322,1849,2943
-176,-392,1799,2899
-193,-430,1756,2865
-186,-429,1735,2829
-155,-399,1715,2802
-109,-358,1659,2768
-66,-308,1594,2742
-37,-249,1545,2716
-14,-192,1513,2705
12,-149,1473,2690
36,-124,1444,2682
39,-115,1435,2668
22,-122,1433,2664
-1,-145,1411,2658
-18,-164,1386,2662
-33,-164,1371,2660
-62,-150,1361,2665
-107,-138,1331,2665
-156,-134,1293,2674
-195,-138,1260,2680
-225,-149,1239,2693
-262,-163,1206,2699
-312,-179,1161,2707
-364,-198,1115,2710
-395,-222,1085,2724
-391,-230,1052,2737
-356,-189,1011,2756
-309,-94,958,2765
-263,11,918,2778
-216,78,891,2783
-163,103,879,2794
-111,119,858,2797
-77,157,839,2807
-69,219,834,2815
-69,293,873,2830
-51,362,918,2838
-10,405,946,2851
31,410,969,2858
47,384,1061,2869
41,347,1193,2872
46,320,1294,2879
65,301,1352,2881
77,272,1489,2890
59,226,1710,2893
46,195,1902,2901
52,181,2006,2901
65,158,2165,2905
71,120,2432,2902
81,103,2687,2903
79,88,2823,2896
38,38,2980,2893
-10,-27,3255,2884
-6,-50,3543,2882
6,-101,3703,2874
-75,-293,3844,2872
-179,-531,4082,2863
-79,-549,4355,2857
304,-308,4515,2844
782,-91,4631,2835
1236,-51,4807,2822
1856,154,5023,2815
2847,952,5156,2801
3926,2136,5238,2793
4408,2872,5343,2780
3887,2616,5487,2773
2717,1849,5582,2759
1660,1556,5637,2751
1103,2015,5687,2738
783,2479,5758,2730
296,2197,5801,2717
-364,1321,5824,2709
-900,534,5835,2696
-1140,141,5866,2688
-1155,-57,5886,2675
-1060,-249,5902,2667
-912,-399,5897,2653
-774,-477,5896,2642
-715,-549,5885,2622
-732,-631,5882,2608
-766,-657,5861,2591
-797,-620,5836,2582
-851,-593,5796,2568
-918,-613,5774,2561
-962,-638,5745,2551
-941,-603,5710,2550
-870,-512,5655,2543
-773,-416,5625,2536
-689,-372,5596,2520
-627,-372,5552,2508
-576,-370,5472,2495
-524,-337,5417,2489
-482,-282,5378,2476
-465,-217,5324,2465
-473,-153,5221,2447
-492,-105,5145,2433
-496,-81,5100,2414
-484,-77,5044,2403
-466,-84,4924,2389
-451,-107,4825,2382
-420,-146,4768,2369
-346,-182,4711,2360
-228,-181,4588,2347
-113,-144,4482,2343
-53,-106,4428,2337
-62,-116,4372,2335
-100,-175,4219,2325
-116,-246,4037,2319
-84,-284,3894,2306
-25,-288,3798,2298
26,-294,3680,2282
42,-329,3577,2275
30,-380,3518,2266
15,-414,3493,2267
19,-417,3433,2261
37,-413,3365,2267
45,-427,3314,2277
23,-457,3292,2314
-9,-480,3246,2368
-21,-476,3195,2462
2,-456,3149,2582
22,-447,3126,2743
-10,-467,3088,2922
-106,-517,3047,3122
-214,-573,3005,3317
-270,-606,2981,3517
-260,-595,2954,3700
-213,-537,2930,3883
-146,-443,2901,4054
-54,-331,2887,4230
42,-219,2869,4395
91,-118,2853,4561
77,-44,2825,4710
37,-13,2806,4856
-6,-30,2789,4987
-106,-88,2782,5121
-323,-177,2766,5237
-599,-273,2758,5342
-761,-339,2752,5424
-706,-340,2755,5503
-556,-287,2750,5567
-531,-239,2751,5626
-664,-241,2749,5658
-764,-274,2753,5682
-691,-274,2748,5688
-517,-204,2751,5687
-361,-90,2752,5658
-200,22,2752,5619
19,116,2740,5564
219,208,2736,5511
288,307,2732,5443
262,402,2728,5377
280,483,2705,5298
383,554,2686,5225
487,609,2669,5140
522,622,2658,5061
497,583,2627,4973
425,511,2595,4893
288,432,2565,4800
88,337,2553,4715
-85,212,2529,4620
-106,92,2494,4536
66,55,2453,4443
314,137,2441,4354
453,268,2435,4254
392,329,2421,4165
210,278,2389,4074
48,176,2389,3996
-39,95,2414,3908
-97,33,2446,3827
-168,-49,2449,3737
-227,-147,2474,3659
-245,-225,2535,3578
-240,-266,2626,3508
-239,-277,2691,3431
-242,-263,2758,3367
-255,-248,2852,3300
-300,-267,2992,3247
-339,-318,3122,3190
-269,-343,3235,3142
-51,-297,3347,3090
195,-203,3517,3051
320,-111,3703,3010
315,-30,3864,2978
299,56,3986,2938
350,137,4151,2904
415,181,4353,2863
386,180,4536,2833
227,141,4650,2801
-8,65,4786,2780
-248,-57,4971,2759
-461,-203,5155,2751
-638,-327,5258,2745
-764,-393,5352,2751
-830,-415,5486,2748
-856,-432,5633,2749
-867,-460,5708,2740
-849,-465,5757,2739
-762,-424,5833,2734
-606,-357,5940,2740
-441,-293,5994,2742
-329,-232,6013,2754
-282,-159,6030,2764
-250,-81,6079,2783
-173,-4,6101,2795
-33,84,6095,2811
119,187,6070,2814
247,291,6078,2817
400,404,6085,2806
627,551,6068,2794
849,710,6003,2778
910,810,5944,2781
807,823,5892,2799
721,795,5842,2843
773,757,5760,2885
835,655,5698,2923
719,448,5656,2937
464,218,5624,2943
318,133,5548,2933
416,248,5469,2926
611,426,5400,2915
658,473,5351,2916
517,355,5269,2917
348,201,5180,2926
267,130,5097,2931
200,112,5040,2948
24,37,4959,2965
-228,-130,4863,2989
-437,-320,4755,3001
-539,-436,4678,3008
-624,-493,4599,3002
-751,-547,4511,2998
-862,-612,4401,2986
-860,-636,4320,2977
-777,-629,4253,2966
-720,-624,4181,2968
-693,-603,4076,2971
-618,-523,3992,2978
-529,-463,3931,2969
-573,-563,3875,2956
-726,-769,3781,2936
-733,-831,3703,2926
-429,-637,3652,2913
61,-372,3614,2905
599,-187,3538,2891
1329,176,3469,2885
2429,1127,3427,2879
3624,2533,3403,2880
4228,3540,3349,2873
3792,3416,3301,2871
2610,2495,3274,2861
1412,1857,3263,2854
622,2002,3219,2835
71,2295,3173,2822
-552,1949,3141,2807
-1215,1071,3130,2801
-1646,354,3099,2788
-1741,97,3069,2780
-1639,32,3046,2766
-1483,-90,3041,2759
-1305,-221,3025,2746
-1132,-274,3011,2738
-1018,-283,3000,2724
-978,-293,3003,2717
-966,-297,2995,2704
-945,-300,2987,2695
-922,-316,2975,2681
-892,-312,2974,2676
-836,-240,2969,2670
-728,-97,2970,2666
-599,57,2967,2651
-492,171,2970,2636
-436,215,2967,2618
-399,216,2970,2611
-342,210,2967,2599
-267,214,2971,2591
-212,210,2966,2576
-197,190,2969,2569
-210,156,2967,2561
-229,118,2973,2559
-218,91,2967,2551
-153,89,2960,2548
-43,111,2944,2540
45,136,2935,2538
51,137,2923,2527
-29,101,2911,2518
-129,36,2891,2503
-190,-48,2881,2496
-206,-140,2871,2484
-226,-235,2859,2476
-279,-318,2832,2460
-337,-371,2813,2454
-346,-386,2798,2443
-297,-381,2784,2441
-255,-393,2754,2431
-285,-443,2733,2431
-371,-515,2719,2427
-422,-564,2707,2440
-382,-566,2680,2451
-293,-537,2665,2478
-248,-523,2661,2510
-276,-543,2652,2576
-318,-582,2613,2664
-301,-608,2576,2795
-221,-610,2551,2947
-131,-591,2531,3132
-64,-556,2490,3323
6,-489,2455,3529
117,-376,2436,3725
254,-222,2422,3929
365,-58,2383,4121
418,84,2343,4317
435,186,2314,4499
459,252,2294,4687
504,304,2255,4865
549,365,2214,5044
570,440,2180,5205
566,514,2159,5361
546,562,2129,5498
509,578,2102,5631
449,582,2080,5744
370,601,2068,5848
286,639,2046,5929
215,677,2024,6004
