III,V,ABP,RESP
1225,731,3453,3147
1072,732,3385,3086
935,747,3314,3014
893,781,3270,2942
926,800,3252,2865
1000,781,3270,2797
1055,741,3274,2724
1036,732,3270,2652
946,760,3257,2575
893,781,3270,2508
948,762,3291,2440
1072,732,3327,2379
1162,724,3354,2312
1179,732,3385,2251
1108,746,3408,2185
964,781,3442,2122
823,826,3469,2053
821,830,3499,1993
973,776,3521,1936
1107,732,3557,1881
1053,761,3587,1814
857,830,3614,1752
714,858,3616,1694
750,830,3614,1640
912,792,3608,1575
1072,781,3614,1511
1134,784,3612,1451
1107,781,3614,1399
1058,762,3609,1341
1072,732,3614,1286
1173,700,3612,1229
1322,684,3614,1174
1423,682,3608,1114
1429,684,3614,1061
1372,679,3614,1013
1322,684,3614,965
1272,690,3606,906
1179,684,3614,852
1056,669,3620,808
1000,684,3614,772
1027,720,3579,727
1036,732,3557,675
938,702,3549,622
821,684,3557,579
846,708,3551,538
1036,732,3557,498
1201,711,3562,452
1179,684,3557,402
1042,697,3520,350
1000,732,3499,305
1067,742,3498,264
1072,732,3499,225
967,729,3467,184
929,732,3442,145
995,740,3437,105
964,781,3442,64
764,834,3412,25
679,830,3385,0
885,749,3376,-6
1143,684,3385,0
1166,695,3361,2
1072,732,3327,0
1095,717,3309,-2
1179,684,3327,0
1133,689,3337,1
1000,732,3327,0
945,759,3293,-1
964,781,3270,0
994,792,3259,0
1072,781,3270,0
1181,736,3273,0
1143,732,3270,0
937,799,3257,0
857,879,3270,0
1112,882,3296,0
1500,830,3327,0
1698,813,3331,0
1679,879,3327,0
1576,1002,3321,0
1429,1172,3327,0
1208,1435,3325,0
929,1855,3327,0
472,2436,3323,0
-357,3125,3327,0
-1454,3875,3324,0
-2286,4687,3327,0
-2486,5545,3325,0
-2286,6299,3327,0
-2186,6653,3322,0
-2286,6347,3327,0
-2262,5380,3328,0
-1822,4053,3327,0
-1022,2762,3316,0
-107,1758,3327,0
702,1073,3352,0
1286,635,3385,0
1565,375,3389,0
1572,244,3385,0
1487,173,3378,0
1536,98,3385,0
1704,22,3369,0
1786,0,3327,0
1678,32,3261,0
1572,49,3213,0
1660,-8,3177,0
1893,-98,3155,0
2092,-166,3137,0
2214,-195,3155,0
2295,-213,3188,0
2286,-195,3213,0
2144,-145,3205,0
2000,-98,3213,0
2039,-122,3242,0
2250,-195,3270,0
2416,-250,3248,0
2393,-244,3213,0
2266,-208,3196,0
2250,-195,3213,0
2399,-232,3215,0
2572,-293,3213,0
2568,-323,3220,0
2393,-293,3270,0
2225,-242,3331,0
2250,-244,3385,0
2433,-314,3397,0
2607,-391,3385,0
2638,-410,3351,0
2572,-391,3327,0
2509,-391,3297,0
2536,-439,3270,0
2652,-501,3228,0
2822,-537,3213,0
2918,-540,3222,0
2857,-537,3270,0
2715,-563,3289,0
2714,-635,3270,0
2913,-721,3218,0
3143,-781,3213,0
3226,-806,3238,0
3215,-830,3270,0
3199,-864,3273,0
3143,-879,3327,0
2967,-854,3461,0
2786,-830,3671,0
2778,-856,3900,0
2965,-928,4188,0
3168,-996,4550,0
3250,-1025,4991,0
3203,-1016,5440,0
3107,-977,5909,0
2993,-913,6391,0
2857,-830,6884,0
2682,-735,7305,0
2500,-635,7630,0
2350,-549,7839,0
2250,-488,7974,0
2129,-421,8015,0
1929,-293,7974,0
1676,-110,7844,0
1500,49,7687,0
1477,124,7527,0
1572,146,7400,0
1663,180,7292,0
1679,244,7228,0
1589,331,7188,0
1429,439,7171,0
1261,557,7138,0
1179,635,7113,0
1197,648,7083,0
1250,635,7056,0
1242,647,6999,0
1179,684,6941,0
1109,713,6876,0
1072,732,6827,0
1042,756,6763,0
1000,781,6712,0
921,801,6651,0
821,830,6597,0
746,866,6513,0
750,879,6425,0
801,855,6311,0
821,830,6196,0
790,827,6065,0
786,830,5966,0
833,822,5876,0
857,830,5794,0
804,860,5678,0
750,879,5565,0
761,871,5446,0
786,879,5335,0
744,914,5190,0
679,928,5048,0
667,895,4914,1
714,879,4819,0
768,910,4725,-1
821,928,4647,0
872,882,4571,6
893,830,4532,16
888,825,4498,25
929,830,4475,32
1021,800,4436,40
1072,781,4417,48
1034,809,4407,57
1000,830,4417,64
1034,786,4414,72
1072,732,4417,80
1038,739,4411,89
1000,781,4417,96
1037,777,4412,103
1107,732,4417,113
1104,710,4415,123
1036,732,4417,129
990,750,4393,128
1000,732,4360,129
993,711,4319,135
929,732,4302,145
866,773,4281,153
893,781,4245,161
975,748,4180,170
1000,732,4130,177
939,758,4097,178
893,781,4073,177
913,759,4018,181
929,732,3958,193
884,746,3912,204
857,781,3901,209
897,790,3881,208
929,781,3844,209
895,781,3778,215
893,781,3729,225
985,757,3692,234
1072,732,3671,241
1049,728,3640,243
1000,732,3614,241
1034,726,3582,238
1107,732,3557,241
1111,762,3522,250
1072,781,3499,257
1067,762,3471,257
1107,732,3442,257
1157,713,3401,264
1250,684,3385,273
1394,626,3384,275
1500,586,3385,273
1470,598,3354,272
1357,635,3327,273
1291,645,3318,272
1322,635,3327,273
1377,629,3308,280
1393,635,3270,289
1362,632,3226,292
1322,635,3213,289
1307,639,3211,287
1322,635,3213,289
1335,602,3189,291
1322,586,3155,289
1315,598,3114,286
1357,635,3098,289
1415,642,3095,299
1393,635,3098,305
1298,653,3075,305
1250,732,3040,305
1290,839,3000,313
1322,928,2983,322
1255,995,2978,323
1179,1074,2983,322
1193,1166,2964,326
1250,1269,2926,338
1149,1459,2880,347
750,1855,2868,354
38,2459,2872,359
-857,3125,2868,370
-1720,3757,2834,384
-2286,4443,2811,402
-2429,5277,2808,418
-2286,6103,2811,434
-2192,6557,2783,449
-2286,6347,2754,466
-2293,5475,2741,482
-1750,4199,2754,498
-604,2867,2755,513
679,1758,2754,530
1572,992,2749,551
2000,537,2754,579
2182,288,2749,609
2286,146,2754,643
2336,45,2756,674
2393,-49,2754,707
2490,-136,2724,743
2572,-195,2696,788
2577,-227,2684,831
2572,-244,2696,868
2601,-255,2699,895
2607,-244,2696,932
2557,-234,2688,979
2536,-244,2696,1029
2578,-268,2701,1068
2572,-244,2696,1109
2461,-198,2666,1159
2393,-195,2639,1222
2492,-261,2626,1278
2643,-293,2639,1334
2651,-245,2646,1391
2536,-195,2639,1463
2458,-214,2608,1535
2500,-244,2581,1608
2562,-220,2568,1675
2572,-195,2581,1752
2536,-234,2590,1831
2536,-293,2581,1913
2597,-302,2547,1988
2714,-293,2524,2074
2802,-315,2517,2162
2822,-342,2524,2251
2817,-336,2521,2322
2893,-342,2524,2395
3004,-392,2527,2471
3036,-439,2524,2556
2977,-436,2493,2629
3000,-439,2467,2701
3170,-503,2456,2767
3357,-586,2467,2845
3406,-621,2467,2922
3393,-635,2467,3006
3458,-690,2461,3085
3607,-781,2467,3167
3704,-848,2462,3242
3715,-879,2467,3328
3719,-915,2465,3409
3786,-977,2467,3488
3844,-1024,2456,3555
3822,-1025,2467,3633
3745,-1008,2488,3713
3715,-1025,2524,3794
3704,-1070,2544,3855
3607,-1074,2581,3922
3406,-1011,2642,3990
3250,-928,2754,4051
3200,-874,2897,4074
3143,-830,3098,4083
2973,-762,3351,4086
2786,-684,3671,4099
2665,-619,4026,4099
2536,-537,4417,4099
2294,-404,4816,4093
2036,-244,5220,4099
1868,-109,5588,4097
1750,0,5909,4099
1574,117,6147,4095
1393,244,6310,4099
1289,357,6392,4096
1250,439,6425,4099
1203,497,6395,4095
1179,537,6310,4099
1189,577,6168,4095
1179,635,6023,4099
1096,699,5894,4095
1036,732,5794,4099
1062,729,5698,4095
1107,732,5622,4099
1049,775,5558,4095
929,830,5507,4099
872,847,5446,4095
929,830,5392,4099
990,831,5336,4095
964,879,5278,4099
866,931,5191,4095
821,928,5106,4099
921,859,5017,4095
1143,781,4934,4099
1347,741,4821,4095
1429,732,4704,4099
1417,715,4580,4095
1429,684,4475,4099
1487,665,4358,4095
1500,684,4245,4099
1395,718,4123,4095
1250,732,4016,4099
1191,712,3899,4095
1250,684,3786,4099
1343,673,3661,4095
1393,684,3557,4099
1377,690,3461,4095
1322,684,3385,4099
1255,675,3295,4095
1214,684,3213,4099
1197,708,3135,4095
1179,732,3098,4099
1142,739,3084,4095
1107,732,3098,4099
1086,726,3100,4095
1072,732,3098,4099
1048,738,3085,4095
1036,732,3098,4099
1037,723,3121,4095
1036,732,3155,4099
1002,760,3177,4095
964,781,3213,4099
969,767,3245,4095
1036,732,3270,4099
1102,715,3266,4095
1107,732,3270,4099
1070,749,3290,4095
1072,732,3327,4099
1109,706,3337,4095
1107,732,3327,4099
1048,800,3312,4095
1036,830,3327,4099
1118,786,3355,4095
1214,732,3385,4099
1238,724,3388,4095
1250,732,3385,4099
1326,710,3376,4095
1429,684,3385,4099
1469,684,3387,4095
1464,684,3385,4099
1459,652,3373,4095
1429,635,3385,4099
1321,674,3410,4095
1179,732,3442,4099
1093,749,3446,4095
1107,732,3442,4099
1194,713,3434,4095
1322,684,3442,4099
1431,628,3442,4095
1464,586,3442,4099
1412,595,3435,4095
1357,635,3442,4099
1353,648,3445,4095
1357,635,3442,4099
1283,638,3414,4095
1143,684,3385,4099
1043,730,3351,4096
1072,732,3327,4099
1178,699,3296,4095
1250,684,3270,4099
1212,705,3239,4096
1107,732,3213,4099
1016,735,3179,4094
1000,732,3155,4099
1050,736,3127,4098
1143,732,3098,4099
1238,703,3059,4091
1286,684,3040,4099
1223,700,3037,4104
1072,732,3040,4099
968,723,3017,4065
1036,684,2983,4035
1208,657,2944,4005
1286,684,2926,3971
1217,720,2916,3902
1179,732,2926,3826
1329,690,2931,3753
1572,635,2926,3697
1714,619,2893,3632
1714,684,2868,3569
1651,791,2858,3501
1572,879,2868,3440
1470,926,2869,3367
1393,977,2868,3295
1385,1056,2863,3220
1429,1172,2868,3151
1435,1375,2866,3069
1286,1758,2868,2990
801,2326,2865,2910
-107,2978,2868,2845
-1238,3658,2864,2775
-2107,4443,2868,2701
-2403,5376,2867,2614
-2286,6250,2868,2540
-2194,6666,2862,2471
-2286,6347,2868,2411
-2270,5348,2873,2339
-1750,4004,2868,2267
-744,2706,2837,2195
321,1709,2811,2138
1018,1064,2800,2080
1322,684,2811,2026
1502,438,2813,1966
1786,244,2811,1913
2122,76,2804,1861
2357,-49,2811,1817
2431,-120,2812,1768
2429,-146,2811,1720
2409,-154,2803,1667
2357,-146,2811,1624
2240,-128,2816,1582
2107,-98,2811,1543
2018,-71,2779,1494
2000,-49,2754,1447
2067,-58,2743,1401
2214,-98,2754,1366
2346,-150,2755,1333
2322,-146,2754,1302
2157,-94,2748,1268
2072,-49,2754,1238
2219,-73,2753,1205
2500,-146,2754,1174
2700,-213,2749,1139
2750,-244,2754,1109
2670,-236,2753,1077
2500,-195,2754,1045
2325,-147,2748,1010
2322,-146,2754,981
2533,-211,2755,955
2786,-293,2754,932
2852,-320,2742,902
2750,-293,2754,868
2661,-282,2780,833
2714,-342,2811,804
2847,-434,2814,773
2965,-488,2811,739
3022,-489,2805,703
3036,-488,2811,675
2989,-513,2805,652
2893,-537,2811,627
2813,-547,2810,594
2857,-586,2811,563
3004,-669,2797,537
3107,-732,2811,514
3040,-720,2837,485
2893,-684,2868,450
2852,-717,2864,416
3000,-830,2868,386
3219,-937,2900,354
3357,-977,2983,322
3355,-971,3079,288
3286,-977,3213,257
3241,-1007,3395,226
3250,-1025,3671,193
3212,-998,4013,153
3036,-928,4417,113
2757,-849,4853,75
2536,-781,5335,48
2436,-715,5828,29
2393,-635,6310,16
2326,-554,6721,6
2250,-488,7056,0
2143,-414,7297,-1
1929,-293,7458,0
1611,-134,7507,0
1393,0,7458,0
1440,66,7323,-1
1679,98,7171,0
1849,155,7018,0
1822,244,6884,0
1668,329,6751,0
1536,391,6655,0
1448,454,6599,0
1357,537,6597,0
1229,624,6600,0
1107,684,6597,0
1013,711,6566,0
929,732,6540,0
814,774,6507,0
714,830,6482,0
718,857,6432,0
857,830,6368,0
1002,782,6276,0
1000,781,6196,0
839,847,6106,0
679,928,6023,0
642,957,5927,0
714,928,5851,0
817,874,5769,0
929,830,5679,0
1012,813,5556,0
1000,830,5450,0
895,863,5356,0
821,879,5278,0
828,872,5166,0
821,879,5048,0
727,909,4924,0
643,928,4819,0
667,907,4698,0
750,879,4589,0
794,873,4487,0
821,879,4417,0
891,875,4333,0
964,879,4245,0
954,889,4158,0
893,879,4130,0
894,840,4131,0
964,830,4130,0
944,878,4090,0
750,928,4073,0
578,891,4089,0
714,781,4130,0
1110,691,4134,0
1393,684,4130,0
1345,720,4140,0
1179,732,4188,0
1164,703,4223,0
1250,684,4245,0
1229,701,4243,0
1107,732,4245,0
1026,738,4238,0
1000,732,4245,0
925,746,4247,0
821,781,4245,0
802,798,4215,0
893,781,4188,0
988,748,4172,0
1000,732,4188,0
914,746,4195,0
786,781,4188,0
703,801,4153,0
750,781,4130,0
895,739,4121,0
1000,732,4130,0
950,777,4112,0
786,830,4073,0
636,844,4024,0
607,830,4016,0
700,808,4020,0
857,781,4016,0
980,744,3977,0
1000,732,3958,0
917,769,3957,0
821,830,3958,0
794,856,3924,0
857,830,3901,0
982,777,3896,0
1143,732,3901,0
1296,702,3870,0
1393,684,3844,0
1420,661,3835,0
1429,635,3844,0
1431,617,3818,0
1393,635,3786,0
1322,667,3769,0
1286,684,3786,0
1275,670,3791,0
1179,684,3786,0
999,729,3774,0
893,781,3786,0
951,777,3794,0
1072,732,3786,0
1180,685,3750,0
1322,684,3729,0
1442,745,3721,0
1322,879,3729,0
911,1047,3723,0
571,1172,3729,0
698,1191,3732,0
1214,1172,3729,0
1585,1299,3695,0
1393,1709,3671,0
696,2330,3666,0
-143,2978,3671,0
-918,3614,3645,0
-1607,4394,3614,0
-2121,5402,3597,0
-2286,6396,3614,0
-2226,6938,3622,0
-2286,6738,3614,0
-2472,5839,3581,0
-2286,4541,3557,0
-1469,3216,3544,0
-429,2148,3557,0
327,1417,3563,0
857,928,3557,0
1420,562,3523,0
1929,293,3499,0
2137,131,3489,0
2143,49,3499,0
2177,-8,3499,0
2214,-49,3499,0
2113,-59,3494,0
2000,-49,3499,0
2085,-73,3496,0
2322,-146,3499,0
2455,-228,3496,0
2393,-244,3499,0
2268,-200,3495,0
2214,-146,3499,0
2237,-153,3497,0
2286,-195,3499,0
2330,-236,3493,0
2357,-244,3499,0
2342,-243,3502,0
2286,-244,3499,0
2232,-247,3470,0
2250,-244,3442,0
2307,-241,3426,0
2322,-244,3442,0
2266,-247,3451,0
2250,-244,3442,0
2317,-238,3406,0
2393,-244,3385,0
2385,-266,3377,0
2357,-293,3385,0
2388,-316,3379,0
2464,-342,3385,0
2505,-369,3387,0
2536,-391,3385,0
2605,-407,3352,0
2714,-439,3327,0
2798,-489,3315,0
2857,-537,3327,0
2900,-563,3325,0
2929,-586,3327,0
2934,-628,3322,0
2965,-684,3327,0
3030,-720,3318,0
3107,-732,3327,0
3168,-758,3343,0
3250,-830,3385,0
3344,-922,3425,0
3393,-977,3499,0
3371,-979,3611,1
3357,-977,3786,0
3386,-1002,3992,-2
3393,-1025,4245,0
3314,-1012,4547,7
3215,-977,4934,16
3157,-952,5360,20
3107,-928,5794,16
2987,-872,6180,12
2822,-781,6540,16
2660,-682,6854,26
2500,-586,7113,32
2302,-489,7269,32
2107,-391,7343,32
1962,-282,7340,39
1857,-146,7286,48
1729,9,7159,52
1572,146,6999,48
1412,249,6833,45
1286,342,6712,48
1183,445,6615,56
1107,537,6540,64
1046,595,6466,67
1000,635,6425,64
954,683,6396,62
929,732,6368,64
923,762,6308,72
929,781,6253,80
895,820,6196,82
821,879,6138,80
759,909,6048,79
786,879,5966,80
872,830,5881,82
929,830,5794,80
911,871,5671,78
893,879,5565,80
914,839,5473,87
929,830,5392,96
888,885,5274,100
857,928,5163,96
905,890,5067,92
1000,830,4991,96
1055,820,4881,106
1072,830,4761,113
1106,793,4637,112
1179,732,4532,113
1238,712,4414,120
1250,732,4302,129
1219,741,4184,129
1179,732,4073,129
1160,728,3946,134
1179,732,3844,145
1200,730,3768,154
1179,732,3729,161
1124,741,3676,168
1107,732,3614,177
1145,699,3540,184
1179,684,3499,193
1153,705,3484,202
1107,732,3499,209
1084,733,3503,214
1072,732,3499,225
1033,756,3485,241
1000,781,3499,257
1016,768,3526,265
1072,732,3557,273
1110,715,3559,287
1107,732,3557,305
1062,760,3550,321
1000,781,3557,338
960,788,3554,358
1000,781,3557,386
1101,757,3554,411
1179,732,3557,434
1163,724,3535,455
1107,732,3499,482
1105,738,3455,514
1179,732,3442,547
1227,724,3443,576
1179,732,3442,611
1082,758,3413,649
1072,781,3385,691
1182,772,3355,730
1322,732,3327,772
1395,693,3287,812
1429,684,3270,852
1468,691,3269,888
1500,684,3270,932
1480,652,3239,981
1429,635,3213,1029
1375,652,3205,1066
1322,684,3213,1109
1282,679,3190,1162
1322,635,3155,1222
1441,589,3135,1270
1536,586,3155,1318
1517,611,3169,1374
1429,635,3155,1447
1362,631,3114,1515
1322,635,3098,1575
1279,652,3099,1627
1250,684,3098,1688
1273,690,3064,1751
1322,684,3040,1817
1360,672,3036,1872
1393,684,3040,1929
1426,729,3013,1988
1429,830,2983,2058
1358,963,2971,2122
1250,1074,2983,2186
1158,1142,2968,2245
1107,1221,2926,2315
1051,1370,2877,2385
929,1611,2868,2460
651,1957,2874,2527
143,2441,2868,2604
-608,3056,2832,2683
-1429,3760,2811,2765
-2047,4563,2809,2834
-2286,5469,2811,2910
-2277,6272,2782,2986
-2286,6592,2754,3070
-2389,6220,2743,3143
-2286,5322,2754,3215
-1620,4187,2752,3283
-393,2978,2754,3360
924,1817,2755,3425
1822,928,2754,3488
2161,460,2724,3546
2214,293,2696,3617
2271,184,2685,3683
2393,49,2696,3746
2467,-52,2698,3795
2464,-98,2696,3858
2455,-142,2692,3924
2500,-195,2696,3987
2548,-219,2693,4021
2536,-195,2696,4051
2465,-163,2695,4074
2393,-146,2696,4099
2349,-149,2690,4101
2322,-146,2696,4099
2317,-148,2702,4093
2357,-146,2696,4099
2406,-152,2664,4097
2393,-146,2639,4099
2318,-143,2630,4094
2286,-146,2639,4099
2334,-154,2637,4096
2393,-146,2639,4099
2388,-132,2640,4095
2393,-146,2639,4099
2449,-184,2611,4095
2500,-195,2581,4099
2478,-164,2566,4095
2464,-146,2581,4099
2512,-184,2591,4095
2572,-244,2581,4099
2566,-275,2547,4095
2572,-293,2524,4099
2656,-334,2516,4095
2786,-391,2524,4099
2874,-423,2524,4095
2965,-439,2524,4099
3112,-475,2520,4095
3286,-537,2524,4099
3386,-595,2522,4095
3429,-635,2524,4099
3490,-672,2521,4095
3607,-732,2524,4099
3702,-810,2520,4095
3715,-879,2524,4099
3664,-916,2521,4095
3643,-928,2524,4099
3674,-941,2518,4095
3715,-977,2524,4099
3699,-1030,2524,4095
3643,-1074,2524,4099
3581,-1089,2512,4095
3536,-1074,2524,4099
3495,-1048,2548,4095
3465,-1025,2581,4099
3410,-1007,2598,4095
3286,-977,2639,4099
3076,-919,2721,4095
2857,-830,2868,4099
2682,-729,3049,4095
2536,-635,3270,4099
2375,-546,3527,4095
2214,-439,3844,4099
2038,-301,4184,4095
1822,-146,4532,4099
1592,-9,4853,4095
1464,98,5163,4099
1429,190,5440,4095
1357,293,5679,4099
1188,401,5849,4095
1072,488,5966,4099
1101,544,6020,4095
1179,586,6023,4099
1159,635,5973,4095
1107,684,5909,4099
1125,715,5830,4095
1179,732,5737,4099
1143,753,5613,4095
1036,781,5507,4099
947,809,5435,4095
929,830,5392,4099
959,838,5336,4095
1036,830,5278,4099
1108,821,5217,4095
1107,830,5163,4099
1051,844,5082,4095
1072,830,4991,4099
1186,792,4894,4095
1250,781,4819,4099
1165,812,4735,4095
1072,830,4647,4099
1147,790,4531,4095
1357,732,4417,4099
1487,713,4296,4095
1429,732,4188,4099
1276,742,4070,4095
1179,732,3958,4099
1158,724,3835,4095
1143,732,3729,4099
1091,736,3630,4095
1036,732,3557,4099
991,741,3474,4095
929,781,3385,4099
854,825,3281,4096
857,830,3213,4099
961,783,3173,4095
1072,732,3155,4099
1101,717,3121,4096
1107,732,3098,4099
1150,740,3086,4094
1179,732,3098,4099
1125,723,3096,4098
1036,732,3098,4099
950,769,3109,4092
857,830,3155,4099
811,866,3195,4100
929,830,3213,4083
1107,753,3201,4024
1072,732,3213,3955
805,788,3241,3883
679,830,3270,3826
897,791,3266,3759
1179,732,3270,3697
1185,736,3292,3636
1036,781,3327,3585
1050,783,3333,3521
1250,732,3327,3456
1392,687,3320,3386
1393,684,3327,3328
1379,691,3324,3263
1429,684,3327,3199
1452,673,3329,3128
1393,684,3327,3070
1322,696,3298,3013
1322,684,3270,2958
1326,662,3257,2889
1214,684,3270,2829
995,745,3273,2776
857,781,3270,2733
937,743,3260,2677
1143,684,3270,2620
1258,664,3275,2564
1214,684,3270,2524
1132,690,3238,2478
1143,684,3213,2427
1239,677,3201,2366
1322,684,3213,2315
1319,679,3215,2265
1250,684,3213,2218
1220,685,3204,2160
1286,684,3213,2106
1347,667,3217,2054
1250,684,3213,2009
1037,759,3181,1959
929,879,3155,1913
995,978,3142,1864
1072,1025,3155,1817
1024,1055,3162,1764
964,1123,3155,1720
989,1229,3123,1679
1000,1367,3098,1640
857,1620,3084,1589
571,2100,3098,1543
120,2751,3105,1502
-607,3418,3098,1463
-1549,4121,3064,1413
-2286,5029,3040,1366
-2479,6031,3031,1325
-2286,6640,3040,1286
-2177,6511,3040,1233
-2286,5810,3040,1174
-2250,4880,3035,1118
-1643,3808,3040,1077
-502,2590,3038,1038
714,1465,3040,997
1551,745,3036,947
1929,439,3040,900
2040,292,3038,856
2072,146,3040,820
2057,35,3037,781
2000,0,3040,739
1947,-10,3037,691
1964,-49,3040,643
2046,-108,3037,595
2143,-146,3040,547
2194,-156,3037,491
2179,-146,3040,434
2119,-145,3037,380
2072,-146,3040,338
2066,-154,3038,294
2072,-146,3040,241
2039,-133,3037,179
1964,-98,3040,129
1884,-61,3038,94
1857,-49,3040,64
1923,-87,3036,28
2072,-146,3040,0
2191,-171,3040,-8
2214,-146,3040,0
2223,-136,3034,3
2357,-195,3040,0
2499,-268,3045,-3
2393,-244,3040,0
2037,-123,3009,1
1822,-49,2983,0
1993,-114,2971,-1
2357,-244,2983,0
2583,-318,2985,0
2679,-342,2983,0
2798,-381,2975,0
2929,-439,2983,0
2935,-470,2984,0
2893,-488,2983,0
2973,-545,2970,0
3179,-635,2983,0
3300,-691,3007,0
3215,-684,3040,0
2990,-644,3043,0
2822,-635,3040,0
2855,-698,3029,0
3107,-830,3040,0
3395,-966,3056,0
3500,-1025,3098,0
3386,-1002,3143,0
3250,-977,3213,0
3236,-1011,3297,0
3286,-1074,3442,0
3259,-1103,3641,0
3143,-1074,3901,0
2986,-1010,4190,0
2822,-928,4532,0
2664,-845,4913,0
2572,-781,5335,0
2508,-727,5746,0
2357,-635,6138,0
2077,-490,6478,0
1822,-342,6769,0
1712,-234,6978,0
1679,-146,7113,0
1556,-36,7151,0
1357,98,7113,0
1227,226,7005,0
1250,342,6884,0
1314,449,6759,0
1286,537,6655,0
1149,595,6552,0
1036,635,6482,0
1030,681,6438,0
1107,732,6425,0
1175,766,6399,0
1179,781,6368,0
1062,826,6327,0
821,928,6310,0
574,1027,6288,0
536,1025,6253,0
740,923,6172,0
1000,830,6081,0
1152,817,5982,0
1250,830,5909,0
1342,804,5823,0
1322,781,5737,0
1123,818,5637,0
929,879,5565,0
928,882,5485,0
1072,830,5392,0
1179,783,5266,0
1179,781,5163,0
1043,816,5075,0
750,879,4991,0
431,935,4870,0
393,928,4761,0
745,835,4669,0
1179,732,4589,0
1294,711,4472,0
1072,781,4360,0
795,859,4277,0
679,879,4245,0
707,849,4197,0
786,830,4130,0
834,849,4050,0
821,879,4016,0
769,871,4007,0
750,830,4016,0
770,805,4007,0
786,830,4016,0
814,857,4035,0
929,830,4073,0
1055,774,4097,0
1000,781,4130,0
727,864,4160,0
500,928,4188,0
557,898,4185,0
821,830,4188,0
1028,808,4205,0
1072,830,4245,0
1049,825,4258,0
1072,781,4245,0
1128,740,4207,0
1179,732,4188,0
1215,735,4179,0
1250,732,4188,0
1266,728,4187,0
1250,732,4188,0
1212,735,4165,0
1179,732,4130,0
1140,727,4085,0
1072,732,4073,0
987,738,4076,0
964,732,4073,0
1036,707,4036,0
1143,684,4016,0
1196,674,4014,0
1179,684,4016,0
1107,700,3981,0
1000,732,3958,0
911,765,3955,0
929,781,3958,0
1048,759,3925,0
1143,732,3901,0
1141,719,3897,0
1107,732,3901,0
1110,736,3868,0
1107,732,3844,0
1071,721,3839,0
1072,732,3844,0
1141,781,3811,0
1179,879,3786,0
1089,992,3782,0
964,1074,3786,0
936,1114,3755,0
1000,1172,3729,0
1025,1324,3723,0
929,1611,3729,0
663,2032,3699,0
179,2588,3671,0
-546,3280,3663,0
-1357,4101,3671,0
-1995,5015,3647,0
-2286,5908,3614,0
-2312,6550,3596,0
-2286,6689,3614,0
-2327,6234,3623,0
-2286,5322,3614,0
-1883,4176,3581,0
-1000,2978,3557,0
111,1890,3544,0
1036,1074,3557,0
1543,592,3564,0
1750,342,3557,0
1871,176,3522,0
2000,49,3499,0
2095,-21,3492,0
2143,-49,3499,0
2168,-90,3480,0
2179,-146,3442,0
2141,-174,3398,0
2072,-146,3385,0
2035,-107,3384,0
2072,-98,3385,0
2121,-127,3359,0
2107,-146,3327,0
2058,-151,3292,0
2072,-146,3270,0
2147,-154,3240,-1
2179,-146,3213,0
2138,-135,3179,1
2143,-146,3155,0
2240,-183,3124,-2
2322,-195,3098,0
2288,-164,3065,8
2250,-146,3040,16
2304,-186,3010,18
2393,-244,2983,16
2401,-259,2950,15
2393,-244,2926,16
2458,-252,2896,16
2572,-293,2868,16
2634,-327,2833,17
2679,-342,2811,16
2767,-355,2785,14
2893,-391,2754,16
2998,-452,2711,24
3107,-537,2696,32
3220,-624,2698,34
3286,-684,2696,32
3275,-709,2661,31
3286,-732,2639,32
3370,-776,2634,32
3465,-830,2639,32
3480,-879,2608,33
3465,-928,2581,32
3485,-981,2569,30
3536,-1025,2581,32
