I,V,ABP,RESP
6831,2963,3417,787
6852,2995,3432,784
6945,3005,3455,787
7032,2969,3470,790
7059,2963,3493,787
6982,3000,3508,776
6945,3048,3531,767
6975,3037,3547,763
7059,3005,3569,767
7060,3004,3583,767
7059,3048,3606,767
7109,3068,3624,765
7286,3048,3644,767
7469,3052,3657,766
7628,3175,3682,767
7740,3396,3704,767
7856,3640,3720,767
7843,3914,3715,764
7628,4318,3720,767
7286,4841,3734,769
7172,5376,3758,767
7487,5886,3762,755
8197,6434,3758,746
9110,6830,3750,744
10246,6646,3758,746
11657,5677,3759,738
13320,4318,3758,725
14994,3129,3749,719
16394,2328,3758,725
17126,1740,3763,730
16964,1228,3758,725
16023,770,3732,711
14800,381,3720,704
13572,30,3718,705
12296,-212,3720,704
10896,-267,3698,693
9677,-127,3682,684
8880,106,3677,683
8425,381,3682,684
8013,687,3665,674
7628,1058,3644,663
7345,1469,3620,660
7172,1905,3606,663
6984,2306,3582,657
6831,2667,3569,642
6746,2953,3563,627
6717,3175,3569,622
6639,3297,3553,622
6603,3344,3531,622
6633,3351,3503,613
6717,3386,3493,601
6718,3440,3475,587
6717,3471,3455,580
6745,3449,3425,579
6831,3429,3417,580
6850,3441,3415,574
6831,3471,3417,559
6798,3475,3398,543
6831,3471,3379,539
6879,3471,3355,541
6945,3471,3341,539
6991,3458,3316,526
7059,3471,3303,518
7114,3502,3296,518
7172,3513,3303,518
7182,3480,3290,507
7172,3471,3265,497
7146,3496,3232,496
7172,3513,3227,497
7221,3477,3229,488
7286,3471,3227,477
7329,3528,3202,472
7400,3598,3189,477
7463,3590,3187,478
7514,3556,3189,477
7537,3555,3167,474
7628,3598,3151,477
7756,3607,3145,477
7856,3598,3151,477
7850,3598,3134,475
7856,3640,3113,477
7937,3681,3100,477
8083,3725,3113,477
8167,3762,3118,475
8197,3810,3113,477
8191,3844,3090,478
8197,3894,3075,477
8184,3963,3065,473
8197,4064,3075,477
8206,4154,3079,487
8197,4233,3075,497
8127,4302,3050,497
8083,4402,3037,497
8076,4512,3032,505
8083,4614,3037,518
7997,4688,3031,522
7856,4783,3037,518
7707,4895,3040,513
7628,4995,3037,518
7566,5042,3010,528
7514,5080,2999,539
7440,5113,3010,542
7400,5122,3037,539
7380,5055,3039,534
7400,4953,3037,539
7403,4845,3041,549
7400,4741,3075,559
7350,4599,3109,561
7286,4445,3151,559
7206,4291,3185,558
7172,4148,3227,559
7161,3991,3258,559
7172,3852,3303,559
7161,3734,3351,559
7172,3640,3417,559
7178,3543,3472,559
7172,3471,3531,559
7112,3408,3589,559
7059,3344,3682,559
7001,3260,3789,558
6945,3217,3910,559
6862,3214,4017,560
6831,3217,4138,559
6833,3172,4264,557
6831,3132,4404,559
6760,3133,4522,562
6717,3175,4631,559
6745,3186,4723,548
6831,3175,4821,539
6856,3161,4911,537
6831,3175,5011,539
6768,3180,5104,537
6717,3175,5201,539
6646,3161,5278,541
6603,3175,5353,539
6583,3198,5411,526
6603,3217,5467,518
6602,3200,5503,518
6603,3175,5543,518
6593,3158,5565,508
6603,3175,5581,497
6597,3198,5575,495
6603,3217,5581,497
6597,3203,5583,490
6603,3175,5581,477
6593,3152,5544,465
6603,3175,5505,456
6601,3197,5473,444
6603,3175,5467,435
6582,3107,5441,433
6603,3090,5391,435
6679,3134,5309,429
6831,3175,5239,414
6969,3151,5165,400
7059,3132,5087,394
7068,3152,4973,393
7059,3175,4859,394
7014,3145,4751,387
6945,3132,4669,373
6848,3170,4576,358
6831,3217,4480,352
6912,3211,4373,353
7059,3217,4290,352
7147,3275,4210,343
7172,3344,4138,331
7153,3360,4042,327
7172,3386,3948,331
7244,3456,3856,335
7400,3513,3796,331
7553,3472,3739,320
7628,3386,3682,311
7549,3327,3613,308
7400,3302,3569,311
7224,3254,3531,311
7059,3217,3493,311
6868,3212,3428,310
6717,3217,3379,311
6621,3167,3349,310
6603,3090,3341,311
6594,3028,3306,311
6603,3005,3265,311
6600,2982,3228,309
6603,2963,3227,311
6585,2953,3227,313
6603,2963,3227,311
6647,2964,3216,306
6717,2963,3227,311
6733,2957,3244,323
6717,2963,3265,331
6687,2962,3262,330
6717,2963,3265,331
6769,2957,3274,342
6831,2963,3303,352
6839,2963,3321,351
6831,2963,3341,352
6811,2953,3354,362
6831,2963,3379,373
6839,2967,3395,372
6831,2963,3417,373
6799,2942,3431,383
6831,2963,3455,394
6890,3009,3471,393
6945,3048,3493,394
6931,3031,3508,403
6945,3005,3531,414
6949,3009,3546,415
6945,3048,3569,414
6923,3063,3584,423
7059,3048,3606,435
7303,3048,3622,436
7514,3132,3644,435
7565,3297,3659,442
7628,3513,3682,456
7741,3793,3699,461
7742,4191,3720,456
7461,4684,3723,451
7172,5207,3720,456
7250,5731,3709,466
7856,6265,3720,477
8816,6622,3738,479
10019,6476,3758,477
11376,5670,3757,472
12865,4487,3758,477
14393,3354,3756,487
15825,2497,3758,497
16734,1835,3739,499
16736,1270,3720,497
15893,776,3708,496
14800,381,3720,497
13777,48,3725,497
12637,-212,3720,497
11150,-341,3695,496
9677,-254,3682,497
8677,6,3677,497
8197,339,3682,497
7860,660,3667,497
7514,1016,3644,497
7218,1427,3614,497
7059,1863,3606,497
6935,2240,3604,497
6831,2582,3606,497
6746,2898,3589,497
6717,3175,3569,497
6659,3330,3542,497
6603,3386,3531,497
6557,3399,3512,497
6603,3429,3493,497
6661,3457,3464,497
6717,3471,3455,497
6705,3467,3452,497
6717,3471,3455,497
6753,3475,3436,497
6831,3471,3417,497
6849,3459,3393,497
6831,3471,3379,497
6798,3499,3354,497
6831,3513,3341,497
6883,3489,3334,497
6945,3471,3341,497
6983,3481,3328,497
7059,3513,3303,497
7128,3532,3270,496
7172,3556,3265,497
7153,3568,3267,497
7172,3556,3265,497
7257,3512,3239,496
7400,3513,3227,497
7482,3559,3226,498
7514,3598,3227,497
7532,3572,3203,495
7628,3556,3189,497
7746,3587,3186,506
7856,3640,3189,518
7908,3631,3167,522
7969,3598,3151,518
8026,3592,3146,513
8083,3640,3151,518
8114,3684,3131,530
8197,3725,3113,539
8311,3761,3106,538
8425,3810,3113,539
8475,3846,3097,547
8539,3894,3075,559
8610,3950,3060,563
8653,4021,3075,559
8595,4078,3083,555
8539,4148,3075,559
8525,4237,3046,570
8539,4360,3037,580
8486,4474,3037,583
8425,4572,3037,580
8369,4649,3013,576
8311,4741,2999,580
8187,4831,2995,590
8083,4910,2999,601
8018,4966,2979,603
7969,5037,2961,601
7852,5102,2952,598
7742,5122,2961,601
7665,5055,2958,603
7628,4953,2961,601
7559,4846,2971,597
7514,4741,2999,601
7471,4598,3017,611
7400,4445,3037,622
7258,4291,3050,623
7172,4148,3075,622
7162,3991,3100,621
7172,3852,3151,622
7105,3736,3206,619
7059,3640,3265,622
7060,3529,3299,630
7059,3429,3341,642
6946,3337,3387,646
6831,3259,3455,642
6791,3189,3520,637
6831,3175,3606,642
6835,3187,3697,653
6831,3175,3796,663
6828,3111,3881,665
6831,3090,3986,663
6771,3130,4108,660
6717,3175,4252,663
6698,3152,4372,664
6717,3132,4480,663
6674,3152,4569,659
6603,3175,4669,663
6558,3133,4762,673
6603,3090,4859,684
6636,3097,4938,686
6603,3132,5011,684
6508,3118,5065,681
6489,3090,5125,684
6545,3095,5179,684
6603,3132,5239,684
6555,3127,5280,681
6489,3090,5315,684
6497,3077,5332,685
6603,3132,5353,684
6655,3184,5357,680
6603,3175,5353,684
6498,3111,5329,694
6489,3090,5315,704
6549,3129,5296,705
6603,3175,5277,704
6583,3149,5236,704
6603,3090,5201,704
6699,3060,5162,701
6831,3090,5125,704
6863,3122,5056,714
6831,3132,4973,725
6799,3111,4873,726
6831,3090,4783,725
6848,3074,4685,725
6831,3090,4594,725
6763,3126,4493,721
6717,3175,4404,725
6723,3213,4306,736
6831,3259,4214,746
6961,3304,4112,745
7059,3344,4024,746
7093,3361,3939,755
7172,3386,3872,767
7295,3414,3796,767
7400,3429,3720,767
7379,3397,3635,772
7286,3344,3569,787
7168,3278,3506,799
7059,3217,3455,808
6891,3157,3391,816
6717,3132,3341,829
6598,3121,3294,838
6603,3090,3265,849
6629,3017,3225,859
6603,2963,3189,870
6513,2952,3144,878
6489,2963,3113,891
6538,2942,3084,908
6603,2921,3075,932
6597,2926,3069,953
6603,2963,3075,974
6650,2975,3071,992
6717,2963,3075,1015
6716,2948,3072,1036
6717,2963,3075,1057
6755,2972,3068,1075
6831,2963,3075,1098
6844,2943,3087,1120
6831,2963,3113,1140
6814,2996,3130,1155
6831,3005,3151,1181
6826,2968,3165,1212
6831,2963,3189,1243
6826,3002,3205,1262
6831,3048,3227,1285
6808,3019,3242,1313
6831,2963,3265,1347
6882,2936,3281,1368
6945,2963,3303,1388
6904,3003,3318,1413
6831,3048,3341,1450
6802,3084,3356,1483
6945,3090,3379,1512
7176,3066,3394,1539
7400,3090,3417,1575
7484,3227,3432,1608
7514,3471,3455,1637
7612,3779,3470,1654
7856,4148,3493,1678
8054,4563,3508,1708
8083,5037,3531,1740
8046,5639,3548,1760
8311,6392,3569,1782
9001,6987,3572,1808
9905,6942,3569,1844
10674,6069,3558,1874
11385,4741,3569,1906
12384,3421,3586,1935
13776,2286,3606,1968
14906,1302,3606,1997
15028,550,3606,2030
14117,59,3605,2061
12979,-296,3606,2093
12113,-634,3587,2117
11271,-804,3569,2155
10052,-671,3556,2197
8766,-339,3569,2238
7934,-42,3573,2258
7628,212,3569,2279
7426,524,3544,2304
7172,931,3531,2341
6973,1336,3525,2371
6945,1736,3531,2403
6953,2138,3517,2432
6945,2540,3493,2465
6890,2866,3461,2486
6831,3132,3455,2507
6741,3333,3455,2530
6717,3471,3455,2569
6753,3527,3432,2603
6831,3556,3417,2631
6838,3582,3410,2646
6831,3598,3417,2673
6812,3577,3402,2703
6831,3556,3379,2735
6823,3566,3349,2752
6831,3598,3341,2776
6856,3606,3338,2805
6945,3598,3341,2838
7020,3603,3325,2856
7059,3640,3303,2880
7039,3662,3273,2907
7059,3640,3265,2942
7110,3583,3263,2961
7172,3556,3265,2983
7172,3567,3245,3008
7172,3598,3227,3046
7198,3612,3205,3075
7286,3640,3189,3108
7385,3670,3163,3136
7514,3683,3151,3170
7603,3650,3147,3195
7628,3640,3151,3232
7589,3672,3134,3271
7628,3725,3113,3315
7744,3732,3087,3344
7856,3725,3075,3377
7854,3719,3066,3406
7856,3725,3075,3439
7936,3712,3080,3456
8083,3725,3075,3481
8162,3763,3049,3507
8197,3810,3037,3543
8231,3821,3036,3563
8311,3852,3037,3584
8367,3922,3014,3606
8425,4021,2999,3646
8475,4087,2995,3680
8539,4148,2999,3709
8552,4222,2979,3722
8539,4318,2961,3750
8483,4397,2953,3779
8425,4487,2961,3812
8350,4598,2959,3829
8311,4741,2961,3854
8265,4872,2962,3879
8197,4995,2961,3916
8070,5090,2939,3936
7969,5164,2923,3957
7902,5206,2917,3972
7856,5249,2923,3999
7747,5283,2919,4016
7628,5291,2923,4040
7534,5227,2926,4057
7514,5122,2923,4082
7478,5005,2896,4097
7400,4910,2885,4123
7264,4798,2896,4141
7172,4656,2923,4164
7140,4480,2925,4177
7172,4318,2923,4206
7183,4166,2928,4235
7172,4021,2961,4268
7112,3860,2995,4278
7059,3725,3037,4289
7023,3623,3072,4299
7059,3556,3113,4330
7088,3485,3144,4352
7059,3429,3189,4372
6932,3380,3238,4375
6831,3344,3303,4392
6798,3294,3357,4408
6831,3259,3417,4434
6833,3231,3469,4443
6831,3217,3531,4454
6825,3199,3592,4458
6831,3217,3682,4475
6780,3246,3787,4483
6717,3259,3910,4496
6675,3228,4021,4499
6717,3217,4138,4517
6778,3237,4249,4527
6831,3259,4366,4537
6831,3235,4462,4531
6831,3217,4556,4537
6823,3230,4632,4544
6831,3259,4707,4558
6821,3256,4763,4554
6831,3259,4821,4558
6830,3281,4875,4563
6831,3302,4935,4579
6812,3277,4977,4577
6831,3259,5011,4579
6849,3273,5028,4573
6831,3302,5049,4579
6717,3286,5053,4574
6603,3259,5049,4579
6552,3249,5026,4577
6603,3259,5011,4579
6666,3242,4992,4563
6717,3217,4973,4558
6720,3204,4933,4552
6717,3217,4897,4558
6698,3219,4858,4546
6717,3217,4821,4537
6757,3210,4753,4521
6831,3217,4669,4517
6887,3216,4569,4502
6945,3217,4480,4496
6961,3211,4383,4481
6945,3217,4290,4475
6877,3226,4186,4459
6831,3259,4100,4454
6809,3301,4018,4442
6831,3344,3948,4434
6864,3355,3868,4408
6945,3344,3796,4392
7020,3325,3717,4376
7059,3344,3644,4372
7031,3395,3561,4351
7059,3471,3493,4330
7190,3527,3429,4301
7400,3556,3379,4289
7522,3532,3317,4274
7514,3471,3265,4268
7398,3390,3217,4246
7286,3344,3189,4227
7174,3336,3151,4198
7059,3344,3113,4185
6916,3316,3065,4170
6831,3259,3037,4164
6805,3187,3013,4143
6831,3132,2999,4123
6829,3094,2974,4094
6831,3090,2961,4082
6825,3093,2953,4068
6831,3090,2961,4061
6816,3063,2960,4038
6831,3048,2961,4019
6840,3044,2954,3994
6831,3048,2961,3978
6792,3038,2971,3953
6831,3048,2999,3936
6911,3070,3021,3912
6945,3090,3037,3895
6864,3069,3033,3868
6831,3048,3037,3854
6915,3051,3048,3838
7059,3090,3075,3833
7092,3103,3093,3813
7059,3090,3113,3791
7031,3066,3127,3762
7059,3090,3151,3750
7055,3122,3168,3737
7059,3132,3189,3729
7088,3096,3204,3707
7172,3090,3227,3688
7194,3129,3243,3663
7172,3175,3265,3646
7121,3176,3279,3622
7172,3175,3303,3605
7309,3194,3320,3582
7514,3217,3341,3564
7654,3251,3354,3536
7742,3386,3379,3522
7793,3637,3399,3509
7856,3937,3417,3501
7816,4304,3414,3479
7628,4868,3417,3460
7347,5566,3426,3436
7286,6180,3455,3419
7713,6666,3476,3392
8653,7196,3493,3377
9698,7586,3491,3363
10588,7238,3493,3356
11566,5874,3488,3335
13093,4106,3493,3315
14831,2757,3490,3289
15825,2032,3493,3274
15593,1539,3487,3251
14800,1016,3493,3232
14127,496,3492,3207
13434,85,3493,3191
12215,-213,3485,3168
10702,-339,3493,3149
9511,-265,3496,3124
8880,-42,3493,3108
8468,225,3467,3085
8083,550,3455,3066
7745,937,3451,3039
7514,1355,3455,3025
7308,1733,3435,3012
7172,2116,3417,3004
7105,2508,3408,2983
7059,2878,3417,2963
6932,3135,3405,2938
6831,3302,3379,2921
6798,3403,3346,2898
6831,3471,3341,2880
6820,3485,3342,2857
6831,3471,3341,2838
6833,3458,3318,2813
6831,3471,3303,2797
6784,3479,3296,2782
6831,3471,3303,2776
6953,3458,3290,2757
7059,3471,3265,2735
7014,3497,3233,2706
6945,3513,3227,2693
6953,3507,3227,2682
7059,3513,3227,2673
7129,3523,3206,2649
7172,3513,3189,2631
7179,3474,3169,2616
7172,3471,3151,2611
7133,3514,3122,2593
7172,3556,3113,2569
7284,3537,3113,2540
7400,3513,3113,2528
7409,3522,3089,2517
7400,3556,3075,2507
7431,3556,3073,2482
7514,3556,3075,2465
7563,3571,3053,2452
7628,3598,3037,2445
7726,3594,3033,2423
7856,3598,3037,2403
7925,3617,3017,2386
7969,3640,2999,2383
8010,3630,2993,2373
8083,3640,2999,2362
8137,3679,2982,2346
8197,3725,2961,2341
8247,3734,2948,2332
8311,3767,2961,2320
8358,3843,2966,2296
8425,3937,2961,2279
8456,3993,2938,2265
8425,4064,2923,2258
8302,4165,2914,2245
8197,4275,2923,2238
8130,4350,2926,2227
8083,4445,2923,2217
7971,4573,2900,2194
7856,4699,2885,2175
7769,4762,2877,2160
7742,4826,2885,2155
7693,4925,2884,2144
7628,5037,2885,2134
7519,5093,2879,2120
7400,5122,2885,2113
7258,5139,2894,2102
7172,5122,2923,2093
7143,5027,2945,2079
7172,4910,2961,2072
7176,4805,2965,2061
7172,4699,2999,2051
7156,4535,3052,2037
7172,4360,3113,2030
7173,4215,3147,2021
7172,4106,3189,2010
7154,3968,3240,1986
7172,3810,3303,1968
7182,3659,3350,1954
7172,3556,3417,1948
7106,3467,3503,1935
7059,3386,3606,1927
7038,3305,3693,1917
7059,3259,3796,1906
7056,3232,3918,1884
7059,3217,4062,1865
7054,3188,4190,1850
7059,3175,4328,1844
7013,3158,4463,1832
6945,3132,4594,1823
6863,3089,4687,1812
6831,3090,4783,1803
6819,3119,4889,1782
6831,3132,5011,1761
6824,3097,5107,1744
6831,3090,5201,1740
6825,3132,5292,1734
6831,3175,5391,1720
6820,3154,5457,1694
6831,3132,5505,1678
6830,3148,5535,1667
6831,3175,5581,1657
6813,3152,5620,1635
6831,3132,5656,1616
6844,3148,5663,1603
6831,3175,5656,1595
6755,3152,5632,1577
6717,3132,5619,1554
6746,3147,5599,1530
6831,3175,5581,1512
6859,3156,5541,1491
6831,3132,5505,1471
6759,3129,5463,1448
6717,3132,5429,1430
6692,3103,5374,1408
6717,3090,5315,1388
6759,3109,5238,1366
6831,3132,5163,1347
6883,3107,5069,1324
6945,3090,4973,1305
6995,3119,4857,1284
7059,3175,4745,1264
7078,3173,4635,1241
7059,3132,4556,1222
6990,3116,4480,1201
6945,3175,4404,1181
6922,3242,4303,1157
6945,3259,4214,1140
6981,3223,4132,1127
7059,3217,4062,1119
7126,3265,3967,1102
7172,3344,3872,1077
7191,3393,3781,1050
7286,3429,3720,1036
7453,3457,3660,1027
7628,3471,3606,1015
7679,3424,3542,992
7628,3344,3493,974
7514,3275,3446,962
7400,3259,3417,953
7238,3262,3378,933
7059,3259,3341,912
6895,3224,3293,896
6831,3175,3265,891
6820,3109,3241,882
6831,3048,3227,870
6815,2991,3201,857
6831,2963,3189,849
6844,2954,3182,840
6831,2963,3189,829
6753,2963,3184,815
6717,2963,3189,808
6750,2958,3199,806
6831,2963,3227,808
6847,2961,3244,801
6831,2963,3265,787
6810,2958,3279,772
6831,2963,3303,767
6829,2961,3318,767
6831,2963,3341,767
6850,2958,3356,757
6945,2963,3379,746
7031,2959,3393,740
7059,2963,3417,746
6994,2968,3434,750
6945,3005,3455,746
6926,3038,3466,733
6945,3048,3493,725
6933,3017,3526,723
6945,3005,3569,725
6940,3034,3590,724
6945,3090,3606,725
6939,3112,3617,726
7059,3090,3644,725
7278,3060,3666,715
7514,3090,3682,704
7602,3199,3679,700
7628,3386,3682,704
7676,3654,3692,707
7742,4021,3720,704
7613,4450,3742,694
7286,4910,3758,684
7000,5441,3756,679
7172,6095,3758,684
7937,6686,3755,688
9108,6857,3758,684
10280,6413,3754,670
11385,5545,3758,663
12710,4520,3756,664
14459,3471,3758,663
16047,2478,3752,652
16622,1736,3758,642
16044,1274,3760,641
15142,889,3758,642
14460,398,3735,633
13662,-42,3720,622
12243,-235,3714,618
10588,-212,3720,622
9411,-142,3706,616
8880,0,3682,601
8519,299,3652,584
8083,720,3644,580
7661,1114,3642,582
7400,1482,3644,580
7209,1868,3627,569
7059,2286,3606,559
6928,2650,3581,557
6831,2963,3569,559
6699,3200,3549,553
6603,3344,3531,539
6559,3374,3503,524
6603,3386,3493,518
6646,3428,3489,517
6717,3471,3493,518
6768,3457,3476,511
6831,3429,3455,497
6838,3436,3428,481
6831,3471,3417,477
6803,3480,3399,479
6831,3471,3379,477
6881,3466,3349,464
6945,3471,3341,456
6950,3466,3339,456
6945,3471,3341,456
6960,3491,3321,444
7059,3513,3303,435
7147,3497,3282,435
7172,3471,3265,435
7132,3467,3237,425
7172,3513,3227,414
7288,3552,3225,413
7400,3556,3227,414
7404,3521,3205,405
7400,3513,3189,394
7437,3531,3182,390
7514,3556,3189,394
7553,3549,3174,395
7628,3556,3151,394
7744,3575,3124,393
7856,3598,3113,394
7859,3588,3105,391
7856,3598,3113,394
7927,3634,3117,403
8083,3683,3113,414
8179,3697,3088,417
8197,3725,3075,414
8171,3780,3072,412
8197,3852,3075,414
8246,3890,3054,416
8311,3937,3037,414
8327,4010,3029,411
8311,4106,3037,414
8248,4183,3035,423
8197,4275,3037,435
8136,4382,3037,439
8083,4487,3037,435
8011,4560,3016,429
7969,4656,2999,435
7921,4785,2990,448
7856,4910,2999,456
7733,4979,2998,454
7628,5037,2999,456
7550,5095,2994,466
7514,5122,2999,477
7454,5068,2994,476
7400,4995,2999,477
7336,4934,3007,486
7286,4868,3037,497
7213,4734,3068,499
7172,4572,3113,497
7154,4417,3150,504
7172,4275,3189,518
7167,4103,3218,523
7172,3937,3265,518
7167,3808,3316,512
7172,3725,3379,518
7158,3627,3429,530
7172,3513,3493,539
7181,3404,3559,539
7172,3344,3644,539
7109,3301,3728,539
7059,3259,3834,539
7006,3201,3944,535
6945,3175,4062,539
6851,3171,4167,549
6831,3175,4290,559
6882,3150,4420,560
6945,3132,4556,559
6904,3126,4657,561
6831,3132,4745,559
6793,3122,4829,549
6831,3132,4935,539
6844,3156,5033,536
6831,3175,5125,539
6805,3151,5196,538
6831,3132,5277,539
6847,3142,5351,541
6831,3175,5429,539
6759,3179,5485,526
6717,3175,5543,518
6702,3171,5584,518
6717,3175,5619,518
6707,3166,5621,507
6717,3175,5619,497
6723,3185,5611,496
6717,3175,5619,497
6649,3135,5607,488
6603,3132,5581,477
6620,3164,5532,474
6717,3175,5505,477
6791,3122,5484,470
6831,3090,5467,456
6822,3122,5415,442
6831,3175,5353,435
6860,3164,5276,427
6945,3132,5201,414
7017,3134,5105,401
7059,3175,5011,394
7047,3185,4912,393
7059,3175,4821,394
7070,3177,4708,387
7059,3217,4594,373
6981,3248,4481,358
6945,3259,4404,352
7012,3250,4329,353
7172,3259,4252,352
7242,3287,4151,343
7172,3344,4062,331
7073,3408,3979,327
7172,3471,3910,331
7426,3493,3828,335
7628,3471,3758,331
7613,3406,3693,320
7514,3344,3644,311
7417,3292,3583,308
7286,3259,3531,311
7037,3229,3482,311
6831,3217,3455,311
6776,3204,3416,310
6831,3175,3379,311
6836,3109,3332,310
6831,3048,3303,311
6838,2999,3277,311
6831,2963,3265,311
6746,2924,3243,308
6717,2921,3227,311
6774,2944,3213,320
6831,2963,3227,331
6767,2939,3246,335
6717,2921,3265,331
6758,2932,3261,327
6831,2963,3265,331
6785,2965,3275,342
6717,2963,3303,352
6729,2962,3321,353
6831,2963,3341,352
6864,2948,3354,357
6831,2963,3379,373
6795,2993,3395,388
6831,3005,3417,394
6850,2967,3432,391
6831,2963,3455,394
6786,3005,3470,404
6831,3048,3493,414
6906,3025,3509,416
6945,3005,3531,414
6868,3037,3545,419
6831,3090,3569,435
6889,3086,3586,450
7059,3048,3606,456
7220,3037,3618,454
7400,3090,3644,456
7539,3187,3667,464
7628,3344,3682,477
7635,3592,3676,481
7628,3937,3682,477
7494,4323,3698,471
7172,4741,3720,477
6850,5251,3719,489
7059,5884,3720,497
8029,6429,3731,496
9449,6561,3758,497
10737,6121,3764,506
11840,5291,3758,518
13163,4308,3747,521
14914,3302,3758,518
16454,2346,3764,516
16964,1609,3758,518
16372,1131,3730,519
15483,762,3720,518
14768,338,3719,516
13890,-42,3720,518
12401,-229,3697,518
10702,-212,3682,518
9476,-108,3678,517
8880,85,3682,518
8455,385,3663,518
7969,762,3644,518
7526,1130,3635,516
7286,1524,3644,518
7153,1952,3632,520
7059,2370,3606,518
6945,2693,3574,507
6831,2963,3569,497
6686,3189,3569,494
6603,3344,3569,497
6575,3382,3548,498
6603,3386,3531,497
6591,3420,3509,496
6603,3471,3493,497
6630,3479,3465,497
6717,3471,3455,497
6780,3486,3451,496
6831,3513,3455,497
6829,3503,3436,497
6831,3471,3417,497
6816,3455,3393,497
6831,3471,3379,497
6861,3477,3354,497
6945,3471,3341,497
7016,3473,3335,497
7059,3513,3341,497
7043,3551,3327,497
7059,3556,3303,497
7102,3521,3272,497
7172,3513,3265,497
7215,3533,3263,497
7286,3556,3265,497
7356,3546,3246,496
7400,3556,3227,497
7377,3583,3202,497
7400,3598,3189,497
7494,3564,3179,496
7628,3556,3189,497
7695,3593,3194,498
7742,3640,3189,497
7789,3636,3162,495
7856,3640,3151,497
7893,3678,3150,506
7969,3725,3151,518
8081,3719,3128,522
8197,3725,3113,518
8219,3775,3109,512
8197,3852,3113,518
8173,3889,3093,531
8197,3937,3075,539
8202,4027,3066,536
8197,4148,3075,539
8181,4234,3073,550
8197,4318,3075,559
8171,4417,3074,558
8083,4529,3075,559
7939,4610,3055,569
7856,4699,3037,580
7808,4803,3026,580
7742,4910,3037,580
7606,4976,3039,589
7514,5037,3037,601
7465,5094,3028,601
7400,5122,3037,601
7254,5085,3041,609
7172,5037,3037,622
7208,4990,3021,624
7286,4910,3037,622
7245,4749,3073,620
7172,4572,3113,622
7177,4428,3125,620
7286,4318,3151,622
7333,4175,3198,630
7286,4021,3265,642
7193,3879,3304,645
7172,3767,3341,642
7179,3653,3385,640
7172,3556,3455,642
7105,3466,3511,642
7059,3386,3569,642
