II,III,PLETH,ABP
-291,-329,8479,4930
-121,-274,8465,4854
-102,-240,8501,4789
-220,-238,8557,4717
-342,-247,8625,4655
-349,-234,8643,4581
-242,-201,8698,4514
-139,-175,8777,4438
-134,-175,8873,4368
-152,-182,8910,4284
-58,-173,8976,4201
89,-151,9071,4105
80,-140,9193,4016
-91,-144,9251,3917
-163,-145,9326,3826
6,-135,9435,3723
187,-132,9595,3628
120,-134,9711,3522
-119,-118,9824,3429
-277,-81,9932,3334
-296,-65,10068,3257
-314,-91,10154,3182
-392,-129,10235,3126
-465,-140,10311,3076
-494,-140,10443,3051
-501,-154,10561,3035
-490,-171,10676,3042
-446,-163,10749,3053
-389,-140,10850,3083
-343,-125,10936,3115
-311,-123,11023,3165
-323,-126,11068,3211
-431,-145,11145,3264
-578,-182,11227,3305
-612,-211,11323,3352
-463,-205,11368,3385
-254,-176,11432,3413
-140,-152,11496,3416
-144,-145,11583,3413
-184,-145,11615,3397
-205,-152,11649,3381
-186,-167,11669,3352
-121,-186,11716,3320
-40,-186,11721,3277
-44,-167,11736,3235
-181,-151,11742,3186
-358,-168,11784,3145
-414,-206,11796,3106
-333,-241,11812,3081
-297,-281,11802,3055
-477,-365,11825,3039
-813,-488,11823,3019
-1078,-583,11826,3009
-1153,-606,11801,2996
-1145,-604,11819,2992
-1183,-631,11829,2988
-1232,-684,11836,2996
-1179,-738,11771,3000
-1053,-790,11706,3006
-1006,-830,11629,2998
-1104,-819,11581,2992
-1247,-774,11505,2978
-1303,-764,11460,2969
-1258,-794,11416,2953
-1193,-751,11404,2940
-1141,-588,11353,2921
-1036,-413,11316,2904
-837,-378,11268,2879
-614,-458,11253,2862
-499,-512,11206,2842
-516,-461,11171,2828
-525,-369,11119,2803
-344,-294,11101,2783
45,-186,11059,2763
453,42,11028,2756
645,362,10970,2744
557,651,10947,2735
354,842,10911,2720
284,1033,10897,2712
477,1344,10855,2700
828,1744,10845,2691
1095,2046,10825,2675
1178,2151,10822,2668
1290,2195,10784,2660
1691,2392,10772,2657
2260,2739,10750,2644
2523,2991,10749,2636
2240,2950,10711,2625
1719,2682,10698,2623
1415,2407,10677,2613
1391,2238,10675,2604
1396,2138,10637,2591
1253,2045,10625,2588
985,1969,10605,2582
655,1932,10599,2579
335,1928,10546,2569
142,1940,10512,2567
150,1978,10474,2565
271,2051,10462,2568
336,2127,10417,2560
257,2116,10396,2556
71,1917,10375,2548
-166,1488,10377,2547
-430,888,10341,2538
-671,273,10325,2529
-788,-192,10305,2516
-754,-430,10304,2512
-745,-529,10260,2504
-971,-633,10226,2498
-1362,-796,10184,2484
-1601,-928,10169,2477
-1565,-954,10125,2470
-1476,-913,10104,2469
-1486,-886,10078,2460
-1428,-877,10077,2456
-1183,-860,10045,2448
-982,-847,10031,2446
-1064,-867,10007,2438
-1280,-894,10004,2434
-1328,-914,9967,2427
-1209,-948,9940,2430
-1144,-1006,9896,2428
-1203,-1031,9876,2430
-1264,-1004,9830,2426
-1268,-985,9796,2430
-1262,-1015,9746,2433
-1270,-1041,9726,2441
-1266,-1010,9685,2439
-1259,-973,9644,2441
-1254,-982,9572,2437
-1232,-1009,9529,2441
-1190,-993,9477,2437
-1172,-957,9432,2438
-1150,-954,9351,2428
-1060,-979,9303,2425
-940,-981,9255,2414
-936,-955,9214,2418
-1027,-935,9131,2424
-1007,-943,9078,2452
-792,-950,9035,2485
-611,-940,8993,2544
-685,-920,8890,2617
-930,-909,8806,2732
-1090,-907,8742,2878
-1077,-908,8707,3074
-967,-901,8632,3303
-834,-899,8585,3579
-715,-908,8557,3880
-699,-935,8546,4212
-842,-971,8475,4549
-1049,-1007,8410,4900
-1125,-1021,8358,5236
-1006,-1005,8333,5561
-829,-974,8266,5842
-772,-972,8216,6089
-841,-1013,8181,6279
-894,-1064,8173,6424
-844,-1072,8115,6505
-755,-1034,8052,6542
-692,-983,7986,6528
-626,-947,7958,6485
-539,-919,7912,6405
-505,-887,7879,6312
-535,-849,7844,6202
-507,-825,7843,6099
-372,-819,7830,5994
-265,-806,7833,5905
-269,-758,7821,5818
-264,-677,7831,5756
-156,-585,7824,5703
-47,-511,7832,5674
-14,-464,7822,5645
49,-434,7830,5632
181,-394,7823,5616
215,-326,7832,5612
87,-248,7822,5596
33,-194,7830,5585
215,-152,7822,5557
408,-78,7833,5533
340,32,7824,5486
118,122,7828,5438
53,157,7819,5368
209,175,7841,5303
390,228,7850,5226
432,296,7869,5159
331,323,7871,5080
168,297,7922,5008
68,264,7979,4924
139,256,8039,4852
320,266,8062,4774
403,271,8131,4706
297,263,8218,4630
189,252,8304,4565
298,255,8335,4494
546,279,8415,4432
625,299,8528,4358
385,286,8642,4288
40,246,8681,4205
-80,224,8768,4129
86,239,8916,4041
271,262,9084,3956
211,250,9166,3859
-23,218,9267,3770
-127,212,9412,3671
47,256,9575,3579
297,305,9646,3474
355,311,9725,3378
249,280,9855,3282
239,269,10034,3205
406,303,10141,3130
517,350,10238,3079
372,364,10350,3034
121,345,10495,3011
78,330,10574,2992
288,335,10644,2999
465,334,10718,3020
379,307,10833,3063
164,280,10904,3105
115,290,10969,3155
269,322,11019,3199
390,328,11105,3253
361,314,11164,3301
350,338,11222,3348
496,412,11247,3375
648,461,11291,3395
606,438,11308,3397
424,393,11337,3396
293,375,11340,3376
229,337,11367,3353
107,214,11378,3314
-87,48,11412,3277
-248,-59,11417,3230
-333,-77,11436,3189
-401,-82,11429,3146
-491,-139,11442,3113
-596,-230,11430,3077
-672,-292,11444,3051
-647,-301,11446,3022
-493,-292,11481,3005
-365,-317,11491,2988
-468,-375,11511,2983
-758,-421,11501,2977
-893,-409,11519,2980
-658,-337,11516,2978
-244,-234,11516,2981
-14,-150,11478,2977
-66,-102,11472,2980
-196,-54,11457,2979
-193,47,11448,2980
-62,156,11390,2967
66,186,11362,2953
94,146,11332,2932
58,162,11314,2918
77,275,11247,2900
258,382,11211,2888
555,392,11185,2866
813,389,11171,2849
905,472,11082,2825
861,601,10986,2809
815,673,10886,2789
875,715,10831,2773
1020,826,10749,2751
1143,1010,10693,2738
1175,1147,10642,2725
1150,1178,10632,2719
1150,1192,10594,2705
1215,1331,10571,2695
1334,1617,10537,2681
1468,1930,10536,2674
1550,2119,10511,2661
1577,2194,10499,2651
1716,2319,10465,2636
2102,2627,10460,2630
2524,3011,10435,2622
2556,3206,10426,2619
2139,3091,10392,2610
1709,2806,10385,2608
1585,2554,10361,2601
1554,2390,10353,2598
1309,2261,10319,2585
935,2152,10313,2575
659,2082,10289,2566
453,2024,10274,2568
205,1931,10220,2566
36,1831,10190,2566
80,1792,10154,2557
163,1821,10140,2553
8,1826,10097,2545
-359,1695,10083,2543
-707,1360,10064,2534
-946,836,10057,2531
-1160,233,10004,2524
-1336,-270,9969,2522
-1338,-559,9932,2511
-1123,-642,9921,2503
-873,-632,9877,2490
-809,-626,9856,2485
-951,-667,9834,2479
-1061,-713,9837,2477
-889,-700,9803,2468
-465,-594,9785,2459
-111,-455,9759,2445
-115,-376,9761,2441
-434,-377,9741,2439
-744,-385,9747,2442
-769,-352,9746,2435
-538,-314,9757,2432
-307,-338,9728,2427
-280,-402,9716,2429
-399,-426,9695,2428
-476,-381,9692,2433
-473,-340,9656,2436
-514,-378,9641,2443
-613,-459,9623,2439
-629,-490,9621,2441
-536,-464,9576,2438
-528,-473,9532,2443
-665,-544,9472,2436
-745,-593,9434,2434
-660,-577,9372,2424
-605,-584,9328,2423
-684,-661,9279,2412
-703,-719,9259,2410
-567,-690,9217,2402
-530,-669,9183,2410
-708,-737,9131,2416
-795,-816,9109,2442
-594,-811,9071,2474
-439,-783,9033,2538
-659,-816,8959,2623
-1017,-867,8910,2752
-1086,-858,8860,2909
-876,-837,8834,3111
-663,-875,8789,3343
-514,-929,8774,3621
-359,-913,8757,3924
-293,-846,8747,4259
-433,-803,8693,4596
-641,-789,8657,4944
-679,-755,8623,5275
-561,-704,8611,5595
-480,-680,8568,5872
-518,-703,8548,6110
-583,-745,8530,6285
-591,-784,8530,6414
-565,-811,8494,6485
-543,-825,8475,6515
-509,-819,8456,6493
-448,-810,8455,6445
-424,-824,8419,6364
-499,-873,8402,6272
-596,-906,8384,6159
-545,-875,8380,6053
-331,-817,8335,5948
-168,-826,8299,5861
-222,-884,8260,5778
-397,-873,8245,5717
-492,-759,8196,5664
-478,-671,8153,5633
-451,-675,8106,5600
-450,-671,8093,5583
-438,-580,8060,5565
-408,-499,8035,5561
-352,-518,7997,5544
-242,-544,7995,5530
-131,-465,7985,5498
-135,-349,7989,5469
-206,-308,7971,5422
-159,-311,7979,5374
-12,-264,7981,5306
-23,-188,8004,5244
-252,-152,8003,5167
-388,-136,8026,5093
-227,-89,8046,5006
-4,-42,8092,4933
-2,-44,8113,4857
-106,-56,8148,4791
-57,-5,8178,4710
104,90,8249,4636
160,148,8302,4559
104,144,8352,4497
100,138,8387,4428
180,180,8487,4364
233,243,8606,4286
222,268,8724,4215
210,241,8794,4132
233,215,8909,4054
258,235,9045,3962
248,281,9178,3876
190,302,9241,3778
108,286,9343,3689
86,263,9482,3589
214,264,9627,3494
465,286,9691,3389
657,310,9780,3303
616,315,9915,3224
380,292,10072,3166
209,270,10142,3107
292,293,10221,3066
499,361,10334,3036
552,417,10473,3035
448,431,10533,3043
465,441,10597,3068
692,487,10687,3092
839,548,10808,3131
661,568,10859,3172
344,527,10912,3225
223,436,10977,3269
309,315,11075,3313
334,199,11113,3344
171,129,11153,3374
-37,101,11200,3389
-138,66,11289,3398
-166,-10,11335,3385
-223,-80,11382,3366
-308,-93,11417,3335
-336,-62,11482,3308
-306,-56,11510,3271
-289,-92,11546,3234
-290,-129,11567,3185
-198,-114,11624,3144
16,-54,11657,3104
201,14,11700,3074
190,63,11712,3038
41,104,11741,3014
-56,156,11739,2993
9,222,11752,2986
186,283,11735,2977
400,335,11743,2980
595,389,11735,2981
737,466,11755,2992
818,555,11741,2991
890,637,11726,2990
994,703,11675,2979
1111,769,11655,2976
1190,850,11618,2969
1233,946,11586,2968
1282,1024,11509,2956
1358,1071,11461,2945
1417,1095,11409,2925
1414,1123,11378,2911
1364,1136,11307,2890
1352,1112,11272,2872
1399,1048,11239,2846
1447,992,11225,2825
1428,982,11162,2802
1373,1009,11122,2789
1347,1026,11086,2770
1388,1044,11079,2756
1494,1135,11031,2736
1638,1343,11009,2723
1753,1561,10989,2708
1776,1666,10993,2700
1738,1715,10954,2687
1753,1917,10937,2679
1872,2311,10921,2665
2018,2684,10922,2656
2107,2835,10865,2643
2227,2875,10816,2639
2561,3068,10758,2630
3089,3457,10727,2626
3446,3768,10659,2612
3260,3736,10615,2601
2622,3411,10572,2588
2031,3053,10560,2583
1779,2795,10509,2574
1672,2554,10471,2572
1440,2285,10424,2564
1134,2105,10409,2561
890,2069,10362,2552
642,2043,10326,2550
322,1927,10275,2542
111,1848,10256,2539
155,1930,10215,2530
285,2065,10183,2528
262,2048,10127,2520
121,1843,10103,2516
-21,1486,10068,2503
-220,968,10052,2495
-523,349,10011,2485
-738,-128,10001,2483
-698,-303,9981,2473
-548,-294,9978,2464
-547,-324,9940,2447
-702,-413,9927,2439
-842,-469,9907,2431
-859,-463,9904,2428
-732,-443,9867,2416
-454,-391,9853,2408
-129,-298,9833,2397
22,-222,9831,2394
-91,-215,9793,2384
-275,-220,9780,2376
-309,-175,9761,2363
-202,-118,9754,2359
-94,-131,9702,2351
-26,-200,9667,2351
42,-242,9631,2347
94,-218,9618,2349
73,-176,9572,2347
-17,-165,9552,2350
-120,-178,9534,2346
-226,-182,9533,2349
-353,-188,9486,2347
-464,-234,9450,2349
-473,-306,9411,2342
-364,-343,9398,2340
-246,-324,9353,2329
-248,-310,9330,2328
-329,-340,9309,2319
-324,-374,9309,2317
-178,-373,9268,2308
-41,-370,9235,2312
-46,-383,9192,2314
-115,-365,9175,2332
-102,-293,9132,2354
16,-233,9110,2404
186,-225,9084,2471
374,-213,9082,2576
498,-152,9048,2706
456,-107,9019,2882
312,-136,8974,3091
294,-185,8953,3348
441,-185,8910,3631
505,-173,8876,3949
342,-206,8824,4275
168,-250,8801,4619
232,-238,8763,4953
426,-187,8733,5281
480,-171,8678,5574
380,-201,8650,5837
338,-217,8615,6043
437,-188,8591,6203
512,-153,8533,6300
431,-160,8498,6355
293,-204,8464,6358
312,-239,8453,6329
536,-224,8413,6257
796,-165,8391,6166
901,-105,8368,6052
841,-72,8377,5942
741,-59,8364,5829
691,-39,8367,5730
678,-2,8358,5634
684,39,8371,5560
723,78,8361,5493
800,121,8367,5449
879,171,8360,5407
914,219,8369,5387
866,252,8346,5365
751,278,8329,5358
669,318,8297,5340
732,379,8298,5328
881,436,8290,5301
945,464,8293,5276
887,480,8276,5230
857,522,8289,5186
901,584,8291,5123
891,619,8297,5061
809,606,8272,4980
843,590,8283,4904
1012,605,8304,4816
1044,627,8345,4735
816,631,8352,4642
631,644,8391,4560
739,683,8443,4475
950,715,8518,4403
988,711,8551,4322
935,715,8600,4251
977,767,8658,4175
1037,834,8750,4106
968,856,8806,4026
894,836,8872,3954
999,826,8943,3875
1179,849,9068,3804
1197,877,9177,3719
1066,890,9285,3638
1001,887,9367,3547
1095,882,9496,3463
1241,894,9620,3370
1345,945,9741,3290
1402,1018,9814,3211
1427,1074,9919,3148
1393,1092,10028,3082
1277,1091,10140,3034
1090,1060,10196,2995
901,963,10277,2979
793,805,10369,2966
792,672,10471,2971
804,630,10511,2982
737,649,10576,3012
629,643,10660,3042
620,593,10767,3083
716,550,10812,3119
768,565,10869,3162
672,604,10936,3197
545,607,11027,3232
550,565,11060,3250
685,540,11099,3263
779,559,11138,3259
754,601,11206,3257
714,640,11224,3244
804,704,11254,3226
969,800,11285,3190
1058,893,11351,3154
1048,945,11375,3116
1099,992,11405,3088
1252,1054,11422,3052
1368,1105,11469,3020
1376,1127,11479,2987
1440,1183,11498,2969
1652,1315,11499,2954
1874,1482,11538,2946
1999,1602,11553,2932
2164,1672,11577,2926
2430,1724,11570,2918
2608,1769,11590,2923
2596,1781,11591,2922
2589,1764,11604,2924
2648,1733,11573,2918
2510,1700,11551,2917
2069,1652,11507,2910
1716,1602,11488,2905
1763,1567,11441,2890
1966,1547,11409,2877
1927,1489,11356,2859
1707,1382,11335,2844
1593,1278,11295,2820
1609,1261,11267,2796
1593,1302,11209,2765
1591,1309,11182,2744
1725,1244,11147,2720
1908,1206,11133,2702
1918,1256,11090,2677
1750,1350,11079,2656
1568,1406,11058,2631
1499,1478,11050,2615
1543,1655,10995,2598
1658,1905,10961,2591
1729,2037,10924,2579
1655,1968,10915,2570
1489,1859,10871,2555
1448,1971,10851,2546
1606,2308,10828,2536
1791,2627,10835,2533
1828,2738,10814,2522
1822,2768,10822,2515
1994,2950,10819,2502
2341,3294,10829,2498
2588,3552,10794,2490
2500,3529,10782,2488
2152,3286,10765,2480
1831,3022,10761,2477
1710,2834,10710,2469
1693,2674,10677,2462
1571,2492,10643,2447
1272,2332,10629,2442
895,2242,10564,2439
584,2189,10509,2443
416,2095,10447,2437
388,1976,10418,2433
404,1926,10356,2424
348,1980,10311,2422
186,1996,10260,2414
-35,1779,10247,2411
-329,1274,10211,2403
-750,637,10190,2400
-1205,69,10152,2392
-1438,-321,10148,2389
-1369,-556,10130,2381
-1224,-683,10137,2377
-1251,-744,10123,2364
-1382,-757,10134,2354
-1388,-743,10123,2340
-1198,-691,10135,2333
-943,-596,10124,2324
-738,-477,10135,2321
-609,-392,10124,2314
-537,-366,10134,2311
-489,-374,10124,2303
-397,-358,10138,2299
-240,-315,10129,2292
-89,-278,10126,2292
-13,-271,10092,2290
3,-262,10084,2293
-10,-226,10064,2291
-59,-178,10056,2293
-128,-169,10018,2290
-169,-206,10009,2291
-190,-252,9993,2283
-250,-274,9979,2279
-304,-270,9923,2270
-206,-247,9894,2268
64,-198,9865,2260
299,-119,9841,2257
320,-26,9763,2246
221,37,9708,2239
233,41,9663,2224
401,1,9630,2216
532,-37,9546,2200
467,-42,9484,2194
285,-23,9438,2183
185,-11,9410,2187
224,-21,9329,2191
285,-46,9264,2215
276,-64,9214,2244
254,-67,9188,2304
284,-72,9112,2384
326,-99,9046,2509
330,-126,8989,2664
350,-117,8963,2865
420,-87,8897,3096
470,-91,8847,3372
463,-123,8806,3672
499,-108,8796,4005
626,-41,8743,4341
725,-19,8688,4684
697,-85,8622,5007
633,-147,8587,5315
624,-132,8531,5584
618,-99,8486,5815
573,-114,8431,5983
593,-127,8410,6105
705,-76,8377,6169
761,-12,8357,6197
681,-9,8319,6173
638,-29,8309,6120
770,2,8290,6029
929,61,8284,5927
903,76,8249,5810
761,54,8234,5703
741,68,8213,5599
903,143,8220,5512
1050,227,8209,5427
1023,280,8214,5364
880,303,8205,5309
792,331,8216,5274
816,384,8208,5237
881,460,8216,5216
922,537,8206,5193
972,593,8212,5180
1052,620,8187,5152
1113,636,8169,5128
1101,662,8137,5087
1061,705,8143,5046
1033,743,8138,4983
1001,759,8140,4920
965,768,8116,4843
1003,804,8134,4771
1128,861,8153,4682
1219,897,8173,4599
1170,887,8157,4507
1068,869,8192,4423
1058,889,8244,4330
1144,946,8286,4246
1209,994,8268,4158
1204,1012,8313,4085
1182,1019,8441,4004
1197,1044,8631,3931
1242,1084,8766,3849
1295,1123,8904,3780
1340,1158,9045,3704
1381,1197,9192,3635
1430,1217,9260,3554
1467,1183,9330,3480
1385,1074,9428,3396
1114,930,9577,3318
776,808,9679,3232
620,732,9773,3159
690,666,9861,3087
771,589,9988,3031
705,529,10080,2973
583,537,10166,2934
492,574,10232,2904
353,555,10332,2897
122,451,10413,2894
-10,357,10496,2910
89,346,10541,2930
271,392,10603,2969
311,422,10643,3004
266,441,10692,3046
337,486,10710,3081
553,561,10754,3124
729,623,10789,3157
760,664,10843,3188
714,681,10860,3199
712,680,10893,3206
781,682,10911,3200
904,751,10948,3195
1061,897,10951,3177
1255,1063,10973,3155
1459,1183,10983,3121
1633,1274,11020,3091
1748,1372,11026,3055
1836,1471,11047,3024
1949,1529,11054,2989
2080,1550,11092,2965
2130,1559,11102,2940
2038,1567,11122,2928
1883,1551,11115,2914
1819,1517,11134,2911
1878,1504,11129,2908
1949,1542,11134,2916
1943,1599,11114,2920
1907,1615,11130,2929
1906,1560,11134,2931
1903,1470,11140,2936
1819,1403,11096,2930
1689,1388,11070,2926
1629,1389,11034,2914
1691,1382,11017,2904
1770,1390,10959,2882
1764,1453,10922,2858
1701,1500,10882,2826
1703,1454,10867,2803
1769,1359,10815,2774
1769,1364,10777,2746
1618,1436,10732,2709
1413,1375,10718,2680
1243,1102,10668,2651
1095,843,10621,2632
938,790,10549,2607
854,862,10510,2588
865,866,10457,2570
877,837,10430,2561
834,917,10390,2548
834,1102,10385,2540
913,1213,10361,2530
957,1208,10343,2528
911,1241,10289,2521
937,1472,10261,2518
1121,1836,10226,2509
1303,2158,10212,2507
1318,2350,10170,2499
1322,2530,10157,2496
1600,2852,10137,2487
2139,3283,10134,2485
2559,3569,10097,2477
2561,3521,10085,2474
2261,3249,10065,2466
2015,3032,10056,2463
1954,2960,10002,2455
1890,2875,9970,2452
1651,2684,9936,2444
1327,2525,9918,2441
1076,2521,9856,2433
899,2572,9819,2430
754,2527,9785,2421
731,2447,9771,2418
889,2491,9712,2410
1041,2625,9670,2408
910,2606,9634,2399
486,2268,9624,2396
38,1663,9579,2389
-192,980,9555,2386
-226,377,9535,2378
-251,-68,9538,2371
-436,-368,9489,2357
-766,-563,9437,2348
-1083,-675,9370,2334
-1198,-683,9338,2329
-1088,-614,9295,2321
-870,-520,9287,2319
-667,-440,9280,2311
-508,-352,9296,2308
-396,-274,9277,2300
-327,-235,9265,2297
-257,-226,9236,2289
-106,-171,9232,2285
88,-75,9206,2279
186,-25,9192,2280
159,-57,9162,2279
174,-58,9156,2283
342,46,9131,2278
561,186,9120,2275
686,254,9089,2268
741,278,9083,2269
805,346,9057,2267
843,451,9037,2266
802,515,8985,2253
750,517,8957,2243
759,498,8923,2228
787,484,8906,2222
795,477,8866,2207
853,487,8853,2198
982,512,8835,2183
1057,520,8822,2177
987,488,8769,2162
877,447,8735,2153
843,435,8701,2139
853,448,8687,2144
846,452,8644,2155
895,449,8626,2186
1057,467,8609,2222
1232,510,8604,2288
1279,533,8553,2378
1234,499,8515,2514
1216,432,8478,2679
1256,406,8466,2892
1285,440,8424,3137
1308,486,8400,3427
1382,494,8378,3736
1511,481,8381,4072
1589,485,8350,4408
1539,510,8330,4750
1397,522,8305,5068
1311,525,8305,5366
1373,538,8278,5617
1547,574,8259,5828
1670,605,8231,5980
1664,623,8229,6089
1615,637,8205,6144
1685,675,8189,6158
1874,732,8155,6122
2032,799,8149,6059
2046,857,8135,5967
2007,914,8142,5870
2046,983,8129,5760
2171,1070,8135,5657
2252,1141,8132,5554
2233,1179,8153,5469
2189,1205,8162,5389
2235,1275,8189,5330
2354,1389,8196,5277
2455,1497,8214,5249
2481,1557,8208,5222
2498,1603,8214,5207
2566,1678,8205,5180
2686,1782,8223,5163
2800,1869,8233,5135
2888,1926,8261,5112
2933,1970,8268,5067
2924,2017,8289,5019
2863,2046,8286,4950
2823,2049,8293,4883
2856,2042,8280,4797
2939,2067,8296,4715
2993,2131,8306,4619
3009,2219,8333,4530
3017,2286,8335,4431
3048,2320,8361,4343
3077,2332,8368,4252
3069,2345,8372,4176
2974,2337,8345,4097
2807,2282,8368,4030
2638,2172,8405,3955
2561,2052,8443,3887
2533,1962,8438,3810
2453,1920,8492,3745
2283,1889,8581,3673
2148,1849,8668,3611
2131,1795,8689,3538
2185,1756,8764,3470
2158,1726,8887,3392
2057,1702,9004,3321
2023,1688,9025,3244
2175,1722,9106,3180
2373,1773,9313,3113
2422,1795,9614,3061
2320,1770,9844,3008
2292,1774,10049,2976
2392,1825,10247,2953
2466,1881,10449,2957
2431,1900,10551,2967
2497,1955,10629,2997
2756,2074,10718,3032
3006,2209,10856,3085
3050,2287,10943,3137
3085,2363,11020,3197
3352,2494,11088,3247
3781,2665,11198,3300
4120,2813,11273,3339
4312,2959,11344,3376
4397,3119,11393,3392
4381,3261,11475,3401
4338,3337,11534,3392
4487,3380,11598,3379
4793,3425,11628,3349
4925,3452,11681,3318
4694,3419,11717,3277
4385,3350,11769,3246
4271,3266,11786,3211
4233,3155,11819,3181
4031,3003,11834,3143
3779,2860,11873,3116
3728,2756,11878,3092
3838,2663,11893,3081
3803,2529,11885,3062
3511,2384,11906,3047
3137,2282,11899,3026
2889,2229,11897,3017
2737,2171,11861,3003
2582,2099,11855,2993
2441,2042,11836,2973
2461,2033,11829,2961
2649,2034,11787,2946
2830,1998,11779,2938
2832,1895,11761,2920
2698,1759,11755,2906
2513,1617,11699,2889
2267,1486,11669,2882
1902,1322,11635,2872
1507,1140,11620,2866
1201,1017,11557,2853
1033,1030,11520,2842
977,1066,11486,2822
1055,959,11474,2804
1183,690,11409,2776
1205,470,11353,2748
1058,438,11290,2705
913,524,11262,2661
873,572,11205,2604
815,593,11177,2548
592,682,11150,2486
312,839,11154,2435
173,924,11116,2388
235,918,11086,2360
428,989,11039,2343
680,1294,11021,2345
858,1685,10978,2354
864,1895,10958,2376
863,1918,10927,2397
1203,2062,10925,2428
1884,2472,10893,2457
2409,2883,10869,2489
2373,2968,10820,2509
1963,2762,10801,2527
1618,2530,10758,2535
1441,2375,10719,2545
1246,2214,10646,2544
967,2023,10604,2542
728,1887,10550,2529
607,1830,10507,2516
579,1798,10426,2497
604,1753,10377,2486
610,1710,10326,2472
495,1677,10294,2465
278,1660,10226,2454
103,1645,10192,2450
-16,1544,10161,2443
-266,1228,10142,2441
-722,672,10066,2430
-1164,41,10006,2422
-1375,-456,9954,2408
-1428,-745,9932,2398
-1515,-919,9877,2380
-1648,-1084,9853,2365
-1725,-1255,9837,2344
-1705,-1358,9838,2331
-1584,-1348,9786,2318
-1309,-1245,9748,2316
-929,-1117,9712,2311
