I,V,ABP,RESP
4833,3050,5709,2039
4833,3088,5572,2036
4833,3089,5449,2039
4829,3027,5317,2052
4833,2972,5190,2071
4822,2968,5048,2072
4833,3011,4930,2071
4841,3037,4817,2077
4833,3050,4714,2103
4803,3072,4582,2123
4833,3128,4455,2134
4912,3176,4330,2131
4986,3206,4238,2134
5006,3230,4145,2144
5063,3285,4065,2166
5181,3333,3985,2182
5293,3324,3936,2198
5288,3221,3900,2209
5216,3089,3892,2230
5135,2995,3873,2248
5063,2972,3849,2262
4945,2974,3811,2260
4833,2972,3806,2262
4769,2940,3818,2269
4756,2894,3849,2294
4701,2829,3863,2312
4603,2776,3892,2326
4516,2741,3928,2332
4526,2737,3979,2357
4576,2736,4015,2390
4603,2737,4065,2421
4582,2731,4123,2434
4603,2737,4195,2453
4656,2740,4241,2481
4679,2737,4282,2517
4623,2701,4316,2533
4603,2659,4368,2549
4663,2632,4410,2570
4756,2659,4455,2612
4771,2702,4491,2648
4756,2737,4541,2676
4749,2736,4583,2688
4756,2737,4628,2708
4710,2740,4651,2732
4679,2737,4671,2772
4695,2722,4682,2806
4756,2737,4714,2835
4738,2773,4741,2848
4679,2776,4757,2867
4682,2731,4748,2892
4833,2737,4757,2931
4958,2878,4778,2962
4910,3128,4801,2995
4765,3412,4782,3021
4833,3715,4757,3058
5167,4030,4743,3091
5523,4380,4757,3122
5681,4854,4748,3136
5830,5514,4714,3154
6234,6061,4658,3176
6904,5983,4628,3218
7597,5072,4605,3253
8285,3715,4584,3281
9134,2384,4537,3292
10203,1251,4498,3313
11122,316,4467,3340
11430,-274,4455,3377
10963,-482,4417,3404
10049,-547,4368,3441
9096,-731,4310,3473
8285,-899,4282,3504
7495,-791,4259,3516
6674,-391,4238,3536
5931,44,4193,3561
5447,391,4152,3600
5180,718,4117,3628
4986,1134,4109,3664
4764,1594,4092,3695
4603,2033,4065,3727
4539,2404,4016,3739
4526,2737,3979,3759
4454,3008,3949,3786
4373,3206,3936,3823
4337,3306,3912,3840
4373,3363,3892,3855
4383,3405,3865,3865
4373,3441,3849,3887
4350,3445,3825,3899
4373,3441,3806,3919
4377,3454,3779,3932
4373,3480,3763,3950
4351,3486,3739,3958
4373,3480,3719,3982
4407,3486,3691,4010
4449,3519,3676,4046
4474,3548,3655,4061
4526,3558,3633,4078
4576,3540,3599,4089
4603,3519,3590,4110
4586,3505,3590,4121
4603,3519,3590,4142
4649,3540,3563,4157
4679,3558,3546,4173
4634,3554,3542,4170
4603,3558,3546,4173
4647,3569,3524,4180
4756,3597,3503,4205
4820,3615,3493,4219
4833,3637,3503,4237
4820,3650,3501,4247
4833,3676,3503,4269
4856,3692,3502,4282
4910,3715,3503,4301
4959,3729,3480,4311
4986,3754,3460,4333
4973,3770,3449,4346
4986,3793,3460,4365
5026,3817,3460,4373
5063,3871,3460,4396
5056,3931,3453,4413
5063,3989,3460,4428
5080,4033,3459,4423
5063,4106,3460,4428
4952,4190,3452,4437
4833,4262,3460,4460
4766,4304,3460,4471
4756,4380,3460,4492
4723,4495,3447,4507
4679,4614,3460,4524
4635,4679,3480,4519
4603,4731,3503,4524
4531,4792,3498,4532
4449,4849,3503,4556
4385,4865,3517,4566
4373,4888,3546,4588
4367,4923,3559,4604
4373,4927,3590,4619
4386,4834,3639,4612
4449,4692,3719,4619
4529,4538,3782,4632
4603,4380,3849,4651
4616,4201,3929,4646
4603,4067,4065,4651
4604,3976,4225,4663
4679,3871,4411,4683
4774,3693,4605,4679
4833,3519,4844,4683
4827,3403,5100,4693
4833,3324,5363,4715
4847,3206,5584,4712
4833,3089,5795,4715
4746,3010,6002,4724
4679,2972,6228,4747
4685,2923,6431,4747
4756,2894,6617,4747
4804,2888,6770,4741
4833,2894,6920,4747
4839,2867,7051,4740
4833,2855,7179,4747
4788,2869,7275,4757
4756,2894,7352,4779
4749,2874,7396,4778
4756,2855,7439,4779
4719,2872,7465,4772
4679,2933,7482,4779
4684,2968,7464,4774
4756,2972,7439,4779
4795,2971,7395,4776
4756,3011,7352,4779
4674,3049,7285,4760
4679,3050,7223,4747
4762,3014,7152,4735
4833,3011,7093,4747
4804,3037,7010,4749
4756,3050,6920,4747
4744,3017,6807,4724
4756,3011,6704,4715
4716,3052,6579,4708
4679,3089,6444,4715
4693,3044,6283,4701
4756,2972,6141,4683
4774,2942,6004,4656
4756,2972,5882,4651
4733,2997,5742,4648
4756,3011,5622,4651
4790,3014,5508,4634
4833,3011,5406,4619
4846,2984,5276,4597
4833,2972,5147,4588
4784,2973,5009,4568
4756,2972,4887,4556
4748,2952,4750,4534
4756,2972,4628,4524
4746,3023,4508,4504
4756,3050,4411,4492
4787,3017,4301,4471
4833,3011,4195,4460
4839,3076,4089,4440
4833,3167,4022,4428
4839,3200,3970,4407
4910,3206,3936,4396
5017,3215,3885,4378
5140,3206,3849,4365
5212,3132,3816,4340
5216,3050,3806,4333
5124,3012,3794,4327
4986,3011,3806,4333
4842,2980,3822,4318
4756,2933,3849,4301
4707,2890,3862,4275
4679,2855,3892,4269
4633,2793,3928,4264
4603,2737,3979,4269
4589,2705,4015,4254
4603,2698,4065,4237
4602,2678,4123,4211
4603,2659,4195,4205
4595,2651,4243,4202
4603,2659,4282,4205
4599,2644,4313,4187
4603,2620,4368,4173
4597,2613,4416,4162
4603,2659,4455,4173
4596,2702,4468,4176
4603,2698,4498,4173
4600,2639,4537,4152
4603,2620,4584,4142
4590,2664,4606,4134
4603,2737,4628,4142
4605,2757,4645,4139
4603,2737,4671,4142
4576,2721,4685,4135
4603,2737,4714,4142
4642,2751,4740,4139
4679,2737,4757,4142
4690,2713,4747,4135
4756,2737,4757,4142
4827,2835,4781,4142
4833,3011,4801,4142
4750,3275,4776,4121
4756,3637,4757,4110
4942,4010,4754,4101
5216,4340,4757,4110
5369,4740,4717,4108
5447,5357,4671,4110
5708,5946,4638,4104
6367,5983,4628,4110
7255,5253,4590,4106
8132,4145,4541,4110
9028,3062,4486,4105
10203,2033,4455,4110
11490,1001,4424,4106
12274,235,4411,4110
12106,-50,4393,4105
11277,-78,4368,4110
10322,-271,4318,4106
9436,-626,4282,4110
8442,-821,4256,4105
7364,-665,4238,4110
6436,-307,4194,4107
5830,78,4152,4110
5437,447,4118,4103
5140,860,4109,4110
4897,1307,4087,4110
4756,1760,4065,4110
4672,2157,4037,4089
4603,2503,4022,4078
4490,2782,3998,4070
4373,3011,3979,4078
4270,3158,3951,4075
4219,3246,3936,4078
4169,3290,3911,4073
4142,3324,3892,4078
4143,3332,3865,4074
4219,3324,3849,4078
4282,3322,3825,4074
4296,3363,3806,4078
4239,3419,3776,4072
4219,3441,3763,4078
4245,3405,3756,4078
4296,3363,3763,4078
4297,3361,3747,4057
4296,3402,3719,4046
4319,3432,3683,4038
4373,3441,3676,4046
4387,3435,3678,4043
4373,3441,3676,4046
4352,3442,3649,4042
4373,3441,3633,4046
4405,3432,3628,4040
4449,3441,3633,4046
4482,3455,3612,4045
4526,3480,3590,4046
4561,3495,3577,4026
4603,3519,3590,4014
4635,3537,3592,4005
4679,3558,3590,4014
4716,3558,3579,4013
4756,3558,3590,4014
4788,3562,3595,4008
4833,3597,3590,4014
4852,3636,3561,4012
4833,3676,3546,4014
4774,3705,3541,4008
4756,3754,3546,4014
4787,3799,3539,4012
4833,3832,3546,4014
4815,3849,3563,4006
4756,3910,3590,4014
4676,4008,3590,4025
4603,4106,3590,4046
4514,4161,3584,4047
4449,4223,3590,4046
4404,4304,3582,4038
4373,4380,3590,4046
4301,4411,3602,4046
4219,4458,3633,4046
4154,4547,3649,4036
4142,4653,3676,4046
4142,4707,3706,4059
4142,4731,3763,4078
4129,4753,3817,4076
4142,4771,3892,4078
4171,4721,3979,4074
4219,4614,4109,4078
4252,4485,4249,4070
4296,4380,4411,4078
4354,4270,4581,4090
4449,4145,4801,4110
4535,3988,5049,4108
4603,3832,5320,4110
4636,3682,5560,4108
4679,3558,5795,4110
4720,3448,6022,4090
4756,3363,6271,4078
4756,3270,6497,4071
4756,3167,6704,4078
4753,3062,6872,4073
4756,3011,7050,4078
4744,2995,7221,4078
4756,2972,7396,4078
4788,2904,7533,4056
4833,2855,7655,4046
4840,2844,7746,4042
4833,2855,7828,4046
4821,2831,7874,4028
4833,2815,7915,4014
4834,2826,7936,4007
4833,2855,7958,4014
4822,2851,7944,4001
4833,2855,7915,3982
4836,2885,7862,3958
4833,2933,7828,3950
4817,2931,7785,3936
4833,2894,7742,3919
4847,2853,7671,3884
4833,2855,7612,3855
4774,2882,7546,3828
4756,2933,7482,3823
4790,2979,7390,3811
4833,3011,7309,3791
4804,3001,7223,3751
4756,2972,7136,3727
4734,2939,7008,3710
4756,2933,6877,3696
4759,2932,6738,3660
4756,2933,6617,3632
4747,2924,6479,3610
4756,2933,6358,3600
4770,2940,6240,3569
4833,2933,6141,3536
4919,2901,6014,3499
4986,2894,5882,3473
4966,2911,5740,3436
4910,2933,5622,3409
4854,2927,5492,3386
4833,2933,5363,3377
4816,2954,5219,3350
4833,2972,5103,3313
4869,2949,4991,3269
4910,2933,4887,3250
4909,2953,4765,3235
4910,3011,4671,3218
4926,3065,4594,3179
4986,3128,4541,3154
5073,3185,4470,3136
5216,3206,4411,3122
5363,3158,4356,3086
5447,3089,4325,3058
5401,3038,4290,3039
5293,3011,4282,3026
5172,2969,4277,2992
5063,2933,4282,2963
4934,2908,4268,2943
4833,2894,4282,2931
4772,2856,4316,2898
4756,2815,4368,2867
4742,2775,4389,2844
4756,2737,4411,2835
4770,2686,4441,2816
4756,2659,4498,2803
4674,2655,4541,2789
4603,2659,4584,2772
4579,2637,4619,2733
4603,2620,4671,2708
4603,2616,4714,2701
4603,2620,4757,2708
4621,2596,4778,2694
4679,2581,4801,2676
4725,2588,4813,2656
4756,2620,4844,2644
4736,2625,4879,2623
4679,2620,4930,2612
4601,2621,4960,2609
4603,2659,4974,2612
4670,2694,4963,2597
4756,2698,4974,2580
4764,2657,4992,2570
4756,2620,5017,2580
4742,2621,5015,2584
4756,2659,5017,2580
4769,2697,5016,2561
4833,2737,5017,2549
4872,2802,4993,2541
4833,2933,4974,2549
4733,3169,4951,2550
4756,3519,4930,2549
4937,3879,4882,2531
5140,4184,4844,2517
5206,4561,4815,2507
5293,5162,4801,2517
5693,5702,4759,2522
6521,5631,4714,2517
7505,4800,4675,2495
8438,3715,4671,2485
9472,2800,4657,2483
10893,1955,4628,2485
12408,991,4573,2468
13271,196,4541,2453
13062,-95,4518,2447
12197,-39,4498,2453
11221,-100,4449,2443
10203,-352,4411,2421
8930,-514,4384,2396
7595,-391,4368,2389
6597,-99,4324,2389
6060,235,4282,2389
5688,580,4247,2374
5293,978,4238,2357
4935,1391,4217,2337
4756,1799,4195,2326
4687,2166,4166,2309
4603,2503,4152,2294
4436,2784,4128,2274
4296,3011,4109,2262
4249,3145,4081,2246
4296,3206,4065,2230
4315,3224,4041,2209
4296,3246,4022,2198
4239,3267,3995,2185
4219,3285,3979,2166
4202,3297,3955,2131
4219,3324,3936,2103
4222,3352,3907,2082
4219,3363,3892,2071
4193,3342,3871,2053
4219,3324,3849,2039
4290,3330,3815,2024
4373,3363,3806,2007
4388,3387,3805,1974
4373,3402,3806,1943
4357,3414,3779,1920
4373,3441,3763,1911
4373,3453,3757,1896
4373,3441,3763,1880
4387,3407,3741,1859
4449,3402,3719,1848
4505,3418,3707,1832
4526,3441,3719,1816
4510,3436,3720,1795
4526,3441,3719,1784
4567,3457,3713,1770
4603,3480,3719,1752
4593,3477,3717,1728
4603,3480,3719,1720
4663,3493,3714,1722
4756,3519,3719,1720
4786,3530,3716,1701
4756,3558,3719,1688
4723,3596,3715,1687
4756,3637,3719,1688
4789,3658,3715,1671
4756,3715,3719,1657
4653,3809,3715,1654
4603,3910,3719,1657
4633,3957,3714,1641
4679,3989,3719,1625
4631,4045,3715,1618
4526,4145,3719,1625
4425,4232,3714,1625
4373,4301,3719,1625
4326,4366,3714,1625
4296,4458,3719,1625
4260,4545,3724,1609
4219,4614,3763,1593
4158,4651,3816,1585
4142,4692,3892,1593
4174,4726,3952,1596
4219,4731,4022,1593
4215,4660,4104,1586
4219,4536,4238,1593
4269,4400,4397,1599
4373,4301,4584,1593
4456,4201,4766,1571
4526,4067,4974,1561
4592,3894,5195,1562
4679,3754,5449,1561
4736,3652,5691,1542
4756,3558,5925,1529
4742,3421,6133,1528
4756,3285,6358,1529
4790,3183,6576,1512
4833,3128,6790,1497
4838,3069,6965,1494
4833,3011,7136,1497
4823,2958,7290,1483
4833,2933,7439,1465
4832,2896,7550,1459
4833,2855,7655,1465
4826,2825,7743,1456
4833,2855,7828,1434
4830,2904,7876,1409
4833,2933,7915,1402
4826,2910,7936,1402
4833,2894,7958,1402
4830,2904,7943,1388
4833,2933,7915,1370
4825,2933,7864,1350
4833,2933,7828,1338
4833,2946,7782,1324
4833,2972,7742,1306
4820,2973,7676,1285
4833,2972,7612,1274
4842,2970,7535,1273
4833,2972,7482,1274
4784,2960,7420,1263
4756,2972,7352,1242
4750,2998,7245,1221
4756,3011,7136,1211
4740,2983,7020,1200
4756,2972,6920,1179
4796,2990,6794,1144
4833,3011,6660,1115
4820,2988,6513,1096
4833,2972,6401,1083
4897,2986,6292,1066
4986,3011,6185,1051
5009,2994,6046,1038
4986,2972,5925,1019
4943,2977,5810,987
4910,3011,5709,956
4860,3029,5577,935
4833,3050,5449,924
4824,3073,5314,908
4833,3089,5190,892
4841,3078,5047,876
4910,3089,4930,860
5024,3140,4830,839
5140,3206,4757,828
5207,3236,4666,828
5293,3246,4584,828
5393,3238,4506,815
5447,3206,4455,796
5385,3137,4399,779
5293,3089,4368,765
5219,3082,4340,745
5140,3089,4325,733
4985,3045,4293,731
4833,2972,4282,733
4754,2912,4287,721
4756,2894,4325,701
4734,2866,4348,680
4679,2815,4368,669
4619,2755,4378,664
4603,2737,4411,669
4597,2742,4448,674
4603,2737,4498,669
4598,2706,4536,650
4603,2698,4584,637
4597,2706,4623,635
4603,2698,4671,637
4599,2656,4707,633
4603,2659,4757,637
4594,2707,4800,652
4603,2737,4844,669
4603,2690,4864,671
4603,2659,4887,669
4583,2690,4903,669
4603,2737,4930,669
4638,2721,4947,663
4679,2698,4974,669
4673,2726,4993,687
4679,2776,5017,701
4675,2772,5018,699
4679,2737,5017,701
4680,2741,5008,717
4756,2815,5017,733
4834,2919,5018,732
4833,3050,5017,733
4746,3254,4992,748
4756,3558,4974,765
4902,3881,4949,765
5063,4184,4930,765
5129,4579,4888,778
5293,5162,4844,796
5778,5638,4791,799
6597,5514,4757,796
7527,4667,4727,807
8515,3558,4714,828
9711,2587,4693,836
11200,1721,4671,828
12602,831,4625,820
13348,156,4584,828
13166,-74,4549,845
12351,-39,4541,860
11288,-118,4525,863
10126,-313,4498,860
8818,-365,4446,857
7518,-156,4411,860
6477,146,4385,862
5830,430,4368,860
5433,721,4324,856
5140,1095,4282,860
4876,1521,4246,865
4679,1955,4238,860
4537,2337,4221,841
4449,2659,4195,828
4369,2901,4146,828
4296,3089,4109,828
4204,3211,4076,814
4142,3285,4065,796
4110,3311,4046,789
4142,3324,4022,796
4179,3335,3976,801
4219,3363,3936,796
4213,3401,3900,783
4219,3441,3892,765
4238,3454,3889,744
4296,3441,3892,733
4318,3424,3873,731
4296,3441,3849,733
4235,3472,3816,722
4219,3480,3806,701
4245,3451,3802,679
4296,3441,3806,669
4326,3461,3787,668
4373,3480,3763,669
4421,3457,3730,658
4449,3441,3719,637
4433,3453,3714,614
4449,3480,3719,605
4518,3476,3715,606
4603,3480,3719,605
4620,3511,3717,590
4603,3558,3719,573
4587,3565,3713,567
4603,3558,3719,573
4622,3563,3721,579
4679,3597,3719,573
4760,3619,3694,557
4833,3637,3676,542
4843,3649,3666,535
4833,3676,3676,542
4828,3692,3675,547
4833,3715,3676,542
4798,3741,3671,524
4756,3793,3676,510
4733,3847,3672,506
4756,3910,3676,510
4769,3964,3673,510
4756,4028,3676,510
4689,4095,3669,510
4603,4184,3676,510
4508,4277,3675,506
4449,4380,3676,510
4406,4463,3663,524
4373,4536,3676,542
4322,4591,3695,546
4296,4653,3719,542
4287,4703,3725,538
4296,4731,3763,542
4288,4718,3820,543
4296,4692,3892,542
4320,4646,3942,539
4373,4575,4022,542
4409,4461,4135,544
4449,4340,4282,542
4503,4211,4416,537
4603,4067,4584,542
4696,3895,4785,557
4756,3754,5017,573
4759,3650,5226,578
4756,3558,5449,573
4752,3434,5683,569
4756,3324,5925,573
4744,3250,6123,578
4756,3206,6314,573
4787,3144,6504,558
4833,3089,6704,542
4841,3045,6863,535
4833,3011,7006,542
4820,2958,7131,547
4833,2933,7266,542
4836,2944,7377,524
4833,2972,7482,510
4820,2959,7556,507
4833,2933,7612,510
4841,2917,7630,501
4833,2933,7655,478
4787,2947,7676,454
4756,2972,7698,446
4744,2994,7682,449
4756,3011,7655,446
4753,2992,7610,430
4756,2972,7569,414
4733,2972,7501,411
4679,3011,7439,414
4603,3043,7369,405
4603,3050,7309,382
4677,3025,7224,359
4756,3011,7136,350
4738,3006,7027,351
4679,3011,6920,350
4647,3005,6788,338
4679,3011,6660,319
4715,3015,6522,300
4756,3011,6401,287
4790,2982,6268,274
4833,2972,6141,255
4860,2985,6003,234
4910,3011,5882,223
4961,3010,5750,223
4986,3011,5622,223
4925,3023,5479,211
4833,3050,5363,191
4781,3066,5251,173
4833,3089,5147,159
4922,3113,5012,144
4986,3128,4887,127
4987,3117,4768,111
4986,3128,4671,96
5005,3176,4558,80
5063,3246,4455,64
5149,3281,4354,47
5293,3285,4282,32
5423,3255,4207,16
5447,3206,4152,0
5310,3135,4097,-16
5140,3089,4065,-32
5030,3079,4032,-48
4986,3089,4022,-64
4916,3065,4014,-79
4833,3011,4022,-96
4770,2942,4016,-113
4756,2894,4022,-127
4726,2851,4030,-132
4679,2815,4065,-127
4624,2772,4101,-122
4603,2737,4152,-127
4594,2705,4191,-144
4603,2698,4238,-159
4600,2708,4275,-164
4603,2737,4325,-159
4594,2747,4365,-156
4603,2737,4411,-159
4602,2717,4447,-163
4603,2737,4498,-159
4590,2780,4542,-155
4603,2815,4584,-159
4608,2799,4602,-166
4603,2776,4628,-159
4576,2766,4661,-140
4603,2776,4714,-127
4651,2775,4745,-129
4679,2776,4757,-127
4625,2790,4748,-111
4603,2815,4757,-96
4649,2824,4774,-94
4756,2815,4801,-96
4812,2811,4804,-84
4833,2855,4801,-64
4822,2980,4790,-49
4833,3206,4801,-32
4908,3508,4804,-3
5140,3832,4801,32
5444,4119,4774,54
5677,4419,4757,64
5806,4861,4736,75
6060,5474,4714,96
6577,5930,4666,116
7288,5748,4628,127
8056,4753,4597,137
8975,3324,4584,159
10112,1977,4547,193
11277,978,4498,223
12033,294,4440,241
12121,-117,4411,255
11555,-333,4388,271
10586,-469,4368,287
9453,-626,4323,299
8362,-704,4282,319
7373,-575,4246,350
6521,-235,4238,382
5826,165,4223,401
5370,547,4195,414
5100,918,4143,430
4910,1330,4109,446
4716,1747,4084,458
4603,2151,4065,478
4589,2512,4020,509
4603,2855,3979,542
4512,3135,3946,561
4373,3324,3936,573
4277,3389,3913,588
4296,3402,3892,605
4337,3414,3865,618
4373,3441,3849,637
4365,3448,3824,667
4373,3441,3806,701
4365,3444,3780,721
4373,3480,3763,733
4364,3526,3736,744
4373,3558,3719,765
4390,3553,3696,791
4449,3519,3676,828
4500,3480,3645,865
4526,3480,3633,892
4512,3515,3628,904
4526,3558,3633,924
4564,3566,3614,956
4603,3558,3590,988
4598,3559,3559,1003
4603,3597,3546,1019
4630,3630,3538,1047
4679,3637,3546,1083
4710,3607,3548,1104
4756,3597,3546,1115
4803,3610,3522,1125
4833,3637,3503,1147
4818,3636,3491,1175
4833,3637,3503,1211
4899,3645,3508,1245
4986,3676,3503,1274
5008,3693,3476,1290
4986,3715,3460,1306
4965,3741,3452,1331
4986,3793,3460,1370
4996,3846,3458,1406
4986,3910,3460,1434
4966,3967,3455,1448
4986,4028,3460,1465
5003,4077,3456,1490
4986,4145,3460,1529
4929,4219,3457,1565
4910,4301,3460,1593
4898,4372,3453,1607
4833,4458,3460,1625
4691,4542,3460,1650
4603,4614,3460,1688
4601,4650,3447,1722
4603,4692,3460,1752
4495,4759,3481,1779
4373,4849,3503,1816
4332,4908,3494,1851
4373,4927,3503,1880
4382,4899,3534,1892
4373,4849,3590,1911
4384,4762,3626,1939
4449,4653,3676,1975
4518,4517,3744,2005
4603,4380,3849,2039
4687,4236,3949,2072
4756,4106,4065,2103
4761,3969,4194,2117
4756,3832,4368,2134
4775,3674,4565,2161
4833,3519,4801,2198
4856,3377,5037,2220
4833,3285,5276,2230
4777,3220,5488,2236
4756,3167,5709,2262
4754,3100,5924,2294
4756,3050,6141,2326
4739,3008,6321,2341
4756,2972,6487,2357
4796,2931,6635,2372
4833,2933,6790,2389
4827,2958,6923,2400
4833,2972,7050,2421
4844,2940,7144,2450
4833,2933,7223,2485
4772,2967,7267,2503
4756,3011,7309,2517
4796,3008,7335,2528
4833,3011,7352,2549
4790,3046,7334,2563
4756,3089,7309,2580
4781,3077,7266,2593
4833,3050,7223,2612
4809,3051,7155,2626
4756,3089,7093,2644
4732,3113,7023,2657
4756,3128,6963,2676
4759,3133,6879,2690
4756,3128,6790,2708
4752,3099,6681,2721
4756,3089,6574,2740
4720,3095,6444,2753
4679,3089,6314,2772
4656,3042,6174,2784
4679,3011,6055,2803
4710,3021,5925,2818
4756,3050,5795,2835
4795,3038,5651,2846
4833,3011,5536,2867
4836,2997,5426,2884
4833,3011,5320,2899
4823,3012,5183,2896
4833,3011,5060,2899
4833,3020,4945,2908
4833,3050,4844,2931
4820,3060,4712,2946
4833,3050,4584,2963
4861,3044,4463,2975
4910,3089,4368,2995
4923,3156,4258,3007
4910,3206,4152,3026
4901,3219,4047,3040
4986,3246,3979,3058
5142,3282,3911,3069
5293,3285,3849,3090
5337,3211,3784,3108
5293,3128,3763,3122
5186,3089,3760,3118
5063,3089,3763,3122
4927,3062,3733,3132
4833,3011,3719,3154
4780,2961,3727,3165
4756,2933,3763,3186
4711,2895,3781,3212
4679,2855,3806,3250
4668,2810,3837,3269
4679,2776,3892,3281
4650,2745,3935,3288
4603,2737,3979,3313
4569,2737,4015,3342
4603,2737,4065,3377
4653,2726,4106,3394
4679,2737,4152,3409
4643,2750,4189,3416
4603,2737,4238,3441
4582,2682,4279,3468
4603,2659,4325,3504
4605,2686,4361,3523
4603,2737,4411,3536
4610,2742,4455,3542
4679,2737,4498,3568
4742,2750,4518,3598
4756,2776,4541,3632
4699,2765,4559,3646
4679,2737,4584,3664
4703,2726,4600,3676
4756,2737,4628,3696
4756,2748,4650,3705
4756,2776,4671,3727
4776,2833,4668,3754
4833,2933,4671,3791
4862,3132,4670,3809
4910,3480,4671,3823
5041,3863,4647,3831
5293,4145,4628,3855
5528,4436,4616,3872
5677,5005,4628,3887
5847,5719,4618,3883
6290,6022,4584,3887
7016,5561,4528,3893
7825,4614,4498,3919
8552,3556,4477,3935
9359,2424,4455,3950
10389,1179,4405,3956
11430,156,4368,3982
11891,-317,4343,4012
11430,-391,4325,4046
10279,-524,4279,4060
9052,-821,4238,4078
8079,-1015,4209,4091
7288,-860,4195,4110
6502,-444,4154,4107
5830,39,4109,4110
5413,465,4071,4115
5216,860,4065,4142
5034,1257,4050,4158
4833,1681,4022,4173
4674,2089,3972,4180
4603,2464,3936,4205
4530,2769,3906,4224
4449,3011,3892,4237
4381,3170,3869,4230
4373,3285,3849,4237
4367,3359,3822,4250
4373,3402,3806,4269
4362,3404,3781,4266
4373,3402,3763,4269
4365,3416,3736,4277
4373,3441,3719,4301
4364,3445,3695,4303
4373,3441,3676,4301
4389,3450,3649,4292
4449,3480,3633,4301
4501,3494,3610,4301
4526,3480,3590,4301
4510,3460,3560,4291
4526,3480,3546,4301
4566,3514,3540,4313
4603,3519,3546,4333
4592,3483,3530,4331
4603,3480,3503,4333
4663,3518,3468,4327
4756,3558,3460,4333
4784,3551,3460,4328
4756,3558,3460,4333
4723,3598,3435,4330
4756,3637,3417,4333
4808,3615,3407,4324
4833,3597,3417,4333
4814,3624,3416,4344
4833,3676,3417,4365
4900,3680,3411,4364
4986,3676,3417,4365
5031,3698,3414,4358
5063,3754,3417,4365
5076,3789,3412,4361
5063,3832,3417,4365
5007,3887,3414,4359
4986,3949,3417,4365
4997,3981,3411,4361
4986,4028,3417,4365
4900,4099,3415,4360
4833,4184,3417,4365
4826,4238,3409,4360
4833,4301,3417,4365
4742,4390,3417,4360
4603,4497,3417,4365
4491,4577,3403,4360
4449,4653,3417,4365
4411,4732,3438,4360
4373,4810,3460,4365
4327,4852,3452,4360
4296,4888,3460,4365
4270,4917,3489,4360
4296,4927,3546,4365
4342,4870,3585,4360
4373,4771,3633,4365
4355,4652,3698,4360
4373,4536,3806,4365
4440,4400,3910,4360
4526,4262,4022,4365
4561,4121,4143,4360
4603,3989,4325,4365
4674,3847,4547,4359
4756,3715,4801,4365
4772,3577,5037,4361
4756,3441,5276,4365
4742,3302,5507,4359
4756,3206,5752,4365
4755,3142,5973,4363
4756,3089,6185,4365
4753,3017,6374,4346
4756,2972,6574,4333
4743,2961,6755,4321
4756,2972,6920,4333
4792,2953,7049,4337
4833,2933,7179,4333
4812,2922,7295,4308
