II,aVL,PLETH,RESP
2570,1837,3407,2495
2575,1864,3468,2512
2608,1894,3544,2543
2629,1882,3615,2561
2645,1837,3682,2575
2631,1816,3734,2584
2608,1837,3785,2607
2574,1858,3822,2630
2570,1837,3854,2656
2602,1781,3870,2669
2645,1779,3888,2688
2580,1912,3902,2701
2381,2181,3923,2720
2218,2488,3928,2732
2305,2755,3923,2752
2543,2974,3901,2772
2759,3214,3888,2800
3195,3452,3872,2821
4346,3387,3854,2849
6016,2460,3817,2872
7256,459,3785,2897
7492,-1958,3751,2910
7256,-3616,3716,2929
7231,-3971,3663,2949
7256,-3501,3613,2977
6736,-2916,3561,2993
5707,-2296,3510,3010
4717,-1415,3438,3021
4081,-402,3372,3042
3666,318,3314,3056
3363,631,3269,3074
3175,798,3204,3086
3061,1033,3131,3106
2931,1264,3053,3120
2834,1378,2994,3138
2821,1397,2937,3151
2834,1435,2890,3171
2782,1503,2836,3185
2721,1550,2787,3203
2708,1544,2730,3210
2721,1550,2684,3219
2683,1587,2642,3221
2645,1607,2615,3235
2645,1574,2581,3247
2683,1550,2546,3267
2677,1598,2509,3275
2645,1665,2512,3283
2623,1696,2565,3280
2645,1722,2684,3283
2656,1771,2825,3285
2645,1779,2959,3299
2637,1696,3047,3307
2683,1607,3097,3315
2744,1604,3114,3311
2759,1665,3131,3315
2698,1703,3146,3319
2645,1722,3166,3332
2657,1754,3170,3336
2721,1779,3166,3348
2757,1739,3145,3354
2759,1665,3131,3364
2749,1630,3122,3360
2759,1665,3131,3364
2762,1695,3135,3366
2759,1665,3131,3380
2748,1586,3110,3385
2759,1550,3097,3396
2786,1604,3091,3401
2834,1722,3097,3412
2857,1798,3095,3414
2834,1779,3097,3428
2776,1702,3096,3441
2759,1665,3097,3460
2790,1685,3080,3466
2834,1722,3062,3476
2848,1741,3040,3486
2872,1779,3028,3509
2904,1842,3009,3523
2910,1894,2994,3541
2872,1913,2972,3550
2872,1952,2959,3573
2930,2022,2940,3593
2986,2066,2925,3621
2970,2039,2903,3636
2948,2009,2890,3653
2973,2031,2872,3663
3023,2066,2856,3686
3024,2030,2834,3701
3023,1952,2822,3718
3086,1915,2805,3720
3212,1952,2787,3734
3302,1983,2761,3747
3326,1952,2753,3766
3313,1860,2753,3770
3326,1779,2753,3782
3349,1751,2731,3793
3363,1779,2718,3814
3332,1820,2715,3821
3288,1837,2718,3830
3272,1798,2700,3834
3326,1722,2684,3847
3381,1660,2676,3851
3363,1665,2684,3863
3260,1691,2683,3868
3174,1665,2684,3879
3156,1582,2682,3876
3174,1550,2684,3879
3150,1604,2677,3876
3099,1665,2684,3879
3061,1644,2698,3868
3061,1607,2718,3863
3049,1655,2718,3851
3023,1779,2718,3847
3013,1840,2726,3829
3061,1779,2753,3814
3110,1679,2772,3794
3099,1665,2787,3782
3025,1714,2797,3758
2986,1722,2822,3734
3002,1651,2842,3698
3023,1607,2856,3669
2985,1651,2851,3635
2948,1722,2856,3605
2956,1718,2867,3563
2986,1665,2890,3525
2961,1640,2905,3481
2910,1665,2925,3444
2872,1677,2941,3401
2872,1665,2959,3364
2887,1654,2958,3320
2948,1665,2959,3283
3035,1669,2966,3240
3099,1665,2994,3203
3087,1658,3014,3155
3061,1665,3028,3106
3068,1651,3024,3045
3099,1607,3028,2994
3093,1553,3035,2942
3061,1550,3062,2897
3020,1603,3090,2839
2986,1665,3131,2784
2959,1681,3163,2730
2986,1665,3200,2688
3053,1635,3226,2639
3099,1607,3269,2591
3058,1602,3322,2537
2986,1665,3407,2495
2953,1754,3499,2453
2986,1779,3613,2414
3010,1711,3726,2365
2986,1665,3854,2318
2910,1725,3981,2266
2834,1837,4129,2221
2768,1876,4277,2171
2721,1837,4439,2124
2676,1790,4597,2074
2645,1779,4783,2028
2611,1763,4971,1977
2570,1722,5161,1931
2516,1676,5318,1883
2494,1665,5471,1835
2505,1668,5619,1777
2532,1665,5781,1722
2545,1650,5922,1670
2570,1665,6056,1626
2608,1701,6163,1577
2645,1722,6263,1529
2650,1694,6332,1478
2645,1665,6400,1432
2617,1657,6459,1383
2570,1665,6538,1336
2511,1664,6608,1285
2532,1665,6675,1239
2604,1676,6711,1191
2645,1665,6744,1143
2592,1627,6768,1087
2570,1607,6813,1030
2649,1635,6849,972
2759,1665,6882,917
2753,1650,6882,861
2645,1665,6882,805
2494,1823,6872,746
2343,2124,6882,692
2242,2407,6880,642
2305,2583,6882,595
2533,2760,6861,547
2910,3100,6848,499
3605,3449,6822,450
4837,3272,6813,402
6296,2043,6792,349
7256,-115,6779,290
7405,-2326,6742,229
7256,-3616,6710,177
7286,-3773,6665,129
7256,-3329,6641,80
6658,-2786,6606,31
5593,-2124,6572,0
4596,-1234,6513,-7
3968,-344,6469,0
3585,226,6425,3
3326,517,6400,0
3173,738,6351,-2
3099,918,6297,0
3006,967,6230,1
2910,976,6194,0
2864,1071,6157,-1
2872,1205,6125,0
2863,1252,6065,0
2834,1263,6022,0
2804,1320,5979,-1
2797,1378,5953,0
2766,1339,5909,0
2721,1263,5884,0
2671,1246,5860,0
2683,1263,5850,0
2747,1259,5812,0
2834,1263,5781,0
2859,1323,5750,0
2834,1378,5746,0
2815,1346,5728,0
2872,1263,5712,0
2956,1226,5683,0
2986,1263,5678,0
2927,1309,5671,0
2872,1320,5678,0
2873,1293,5670,0
2910,1263,5678,0
2905,1263,5674,0
2872,1320,5678,0
2850,1382,5666,0
2872,1378,5678,0
2907,1306,5690,0
2948,1263,5712,0
2976,1270,5707,0
2986,1263,5712,0
2953,1210,5718,0
2910,1205,5746,0
2887,1291,5760,0
2910,1378,5781,0
2936,1368,5790,0
2948,1320,5815,0
2949,1327,5827,0
2986,1378,5850,0
3036,1388,5861,0
3061,1378,5884,0
3035,1430,5894,0
3023,1550,5918,0
3052,1614,5931,0
3099,1550,5953,0
3094,1435,5961,0
3061,1435,5987,0
3048,1588,6004,0
3099,1779,6022,0
3176,1862,6014,0
3250,1837,6022,0
3294,1806,6033,0
3326,1837,6056,0
3322,1852,6053,0
3288,1779,6056,0
3253,1672,6061,0
3288,1665,6091,0
3350,1748,6097,0
3363,1779,6091,0
3329,1674,6061,0
3363,1550,6056,0
3433,1533,6053,0
3401,1607,6056,0
3262,1658,6034,0
3250,1665,6022,0
3414,1664,6003,0
3515,1665,5987,0
3376,1635,5946,0
3212,1607,5918,0
3222,1621,5895,0
3288,1665,5884,0
3200,1679,5848,0
3061,1665,5815,0
3042,1638,5777,0
3099,1607,5746,0
3074,1565,5691,0
3023,1550,5643,0
3044,1569,5599,0
3099,1607,5574,0
3089,1668,5527,0
3099,1779,5471,0
3186,1854,5397,0
3250,1779,5334,0
3150,1606,5261,0
2986,1550,5196,0
2921,1638,5121,0
2986,1665,5058,0
3038,1524,4985,0
3023,1435,4921,0
2959,1573,4847,0
2910,1779,4783,0
2898,1794,4701,0
2948,1665,4611,0
2998,1621,4500,0
2986,1722,4404,0
2914,1773,4314,0
2910,1665,4232,0
3016,1510,4128,0
3137,1492,4026,0
3117,1592,3927,0
2986,1665,3854,0
2890,1638,3770,0
2948,1607,3682,0
3073,1618,3581,0
3137,1607,3510,0
3099,1545,3451,0
3061,1550,3407,0
3071,1654,3347,0
3099,1722,3303,0
3090,1658,3271,0
3099,1607,3269,0
3164,1684,3263,0
3250,1779,3269,0
3243,1743,3275,0
3137,1665,3303,0
3020,1682,3330,0
2986,1779,3372,0
2974,1860,3422,0
2910,1952,3510,0
2811,2058,3609,0
2797,2066,3716,0
2849,1913,3800,0
2834,1779,3888,0
2680,1851,3980,0
2532,2066,4095,0
2502,2187,4200,0
2532,2124,4301,0
2501,1964,4383,0
2456,1837,4473,0
2464,1793,4556,0
2494,1837,4645,0
2473,1897,4716,0
2456,1894,4783,0
2481,1817,4832,0
2494,1779,4886,0
2440,1842,4933,0
2419,1952,4989,0
2473,1990,5029,0
2532,1952,5058,0
2495,1886,5067,0
2456,1837,5093,0
2480,1850,5123,0
2532,1952,5161,0
2532,2069,5177,0
2570,2066,5196,0
2682,1952,5210,0
2759,1894,5230,0
2656,1963,5228,0
2456,2066,5230,0
2302,2157,5227,0
2230,2353,5230,0
2179,2681,5212,0
2192,2985,5196,0
2343,3186,5172,0
2759,3444,5161,0
3620,3750,5139,0
4988,3616,5127,0
6421,2434,5108,0
7256,287,5093,0
7349,-1898,5056,0
7256,-3100,5024,0
7330,-3128,4984,0
7218,-2583,4955,0
6469,-2053,4915,0
5329,-1550,4886,0
4375,-862,4850,0
3817,-57,4817,0
3457,554,4762,0
3212,861,4714,0
3119,992,4669,0
3099,1091,4645,0
2970,1187,4611,0
2759,1320,4576,0
2630,1485,4522,0
2645,1607,4473,0
2668,1605,4425,0
2608,1550,4404,0
2506,1542,4386,0
2494,1607,4370,0
2569,1675,4331,0
2645,1722,4301,0
2613,1758,4276,0
2532,1779,4267,0
2500,1771,4246,0
2570,1722,4232,0
2631,1639,4212,0
2608,1550,4198,0
2520,1507,4172,0
2494,1550,4164,0
2549,1631,4159,0
2608,1665,4164,0
2576,1608,4145,0
2494,1550,4129,0
2427,1605,4118,0
2419,1779,4129,0
2457,1899,4130,0
2532,1837,4129,0
2563,1686,4120,0
2494,1665,4129,0
2387,1763,4132,0
2419,1779,4129,0
2593,1652,4104,0
2721,1607,4095,0
2641,1742,4091,0
2494,1837,4095,0
2514,1670,4075,0
2721,1435,4060,0
2856,1465,4052,0
2759,1779,4060,0
2552,2051,4048,0
2494,2066,4026,0
2601,1905,3996,0
2683,1779,3992,0
2627,1770,3990,0
2570,1837,3992,0
2608,1899,3973,0
2645,1952,3957,0
2559,2038,3935,0
2494,2181,3923,0
2653,2288,3901,0
2986,2296,3888,0
3159,2285,3869,0
2986,2411,3854,0
2633,2612,3829,0
2456,2640,3819,0
2561,2377,3814,0
2759,2066,3819,0
2789,2027,3804,0
2645,2296,3785,0
2506,2586,3760,0
2532,2640,3751,0
2683,2440,3734,0
2834,2181,3716,0
2880,2039,3689,0
2834,2066,3682,0
2763,2155,3679,0
2759,2181,3682,0
2820,2112,3663,0
2872,2066,3647,0
2806,2139,3636,0
2645,2296,3647,0
2520,2376,3651,0
2570,2296,3647,0
2754,2117,3625,0
2910,2009,3613,0
2881,2058,3605,0
2721,2181,3613,0
2601,2152,3612,0
2645,1894,3613,0
2748,1630,3606,0
2759,1665,3613,0
2680,1928,3614,0
2683,2066,3613,0
2792,1939,3593,0
2872,1837,3579,0
2839,1963,3569,0
2834,2124,3579,0
2925,2061,3580,0
2986,1894,3579,0
2886,1866,3558,0
2759,1952,3544,0
2756,1936,3534,0
2834,1837,3544,0
2836,1863,3548,0
2797,2066,3544,0
2845,2196,3520,0
2986,2066,3510,0
3041,1809,3506,0
2948,1722,3510,0
2831,1848,3492,0
2872,1952,3475,0
3045,1846,3463,0
3174,1665,3475,0
3114,1607,3478,0
2948,1665,3475,0
2850,1667,3453,0
2910,1607,3441,0
3021,1634,3431,0
3061,1837,3441,0
3001,2067,3449,0
2948,2124,3475,0
2980,1957,3501,0
3099,1722,3544,0
3192,1598,3586,0
3174,1665,3647,0
3042,1849,3710,0
2910,2009,3785,0
2858,1986,3848,0
2872,1779,3923,0
2839,1604,3998,0
2721,1722,4095,0
2586,2056,4189,0
2570,2239,4301,0
2682,2070,4413,0
2797,1837,4542,0
2727,1893,4661,0
2494,2181,4783,0
2312,2304,4886,0
2381,2066,4989,0
2585,1659,5083,0
2645,1435,5196,0
2466,1569,5302,0
2305,1952,5402,0
2402,2222,5471,0
2683,2124,5540,0
2835,1768,5603,0
2759,1550,5678,0
2621,1632,5731,0
2645,1837,5781,0
2753,2002,5813,0
2759,2181,5850,0
2625,2363,5866,0
2570,2296,5884,0
2666,1870,5893,0
2759,1435,5918,0
2684,1438,5935,0
2570,1837,5953,0
2570,2109,5950,0
2645,1952,5953,0
2624,1681,5947,0
2494,1837,5953,0
2344,2477,5938,0
2343,3157,5918,0
2750,3493,5888,0
3817,3501,5884,0
5324,3221,5873,0
6614,2411,5850,0
7194,876,5791,0
7256,-976,5746,0
7237,-2337,5710,0
7256,-2755,5678,0
7084,-2524,5608,0
6614,-2181,5540,0
5928,-1884,5478,0
5177,-1378,5437,0
4462,-567,5369,0
3930,230,5299,0
3661,619,5231,0
3590,631,5196,0
3542,634,5150,0
3439,861,5093,0
3305,1155,5013,0
3212,1263,4955,0
3170,1154,4902,0
3174,1033,4852,0
3193,1040,4776,0
3212,1148,4714,0
3179,1232,4667,0
3099,1263,4645,0
2998,1269,4600,0
2986,1263,4542,0
3063,1230,4475,0
3174,1205,4439,0
3207,1273,4407,0
3174,1435,4370,0
3119,1576,4292,0
3099,1550,4198,0
3093,1335,4087,0
3099,1091,3992,0
3101,1040,3905,0
3099,1263,3854,0
3044,1567,3814,0
2948,1665,3785,0
2869,1456,3743,0
2910,1148,3716,0
3045,1005,3694,0
3174,1091,3682,0
3213,1226,3656,0
3212,1263,3647,0
3205,1232,3645,0
3174,1263,3647,0
3084,1336,3626,0
3023,1320,3613,0
3071,1179,3608,0
3212,1091,3613,0
3315,1204,3595,0
3326,1435,3579,0
3264,1541,3570,0
3212,1435,3579,0
3203,1241,3567,0
3250,1148,3544,0
3290,1215,3514,0
3288,1378,3510,0
3249,1507,3509,0
3250,1550,3510,0
3270,1553,3491,0
3250,1607,3475,0
3176,1678,3456,0
3174,1665,3441,0
3293,1570,3417,0
3439,1550,3407,0
3453,1663,3402,0
3363,1779,3407,0
3300,1760,3391,0
3363,1665,3372,0
3500,1595,3349,-2
3628,1550,3338,0
3665,1477,3318,1
3628,1435,3303,0
3583,1476,3282,-4
3628,1550,3269,0
3715,1581,3248,3
3741,1607,3235,0
3675,1654,3215,-8
3628,1665,3200,0
3604,1600,3178,10
3515,1550,3166,0
3345,1557,3148,-24
3288,1550,3131,0
3412,1474,3105,94
3552,1435,3097,225
3516,1492,3095,343
3401,1550,3097,467
3375,1501,3077,625
3439,1435,3062,821
3438,1466,3055,1006
3363,1550,3062,1175
3305,1539,3051,1341
3326,1435,3028,1529
3357,1354,3000,1718
3363,1378,2994,1899
3342,1463,2993,2069
3326,1550,2994,2253
3300,1583,2977,2438
3288,1550,2959,2607
3292,1478,2937,2750
3326,1435,2925,2897
3343,1431,2906,3053
3326,1435,2890,3203
3274,1438,2869,3320
3250,1492,2856,3428
3262,1580,2837,3540
3288,1607,2822,3653
3274,1525,2800,3744
3250,1435,2787,3830
3238,1433,2769,3915
3250,1492,2753,3991
3239,1497,2729,4031
3212,1435,2718,4056
3189,1391,2712,4078
3212,1435,2718,4104
3265,1516,2716,4108
3326,1550,2718,4104
3344,1501,2715,4098
3326,1435,2718,4104
3291,1423,2713,4102
3288,1492,2718,4104
3285,1594,2727,4101
3250,1665,2753,4104
3183,1647,2769,4099
3174,1550,2787,4104
3251,1446,2805,4105
3363,1435,2856,4104
3415,1515,2921,4094
3401,1607,2994,4104
3347,1644,3043,4114
3288,1665,3097,4104
3218,1699,3165,4054
3174,1722,3269,4007
3153,1694,3374,3968
3137,1665,3475,3911
3085,1697,3557,3799
3023,1779,3647,3669
2959,1819,3742,3551
2910,1779,3854,3444
2879,1705,3956,3308
2910,1665,4060,3154
2969,1645,4157,3006
2986,1607,4267,2881
2912,1553,4370,2745
2834,1550,4473,2591
2832,1606,4557,2426
2910,1665,4645,2285
2972,1651,4728,2157
2986,1607,4817,2028
2969,1604,4888,1883
2986,1665,4955,1754
3003,1706,5006,1639
3023,1665,5058,1529
3041,1588,5093,1404
3099,1550,5127,1304
3153,1560,5153,1231
3174,1550,5196,1175
3123,1492,5233,1103
3061,1435,5265,1046
3049,1449,5266,1014
3099,1550,5265,998
3072,1671,5257,966
2910,1779,5265,950
2761,1944,5263,961
2834,2239,5265,998
3011,2554,5249,1024
3099,2755,5230,1062
3341,2905,5191,1118
4308,3042,5161,1191
5920,2685,5135,1252
7256,1205,5127,1320
7578,-1158,5099,1399
7256,-3157,5058,1497
7093,-3870,4997,1588
7256,-3616,4955,1690
7214,-3215,4917,1803
6651,-2813,4886,1931
5770,-2071,4833,2049
4951,-1033,4783,2173
4344,-188,4727,2303
3968,230,4680,2446
3764,425,4610,2578
3666,631,4542,2704
3588,826,4475,2830
3515,918,4439,2977
3424,918,4404,3122
3326,918,4370,3251
3246,961,4314,3358
3250,1033,4267,3476
3301,1078,4223,3595
3326,1091,4198,3702
3280,1087,4164,3778
3250,1091,4129,3863
3260,1093,4075,3957
3288,1091,4026,4040
3268,1096,3977,4067
3250,1091,3957,4072
3246,1067,3940,4080
3250,1033,3923,4104
3220,1003,3883,4108
3212,976,3854,4104
3234,970,3831,4096
3250,1033,3819,4104
3216,1156,3785,4103
3212,1263,3751,4104
3279,1290,3721,4099
3363,1263,3716,4104
3357,1211,3704,4101
3288,1148,3682,4104
3234,1106,3640,4100
3250,1148,3613,4104
3289,1225,3592,4100
3326,1205,3579,4104
3335,1053,3545,4100
3326,918,3510,4104
3286,898,3470,4100
3250,918,3441,4104
3222,892,3404,4100
3212,918,3372,4104
3201,1107,3334,4100
3212,1378,3303,4104
3231,1509,3265,4100
3250,1435,3235,4104
3245,1295,3198,4100
3250,1263,3166,4104
3266,1343,3124,4100
3288,1435,3097,4104
3276,1473,3075,4100
3250,1492,3062,4104
3220,1502,3040,4100
3212,1492,3028,4104
3217,1502,3021,4100
3250,1607,3028,4104
3281,1725,3026,4100
3288,1665,3028,4104
3258,1415,3025,4100
3250,1263,3028,4104
3276,1415,3023,4100
3326,1722,3028,4104
3369,1880,3029,4100
3439,1837,3028,4104
3514,1753,3008,4100
3552,1722,2994,4104
3525,1666,2987,4100
3515,1550,2994,4104
3560,1460,2982,4100
3628,1492,2959,4104
3630,1572,2930,4100
3590,1550,2925,4104
3555,1395,2927,4100
3552,1263,2925,4104
3538,1274,2902,4100
3515,1378,2890,4104
3486,1424,2888,4100
3477,1378,2890,4104
3480,1302,2872,4100
3515,1263,2856,4104
3549,1270,2848,4100
3552,1320,2856,4104
3497,1356,2854,4100
3439,1320,2856,4104
3406,1245,2855,4100
3401,1263,2856,4104
3379,1409,2847,4100
3363,1550,2856,4104
3376,1542,2873,4100
3439,1435,2890,4104
3495,1365,2886,4100
3515,1378,2890,4104
3491,1395,2906,4101
3477,1378,2925,4104
3463,1343,2921,4099
3439,1320,2925,4104
3397,1293,2939,4102
3401,1263,2959,4104
3443,1242,2957,4097
3477,1263,2959,4104
3453,1331,2972,4107
3439,1378,2994,4104
3474,1238,2993,4078
3552,861,2994,4056
3623,492,3003,4029
3704,517,3028,3991
3769,979,3032,3916
3779,1492,3028,3830
3709,1672,3020,3744
3666,1550,3028,3669
3712,1389,3028,3577
3817,1320,3028,3476
3865,1283,3019,3370
3855,1263,3028,3283
3838,1305,3040,3195
3855,1378,3062,3106
3831,1338,3075,3004
3741,1148,3097,2913
3646,949,3120,2827
3666,918,3166,2752
3762,1035,3221,2669
3817,1148,3303,2591
3780,1190,3387,2513
3779,1263,3475,2446
3853,1397,3551,2377
3893,1435,3647,2318
3772,1218,3757,2253
3590,861,3888,2189
3473,651,4007,2117
3439,746,4129,2060
3406,1022,4244,2014
3401,1263,4370,1980
3448,1336,4477,1936
3515,1263,4576,1899
3532,1133,4657,1864
3552,1033,4749,1835
3606,969,4832,1798
3666,918,4921,1770
3676,871,4998,1750
3704,861,5093,1738
3766,873,5182,1715
3817,861,5265,1690
3787,804,5316,1667
3779,746,5368,1658
3850,749,5416,1646
3968,804,5471,1626
4022,857,5504,1592
4044,861,5540,1561
4039,821,5571,1530
4006,746,5609,1497
3947,662,5624,1454
3968,631,5643,1416
4030,733,5657,1379
4006,976,5678,1336
3884,1276,5676,1278
3893,1550,5678,1223
4100,1793,5673,1176
4384,2066,5678,1127
4728,2338,5660,1062
5404,2296,5643,998
6408,1443,5619,942
7256,-344,5609,885
7473,-2371,5588,805
7256,-3616,5574,708
7115,-3808,5543,614
7256,-3616,5506,531
7393,-3633,5446,436
7256,-3616,5402,322
6801,-3075,5363,207
6198,-2124,5334,129
5624,-1310,5280,90
5253,-861,5230,64
5079,-602,5174,29
4988,-402,5127,0
4855,-303,5067,-8
4724,-287,5024,0
4652,-250,4984,1
4648,-172,4955,0
4634,-125,4901,-1
4611,-115,4852,0
4589,-97,4805,-4
4611,-57,4783,0
4642,-23,4749,5
4686,0,4714,0
4707,15,4668,-16
4724,0,4645,0
4705,-34,4624,61
4686,-57,4611,145
4677,-36,4576,214
4724,0,4542,290
4774,17,4501,391
4800,0,4473,515
4773,-30,4436,629
4762,-57,4404,740
4773,-69,4364,860
4800,-57,4336,998
4782,-43,4298,1133
4762,-57,4267,1271
4771,-94,4227,1411
4837,-115,4198,1561
4882,-126,4161,1705
4875,-172,4129,1851
4831,-238,4088,1997
4837,-230,4060,2157
4879,-115,4025,2312
4913,0,3992,2462
4900,8,3946,2608
4913,-57,3923,2768
4956,-88,3904,2928
4988,-57,3888,3074
4948,-32,3849,3193
4913,-57,3819,3315
4919,-117,3797,3441
4951,-172,3785,3557
4931,-196,3750,3644
4913,-172,3716,3734
4931,-113,3688,3833
4988,-57,3682,3927
5013,-25,3665,3982
5026,0,3647,4024
5030,32,3622,4063
5026,57,3613,4104
4991,76,3597,4111
4988,115,3579,4104
5022,179,3550,4095
5064,230,3544,4104
5058,238,3544,4104
5064,230,3544,4104
5098,232,3522,4099
5140,230,3510,4104
5133,203,3504,4101
5140,172,3510,4104
5186,167,3502,4101
5253,172,3510,4104
5263,153,3525,4100
5253,115,3544,4104
5257,97,3540,4103
5291,115,3544,4104
5288,133,3557,4097
5253,115,3579,4104
5190,74,3577,4107
5140,57,3579,4104
5089,81,3588,4091
5064,115,3613,4104
5042,123,3617,4121
5026,115,3613,4104
4995,112,3605,4013
4988,115,3613,3895
4991,112,3614,3783
4988,115,3613,3686
4944,137,3596,3563
4913,172,3579,3428
4912,204,3555,3293
4951,230,3544,3171
4975,242,3529,3032
4988,230,3510,2881
4962,211,3471,2726
4913,230,3441,2591
4851,290,3418,2461
4837,344,3407,2334
4834,369,3376,2199
4800,402,3338,2076
4714,453,3293,1954
4686,459,3269,1835
4736,380,3249,1711
4800,287,3235,1609
4762,273,3202,1520
4686,344,3166,1432
4671,439,3123,1329
4762,517,3097,1239
4827,550,3075,1169
4800,517,3062,1111
4719,442,3041,1036
4724,402,3028,966
4789,396,3009,909
4800,344,2994,869
4671,243,2969,825
4535,230,2959,789
4504,364,2955,760
4573,517,2959,740
4614,553,2943,717
4611,517,2925,708
4585,475,2909,713
4573,402,2925,724
4557,312,2944,725
4573,344,2959,740
4590,513,2952,775
4573,631,2959,821
4498,616,2982,852
4459,631,3028,885
4465,737,3062,928
4459,746,3097,982
4407,613,3132,1028
4422,631,3200,1078
4519,937,3280,1138
4573,1205,3372,1207
4434,1133,3453,1266
4195,918,3544,1320
4006,889,3639,1373
3930,976,3751,1432
3883,887,3853,1483
3855,631,3957,1529
3853,470,4053,1573
3893,517,4164,1626
3927,644,4268,1676
3968,746,4370,1722
3997,815,4443,1759
4006,861,4508,1803
3974,867,4556,1849
3968,861,4611,1899
3995,862,4658,1939
4044,861,4714,1980
4036,854,4763,2019
4006,861,4817,2060
3992,894,4854,2092
4044,918,4886,2124
4085,938,4901,2155
4081,976,4921,2189
4038,1027,4932,2212
4044,1033,4955,2237
4070,983,4970,2264
4044,976,4989,2301
3924,1117,4991,2334
3817,1378,4989,2366
3760,1628,4970,2392
3741,1837,4955,2430
3807,2112,4932,2469
4195,2468,4921,2511
4999,2576,4900,2541
6009,1952,4886,2575
6824,450,4864,2611
7256,-1435,4852,2656
7337,-2930,4832,2689
7256,-3616,4817,2720
7195,-3706,4783,2746
7256,-3616,4749,2784
7228,-3436,4705,2818
6802,-2927,4680,2849
5949,-2035,4648,2864
5102,-1091,4611,2881
4632,-452,4552,2895
4497,-115,4508,2913
4382,126,4469,2920
4195,344,4439,2929
4032,471,4384,2930
3968,517,4336,2929
3920,562,4292,2918
3855,631,4267,2913
3793,687,4229,2907
3779,746,4198,2897
3766,819,4159,2870
3741,861,4129,2849
3691,834,4087,2831
3666,804,4060,2816
3655,845,4037,2790
3666,918,4026,2768
3661,947,4002,2751
3666,918,3992,2736
3675,900,3986,2709
3704,918,3992,2688
3701,939,3974,2667
3666,918,3957,2639
3598,875,3943,2589
3552,861,3957,2543
3545,887,3972,2504
3590,918,3992,2462
3627,923,4000,2399
3628,918,4026,2334
3592,919,4057,2273
3590,918,4095,2205
3614,907,4114,2110
3628,918,4129,2012
3599,970,4130,1923
3590,1033,4129,1835
3612,1053,4120,1720
3628,1033,4129,1593
3587,1000,4137,1473
3552,976,4129,1368
3559,963,4081,1253
3590,976,4026,1127
3576,1006,3971,999
3552,1033,3923,885
3554,1050,3854,769
3590,1091,3785,644
3610,1153,3716,514
3628,1205,3647,402
3647,1228,3560,301
3666,1263,3475,193
3638,1325,3390,78
3590,1378,3303,0
3550,1379,3196,-18
3552,1378,3097,0
3569,1437,3009,7
3590,1550,2925,0
3582,1624,2819,-6
3552,1607,2718,0
3511,1534,2628,2
3515,1492,2546,0
3560,1509,2444,-3
3628,1550,2340,0
3670,1562,2246,1
3704,1550,2168,0
3734,1541,2072,-1
3779,1550,1961,0
3817,1541,1846,0
3855,1492,1755,0
3867,1420,1680,0
3855,1378,1617,0
3809,1371,1547,0
3779,1378,1480,0
3772,1374,1409,0
3779,1378,1342,0
3751,1386,1271,0
3704,1378,1204,0
3652,1341,1134,0
3628,1320,1067,0
3607,1339,1003,0
3590,1378,963,0
3564,1387,933,0
3552,1378,895,0
3547,1372,837,0
3552,1378,791,0
3540,1375,770,0
3515,1378,757,0
3470,1398,725,0
3439,1435,688,0
3424,1449,665,0
3439,1435,654,0
3448,1418,627,0
3439,1435,585,0
3398,1470,543,0
3363,1492,516,0
3336,1487,497,0
3326,1492,482,0
3315,1521,465,0
3326,1550,447,0
3333,1536,428,0
3326,1492,413,0
3303,1450,389,0
3326,1435,344,0
3387,1432,284,0
3439,1435,241,0
3425,1435,222,0
3401,1435,206,0
3408,1430,173,0
3439,1435,138,0
3421,1455,115,0
3363,1492,103,0
3315,1526,84,0
3326,1550,69,0
3354,1555,65,0
3363,1550,69,0
3328,1541,64,0
3288,1550,69,0
3259,1574,93,0
3250,1607,138,0
3222,1634,173,0
3174,1665,206,0
3110,1693,245,0
3061,1722,310,0
3020,1746,389,0
2986,1779,482,0
2932,1799,576,0
2872,1779,688,0
2804,1716,823,0
2759,1665,998,0
2740,1652,1197,0
2759,1665,1411,0
2781,1665,1615,0
2797,1665,1824,0
2781,1667,2046,0
2759,1665,2305,0
2743,1633,2571,0
2759,1607,2822,0
2768,1616,3042,0
2759,1665,3269,0
2734,1687,3499,0
2759,1665,3716,0
2793,1642,3893,0
2797,1665,4060,0
2751,1715,4232,0
2759,1722,4404,0
2820,1667,4539,0
2872,1607,4645,0
2841,1627,4731,0
2797,1722,4817,0
2803,1770,4886,0
2834,1722,4955,0
