I,II,ABP,RESP
3293,2306,2231,414
3300,2334,2235,405
3293,2360,2231,394
3290,2368,2209,391
3333,2378,2194,394
3408,2394,2188,389
3492,2415,2194,374
3529,2421,2191,360
3532,2433,2194,355
3528,2459,2193,355
3571,2505,2194,355
3636,2545,2174,348
3690,2578,2157,335
3705,2601,2145,321
3730,2633,2157,315
3780,2665,2159,316
3849,2705,2157,315
3882,2737,2143,307
3889,2760,2157,296
3880,2758,2185,285
3889,2741,2231,276
3890,2706,2272,266
3889,2669,2343,256
3866,2631,2445,246
3849,2614,2603,237
3845,2609,2797,226
3889,2614,3049,217
3951,2611,3343,207
4008,2614,3681,197
4027,2620,4027,185
4047,2633,4388,177
4069,2633,4743,176
4087,2633,5094,177
4068,2623,5408,172
4047,2614,5689,158
4026,2600,5926,143
4008,2596,6136,138
3962,2590,6292,139
3928,2578,6396,138
3917,2547,6443,128
3928,2524,6470,118
3914,2514,6479,115
3889,2524,6470,118
3869,2525,6413,120
3889,2524,6322,118
3912,2512,6197,117
3928,2505,6061,118
3912,2498,5908,119
3889,2505,5764,118
3860,2510,5616,118
3849,2505,5466,118
3840,2482,5293,118
3849,2469,5132,118
3860,2466,4987,118
3889,2469,4871,118
3910,2457,4754,118
3928,2451,4648,118
3927,2455,4535,118
3928,2469,4425,118
3924,2468,4301,118
3928,2469,4202,118
3924,2479,4119,118
3928,2505,4053,118
3926,2515,3962,118
3928,2505,3867,118
3910,2479,3775,118
3889,2469,3719,118
3870,2469,3664,118
3889,2469,3607,118
3914,2445,3527,119
3928,2415,3458,118
3906,2387,3395,117
3889,2378,3347,118
3881,2369,3287,120
3889,2360,3235,118
3883,2345,3177,115
3889,2342,3124,118
3903,2351,3060,129
3928,2378,3012,138
3931,2401,2971,139
3928,2415,2938,138
3923,2411,2882,139
3928,2415,2826,138
3913,2418,2777,135
3889,2415,2752,138
3857,2392,2718,149
3849,2378,2677,158
3846,2375,2628,157
3849,2378,2603,158
3841,2370,2584,167
3849,2378,2566,177
3863,2399,2535,178
3889,2415,2529,177
3893,2399,2542,185
3889,2378,2566,197
3879,2366,2564,200
3889,2360,2566,197
3882,2332,2587,201
3849,2306,2640,217
3792,2296,2684,232
3770,2306,2715,237
3771,2297,2738,234
3770,2269,2789,237
3735,2234,2848,247
3730,2215,2900,256
3774,2202,2931,256
3849,2197,2975,256
3893,2196,3031,264
3928,2215,3086,276
3968,2238,3108,280
4008,2251,3124,276
3979,2236,3150,271
3889,2215,3198,276
3781,2198,3227,286
3730,2197,3235,296
3712,2195,3228,298
3690,2197,3235,296
3628,2192,3239,294
3571,2179,3235,296
3538,2144,3213,298
3532,2106,3198,296
3511,2071,3182,287
3492,2052,3161,276
3481,2036,3120,271
3492,2033,3086,276
3493,2038,3063,281
3492,2052,3049,276
3486,2054,3015,263
3492,2052,2975,256
3488,2046,2933,258
3492,2052,2900,256
3487,2053,2861,245
3492,2052,2826,237
3484,2032,2788,237
3492,2015,2752,237
3489,1998,2707,226
3492,1997,2677,217
3481,1994,2656,216
3492,1997,2640,217
3491,2000,2603,208
3452,2015,2566,197
3334,2019,2537,195
3174,1997,2529,197
2989,1927,2512,190
2817,1834,2491,177
2696,1736,2464,172
2738,1670,2454,177
3009,1653,2452,182
3532,1725,2454,177
4248,1899,2439,166
5119,2179,2417,158
6046,2521,2390,155
6904,2887,2380,158
7524,3226,2376,159
7817,3504,2380,158
7742,3666,2367,156
7341,3686,2343,158
6680,3567,2312,160
5912,3377,2305,158
5189,3174,2308,153
4643,2996,2305,158
4269,2828,2282,169
4008,2669,2268,177
3775,2514,2267,176
3571,2378,2268,177
3404,2258,2247,187
3293,2160,2231,197
3217,2078,2227,197
3174,2015,2231,197
3137,1966,2213,206
3095,1943,2194,217
3039,1935,2185,219
3016,1943,2194,217
3012,1948,2195,222
3016,1961,2194,237
2996,1964,2191,248
3016,1961,2194,256
3070,1938,2190,264
3135,1924,2194,276
3144,1918,2196,287
3135,1924,2194,296
3117,1921,2173,304
3095,1924,2157,315
3042,1934,2150,327
3016,1961,2157,335
3038,1981,2156,341
3095,1997,2157,355
3121,2004,2155,375
3135,2015,2157,394
3159,2023,2153,404
3214,2033,2157,414
3259,2039,2159,430
3293,2052,2157,453
3300,2066,2136,473
3293,2088,2120,493
3277,2100,2113,512
3293,2106,2120,532
3321,2106,2119,549
3333,2124,2120,572
3313,2150,2117,600
3333,2179,2120,631
3405,2193,2115,657
3492,2215,2120,690
3533,2246,2121,729
3571,2288,2120,769
3628,2317,2098,798
3690,2342,2082,828
3699,2360,2074,864
3690,2378,2082,907
3695,2392,2081,939
3730,2415,2082,966
3751,2432,2077,991
3770,2433,2082,1025
3774,2404,2089,1056
3770,2378,2120,1084
3750,2370,2154,1109
3770,2378,2194,1143
3826,2372,2229,1183
3889,2360,2305,1222
3907,2352,2429,1251
3928,2360,2603,1281
3977,2359,2790,1311
4047,2342,3012,1340
4080,2309,3268,1365
4087,2288,3570,1399
4083,2276,3882,1440
4087,2269,4202,1478
4059,2240,4505,1499
4008,2197,4797,1518
3949,2149,5061,1543
3928,2124,5318,1577
3916,2117,5552,1599
3889,2124,5764,1616
3824,2122,5928,1632
3770,2106,6061,1656
3737,2068,6154,1675
3730,2033,6210,1695
3708,2015,6208,1713
3690,2033,6173,1735
3679,2063,6107,1753
3690,2088,6024,1774
3692,2094,5904,1786
3690,2106,5764,1794
3671,2121,5609,1797
3651,2124,5466,1813
3609,2093,5318,1835
3571,2052,5169,1853
3548,2021,5010,1852
3571,2015,4871,1853
3610,2012,4738,1860
3651,2015,4611,1872
3667,2020,4471,1872
3690,2033,4351,1872
3711,2036,4238,1878
3730,2033,4128,1892
3725,2032,3990,1894
3730,2052,3867,1892
3746,2075,3763,1888
3770,2088,3681,1892
3759,2073,3584,1892
3730,2052,3495,1892
3696,2030,3413,1889
3690,2015,3347,1892
3689,1990,3267,1891
3690,1961,3198,1892
3673,1933,3136,1889
3651,1924,3086,1892
3609,1922,3014,1891
3571,1924,2938,1892
3546,1920,2866,1889
3571,1924,2826,1892
3627,1936,2789,1893
3690,1961,2752,1892
3719,1981,2695,1881
3730,1997,2640,1872
3718,2003,2580,1868
3690,2015,2529,1872
3628,2021,2469,1872
3571,2015,2417,1872
3533,1987,2369,1869
3532,1961,2343,1872
3530,1948,2320,1872
3532,1961,2305,1872
3525,1978,2282,1868
3532,1997,2268,1872
3540,2002,2259,1879
3571,1997,2268,1892
3608,1978,2282,1895
3651,1961,2305,1892
3663,1941,2323,1885
3651,1924,2343,1892
3608,1902,2356,1902
3571,1888,2380,1912
3541,1883,2409,1909
3532,1888,2454,1912
3524,1883,2492,1919
3532,1870,2529,1932
3531,1854,2557,1937
3532,1852,2603,1951
3532,1848,2656,1970
3571,1834,2715,1991
3632,1802,2754,1998
3690,1779,2789,2010
3713,1768,2821,2027
3730,1761,2863,2050
3727,1740,2901,2059
3690,1725,2938,2070
3603,1720,2958,2083
3532,1725,2975,2109
3499,1717,2986,2128
3492,1707,3012,2148
3465,1701,3036,2165
3452,1707,3049,2188
3455,1697,3032,2205
3452,1670,3012,2227
3395,1633,3003,2251
3333,1616,3012,2286
3309,1617,3004,2316
3333,1634,2975,2346
3342,1654,2929,2369
3333,1688,2900,2405
3330,1727,2882,2442
3373,1761,2863,2484
3423,1773,2824,2513
3452,1779,2789,2543
3422,1784,2763,2569
3373,1797,2752,2602
3329,1799,2731,2629
3333,1797,2715,2661
3338,1791,2695,2688
3333,1797,2677,2720
3323,1808,2640,2746
3373,1834,2603,2779
3441,1861,2572,2809
3452,1888,2566,2838
3351,1891,2564,2855
3214,1870,2566,2878
3088,1811,2550,2903
2976,1725,2529,2937
2863,1621,2501,2957
2857,1543,2491,2976
3047,1523,2490,2991
3452,1598,2491,3016
3994,1773,2473,3034
4643,2052,2454,3055
5348,2399,2443,3070
6031,2778,2454,3095
6549,3128,2460,3115
6825,3413,2454,3134
6819,3587,2430,3140
6547,3631,2417,3154
6035,3540,2413,3169
5397,3359,2417,3193
4768,3136,2412,3203
4285,2923,2417,3213
3963,2739,2421,3217
3770,2596,2417,3233
3642,2475,2393,3241
3571,2360,2380,3252
3518,2236,2379,3256
3452,2124,2380,3272
3356,2041,2358,3283
3293,1997,2343,3292
3282,1974,2341,3286
3293,1961,2343,3292
3261,1942,2322,3299
3214,1924,2305,3311
3177,1901,2302,3308
3174,1888,2305,3311
3166,1881,2287,3318
3174,1888,2268,3331
3188,1889,2262,3329
3214,1888,2268,3331
3213,1875,2253,3330
3214,1870,2231,3331
3212,1866,2219,3317
3214,1870,2231,3311
3202,1867,2238,3308
3214,1870,2231,3311
3247,1873,2208,3299
3293,1888,2194,3292
3314,1903,2188,3287
3333,1924,2194,3292
3352,1942,2193,3281
3373,1961,2194,3272
3368,1965,2191,3259
3373,1961,2194,3252
3398,1950,2192,3232
3452,1961,2194,3213
3483,1984,2192,3195
3492,2015,2194,3193
3479,2032,2191,3185
3492,2052,2194,3173
3519,2073,2193,3149
3571,2106,2194,3134
3623,2137,2188,3115
3690,2179,2194,3095
3740,2218,2196,3061
3770,2251,2194,3035
3763,2260,2171,3013
3770,2269,2157,2996
3801,2295,2149,2965
3889,2360,2157,2937
4034,2463,2153,2905
4285,2614,2157,2878
4615,2780,2155,2836
4960,2923,2157,2799
5201,3005,2145,2764
5317,3050,2157,2740
5340,3078,2193,2709
5357,3105,2268,2681
5376,3110,2350,2648
5397,3105,2454,2621
5392,3092,2578,2589
5397,3086,2752,2562
5398,3069,2965,2532
5397,3050,3235,2503
5370,3032,3538,2462
5357,3032,3867,2424
5344,3024,4186,2390
5317,2996,4499,2365
5249,2937,4797,2329
5198,2887,5094,2286
5185,2852,5367,2239
5198,2832,5615,2208
5170,2802,5827,2179
5119,2778,6024,2148
5062,2756,6191,2105
5039,2741,6322,2070
5016,2717,6395,2039
5000,2705,6433,2010
4962,2698,6432,1968
4920,2687,6396,1932
4865,2649,6302,1900
4841,2614,6173,1872
4834,2590,6011,1831
4841,2578,5838,1794
4819,2550,5647,1762
4801,2524,5466,1735
4789,2506,5292,1694
4801,2505,5132,1656
4799,2491,4959,1623
4801,2469,4797,1597
4794,2443,4649,1558
4801,2433,4537,1518
4807,2427,4424,1481
4841,2433,4314,1459
4879,2438,4191,1431
4920,2451,4090,1399
4925,2458,3993,1363
4920,2469,3904,1340
4910,2471,3801,1321
4920,2469,3719,1301
4920,2460,3651,1269
4920,2469,3607,1242
4909,2486,3551,1220
4920,2505,3495,1202
4937,2511,3433,1179
4960,2524,3384,1163
4949,2537,3326,1152
4920,2542,3272,1143
4871,2511,3211,1122
4841,2469,3161,1104
4825,2436,3103,1091
4841,2433,3049,1084
4848,2433,2987,1071
4841,2433,2938,1064
4798,2429,2883,1063
4762,2451,2826,1064
4731,2490,2748,1054
4722,2542,2677,1045
4711,2579,2612,1041
4722,2614,2566,1045
4728,2642,2520,1042
4722,2669,2491,1045
4677,2679,2468,1053
4643,2687,2454,1064
4628,2692,2431,1065
4643,2705,2417,1064
4642,2708,2408,1069
4643,2705,2417,1084
4636,2696,2427,1095
4643,2705,2454,1104
4637,2722,2486,1111
4643,2741,2529,1123
4643,2734,2562,1133
4643,2705,2603,1143
4607,2661,2639,1151
4563,2633,2677,1163
4513,2612,2706,1172
4484,2596,2752,1183
4455,2567,2806,1191
4444,2542,2863,1202
4435,2518,2899,1212
4444,2505,2938,1222
4443,2486,2986,1229
4444,2469,3049,1242
4433,2442,3095,1253
4444,2415,3124,1261
4482,2385,3137,1260
4563,2378,3161,1261
4617,2381,3181,1267
4603,2378,3198,1281
4514,2344,3197,1292
4444,2306,3198,1301
4416,2283,3196,1307
4405,2288,3198,1321
4348,2287,3183,1332
4285,2269,3161,1340
4237,2226,3134,1339
4206,2179,3124,1340
4145,2133,3110,1346
4087,2106,3086,1360
4050,2089,3044,1371
4047,2088,3012,1380
4041,2091,2990,1379
4047,2106,2975,1380
4063,2118,2940,1382
4087,2124,2900,1399
4075,2114,2858,1420
4047,2106,2826,1439
4014,2102,2787,1446
4008,2106,2752,1459
4001,2099,2712,1476
4008,2088,2677,1498
4001,2066,2635,1508
4008,2052,2603,1518
4001,2035,2577,1531
4008,2033,2566,1557
4004,2031,2548,1579
4008,2033,2529,1597
3981,2029,2504,1604
3928,2033,2491,1616
3834,2032,2474,1632
3730,2015,2454,1656
3597,1956,2426,1676
3452,1870,2417,1695
3325,1777,2417,1704
3333,1725,2417,1715
3549,1737,2395,1728
4008,1852,2380,1754
4662,2083,2375,1778
5476,2433,2380,1794
6333,2843,2364,1799
7103,3250,2343,1813
7639,3601,2330,1834
7896,3885,2343,1853
7832,4047,2350,1853
7460,4031,2343,1853
6849,3826,2318,1859
6190,3540,2305,1872
5614,3280,2301,1875
5158,3086,2305,1872
4766,2923,2302,1869
4444,2778,2305,1872
4193,2644,2307,1873
4008,2524,2305,1872
3836,2399,2285,1864
3690,2288,2268,1853
3583,2205,2260,1832
3532,2160,2268,1813
3501,2126,2269,1793
3492,2088,2268,1774
3486,2043,2264,1745
3492,2015,2268,1715
3475,2000,2267,1683
3452,1997,2268,1656
3406,1980,2265,1625
3373,1961,2268,1597
3348,1936,2266,1566
3373,1924,2268,1537
3412,1917,2266,1505
3452,1924,2268,1478
3454,1932,2266,1450
3452,1943,2268,1419
3447,1941,2266,1378
3452,1943,2268,1340
3444,1941,2266,1308
3452,1943,2268,1281
3469,1937,2266,1244
3492,1943,2268,1202
3490,1951,2266,1159
3492,1961,2268,1123
3502,1956,2266,1085
3532,1961,2268,1045
3550,1975,2266,1000
3571,1997,2268,966
3577,2006,2266,936
3571,2015,2268,907
3552,2028,2266,873
3571,2052,2268,848
3625,2073,2265,827
3690,2106,2268,808
3725,2147,2266,778
3770,2197,2268,749
3828,2239,2264,726
3889,2288,2268,710
3909,2330,2267,689
3928,2360,2268,670
3961,2366,2249,656
4008,2378,2231,650
4027,2403,2215,642
4047,2433,2231,631
4068,2438,2250,617
4087,2433,2268,611
4079,2427,2272,609
4087,2433,2305,611
4108,2436,2364,611
4127,2451,2454,611
4115,2475,2557,609
4127,2505,2715,611
4169,2519,2929,612
4206,2524,3198,611
4176,2520,3480,608
4127,2524,3793,611
4105,2522,4133,619
4127,2524,4499,631
4133,2517,4845,639
4127,2505,5169,650
4115,2473,5457,662
4127,2433,5727,670
4129,2393,5960,669
4127,2378,6173,670
4104,2371,6344,678
4087,2360,6470,690
4073,2330,6529,698
4087,2306,6545,710
4096,2288,6519,722
4087,2269,6470,729
4042,2226,6386,727
4008,2179,6284,729
3994,2140,6159,739
4008,2124,6024,749
4006,2115,5871,748
4008,2124,5727,749
4014,2140,5577,758
4047,2160,5429,769
4072,2168,5268,769
4087,2179,5132,769
4081,2184,5012,776
4087,2179,4908,788
4088,2149,4779,791
4087,2124,4648,788
4062,2116,4521,787
4047,2124,4425,788
4040,2117,4328,786
4047,2106,4239,788
4042,2098,4139,796
4047,2106,4053,808
4058,2110,3967,811
4087,2106,3904,808
4107,2082,3843,805
4127,2052,3793,808
4130,2021,3732,809
4127,2015,3681,808
4102,2022,3623,805
4087,2033,3570,808
4078,2035,3506,817
4087,2052,3458,828
4085,2074,3416,831
4087,2088,3384,828
4082,2070,3331,823
4087,2052,3272,828
4083,2045,3206,838
4087,2052,3161,848
4073,2048,3120,848
4047,2052,3086,848
4010,2066,3033,852
4008,2088,2975,867
4017,2090,2910,880
4008,2088,2863,887
3945,2091,2821,885
3889,2106,2789,887
3869,2110,2748,894
3889,2106,2715,907
3892,2099,2685,916
3889,2106,2677,926
3881,2114,2674,935
3889,2124,2677,946
3886,2124,2671,954
3889,2124,2677,966
3886,2116,2688,976
3889,2106,2715,986
3880,2092,2732,991
3889,2088,2752,1005
3897,2086,2763,1025
3889,2088,2789,1045
3832,2083,2819,1055
3770,2088,2863,1064
3729,2091,2900,1075
3730,2088,2938,1084
3731,2066,2967,1084
3730,2052,3012,1084
3720,2047,3064,1090
3730,2052,3124,1104
3746,2047,3165,1114
3770,2052,3198,1123
3774,2068,3226,1133
3770,2088,3272,1143
3748,2079,3316,1145
3730,2052,3347,1143
3696,2022,3347,1141
3651,2015,3347,1143
3583,2011,3346,1143
3532,1997,3347,1143
3498,1961,3329,1141
3492,1924,3310,1143
3476,1891,3289,1144
3452,1870,3272,1143
3408,1849,3238,1135
3373,1834,3198,1123
3343,1814,3154,1111
3333,1797,3124,1104
3326,1785,3087,1096
3333,1797,3049,1084
3343,1821,3006,1063
3373,1834,2975,1045
3408,1811,2939,1026
3452,1779,2900,1005
3465,1758,2853,975
3452,1761,2826,946
3404,1762,2807,918
3373,1761,2789,887
3345,1754,2748,847
3333,1761,2715,808
3317,1768,2691,777
3333,1779,2677,749
3351,1781,2642,712
3333,1779,2603,670
3234,1751,2571,634
3095,1688,2566,611
2934,1583,2564,587
2778,1471,2566,552
2666,1384,2551,509
2738,1362,2529,473
3081,1405,2499,444
3690,1525,2491,414
4458,1731,2493,374
5317,2033,2491,335
6179,2389,2468,304
6944,2741,2454,276
7474,3042,2453,239
7698,3286,2454,197
7566,3429,2433,162
7103,3413,2417,138
6395,3219,2413,112
5635,2941,2417,79
4964,2687,2399,45
4444,2505,2380,20
4045,2356,2372,1
3770,2215,2380,-20
3586,2077,2369,-49
3452,1961,2343,-79
3309,1855,2312,-102
3174,1761,2305,-118
3072,1676,2306,-137
3016,1616,2305,-158
2968,1583,2286,-173
2936,1580,2268,-177
2920,1582,2259,-182
2936,1580,2268,-197
2943,1570,2272,-221
2936,1580,2268,-237
2894,1599,2247,-238
2857,1616,2231,-237
2823,1607,2222,-244
2817,1598,2231,-256
2812,1593,2236,-260
2817,1598,2231,-256
2824,1594,2209,-254
2857,1598,2194,-256
2897,1605,2187,-258
2936,1616,2194,-256
2942,1613,2194,-254
2936,1616,2194,-256
2926,1635,2190,-258
2936,1670,2194,-256
2942,1689,2193,-248
2936,1688,2194,-237
2899,1683,2190,-226
2857,1707,2194,-217
2832,1745,2194,-207
2857,1779,2194,-197
2900,1789,2188,-187
2936,1797,2194,-177
2946,1813,2198,-168
2976,1834,2194,-158
3030,1846,2170,-148
3095,1870,2157,-138
3134,1906,2154,-128
3174,1943,2157,-118
3228,1955,2138,-108
3293,1961,2120,-99
3325,1973,2109,-89
3333,1997,2120,-79
3337,2014,2119,-69
3373,2033,2120,-59
3414,2057,2113,-49
3452,2088,2120,-39
3470,2109,2116,-31
3492,2124,2120,-20
3511,2128,2123,-3
3532,2124,2157,20
3533,2110,2202,42
3532,2106,2268,59
3524,2107,2341,69
3532,2106,2454,79
3542,2082,2609,94
3571,2052,2826,118
3606,2026,3083,142
3651,2015,3384,158
3676,1995,3695,166
3690,1961,4016,177
3687,1917,4326,196
3690,1888,4648,217
3678,1869,4968,234
3651,1852,5280,256
3602,1818,5553,286
3571,1779,5801,315
3561,1738,6017,336
3571,1707,6210,355
3558,1679,6347,380
3532,1670,6433,414
3500,1670,6466,446
3492,1670,6470,473
3479,1652,6434,494
3452,1634,6359,512
3403,1625,6236,529
3373,1634,6098,552
3364,1638,5949,581
3373,1634,5801,611
3368,1626,5635,633
3373,1634,5466,650
3399,1650,5291,669
3452,1670,5132,690
3476,1684,4973,709
3452,1707,4834,729
3395,1734,4697,749
3373,1761,4574,769
3400,1773,4440,787
3452,1779,4314,808
3470,1776,4188,830
3452,1761,4090,848
3402,1732,3994,857
3333,1707,3904,867
3209,1672,3803,878
3016,1598,3719,887
2748,1462,3638,886
2460,1307,3570,887
2199,1181,3489,894
2024,1107,3421,907
1930,1061,3358,911
1905,1035,3310,907
1909,1029,3250,902
1944,1053,3198,907
1986,1084,3142,911
2024,1107,3086,907
2029,1119,3010,893
2024,1144,2938,887
2016,1190,2872,888
2024,1253,2826,887
2025,1310,2771,875
2024,1362,2715,867
2015,1407,2651,867
2024,1452,2603,867
2038,1484,2559,856
2063,1507,2529,848
2082,1518,2490,847
2103,1525,2454,848
2108,1520,2410,835
2103,1507,2380,828
2090,1485,2354,834
2103,1452,2343,848
2149,1402,2333,848
2222,1344,2343,848
2277,1280,2357,854
2301,1216,2380,867
2299,1176,2393,873
2301,1198,2417,887
2303,1256,2447,913
2301,1289,2491,946
2290,1289,2529,967
2301,1307,2566,986
2336,1292,2596,1010
2381,1180,2640,1045
2403,1099,2689,1075
2421,1271,2752,1104
2448,1521,2809,1131
2500,1362,2863,1163
2567,670,2901,1190
2659,0,2938,1222
2751,-168,2971,1258
2817,0,3012,1301
2830,67,3049,1334
2817,0,3086,1360
2786,-24,3109,1383
2738,0,3124,1419
2668,13,3122,1459
2619,218,3124,1498
2597,763,3123,1525
2579,1434,3124,1557
2522,1878,3107,1594
2460,2088,3086,1636
2435,2272,3061,1667
2460,2505,3049,1695
2477,2675,3033,1722
2460,2760,3012,1754
2434,2831,2973,1781
2460,2941,2938,1813
2526,3053,2899,1844
2579,3159,2863,1872
2580,3257,2820,1890
2579,3341,2789,1912
2594,3391,2766,1940
2619,3431,2752,1971
2613,3470,2719,1991
2619,3504,2677,2010
2637,3513,2631,2030
2659,3522,2603,2050
2646,3542,2580,2060
2659,3577,2566,2070
2703,3597,2544,2074
2738,3613,2529,2070
2698,3617,2508,2054
2619,3613,2491,2050
2517,3573,2468,2054
2381,3504,2454,2050
2223,3402,2436,2020
2182,3304,2417,1991
2351,3239,2390,1971
2738,3268,2380,1951
3322,3400,2379,1912
4127,3631,2380,1872
5036,3910,2360,1844
5833,4212,2343,1813
6398,4468,2334,1753
6825,4630,2343,1675
7084,4662,2344,1600
6944,4630,2343,1537
6273,4603,2338,1465
5357,4630,2343,1380
4574,4646,2342,1287
4047,4593,2343,1202
3656,4444,2338,1116
3373,4267,2343,1025
3234,4109,2342,930
3214,3994,2343,848
3180,3878,2338,772
3095,3758,2343,690
2998,3644,2345,596
2936,3577,2343,512
2889,3545,2322,443
2857,3540,2305,374
2839,3534,2297,292
2857,3540,2305,217
2887,3551,2307,156
2936,3577,2305,99
2977,3588,2299,31
3016,3595,2305,-20
3021,3584,2309,-44
3016,3577,2305,-59
2999,3556,2283,-91
3016,3540,2268,-118
3051,3525,2262,-121
3095,3540,2268,-99
3105,3560,2267,-79
3095,3577,2268,-59
3080,3560,2267,-34
3095,3540,2268,0
3115,3522,2262,33
3135,3522,2268,79
3144,3513,2283,136
3174,3504,2305,197
3204,3483,2309,248
3214,3468,2305,315
3197,3454,2299,406
3214,3468,2305,512
3269,3489,2307,609
3333,3504,2305,710
3355,3486,2299,827
3373,3468,2305,966
3406,3452,2309,1098
3452,3450,2305,1222
3459,3439,2283,1342
3452,3450,2268,1478
3456,3473,2261,1618
3492,3504,2268,1754
3516,3506,2266,1879
3532,3504,2268,2010
3540,3506,2266,2147
3571,3522,2268,2286
3608,3519,2251,2414
3651,3504,2231,2543
3673,3478,2214,2669
3690,3468,2231,2799
3701,3456,2251,2922
3730,3450,2268,3055
3755,3435,2271,3187
3770,3431,2305,3311
3761,3423,2366,3417
3770,3413,2454,3528
3799,3386,2543,3638
3849,3359,2677,3725
3887,3322,2869,3758
3928,3286,3124,3765
3966,3242,3393,3768
4008,3214,3681,3784
4029,3187,3984,3787
4047,3159,4314,3784
4041,3105,4635,3778
4008,3050,4946,3784
3939,2997,5230,3783
3889,2959,5503,3784
3863,2917,5743,3780
3849,2887,5950,3784
3806,2862,6100,3782
3770,2850,6210,3784
3756,2825,6277,3780
3770,2796,6322,3784
3758,2761,6324,3781
3730,2741,6284,3784
3695,2722,6188,3781
3690,2705,6061,3784
3689,2679,5911,3781
3690,2669,5764,3784
3681,2665,5612,3780
3690,2669,5466,3784
3705,2664,5303,3780
3730,2669,5132,3784
3745,2672,4951,3780
3770,2669,4797,3784
3778,2645,4659,3780
3770,2633,4537,3784
3745,2629,4400,3780
3770,2633,4276,3784
3840,2624,4157,3780
3928,2633,4053,3784
3974,2653,3936,3780
4008,2669,3830,3784
4043,2650,3727,3780
4087,2633,3644,3784
4095,2637,3559,3780
4087,2669,3495,3784
4076,2685,3437,3780
4087,2687,3384,3784
4087,2680,3307,3780
4087,2687,3235,3784
4082,2688,3169,3780
4087,2687,3124,3784
4062,2675,3068,3780
4008,2669,3012,3784
3941,2663,2950,3780
3928,2669,2900,3784
3961,2674,2843,3780
4008,2687,2789,3784
4011,2694,2726,3780
4008,2705,2677,3784
4016,2706,2633,3780
4047,2705,2603,3784
4043,2692,2565,3780
4008,2687,2529,3784
3952,2683,2484,3780
3928,2687,2454,3784
3920,2684,2428,3780
3928,2687,2417,3784
3922,2684,2407,3780
3928,2687,2417,3784
3948,2683,2432,3780
4008,2687,2454,3784
4061,2682,2467,3780
4087,2669,2491,3784
4062,2630,2522,3780
4047,2596,2566,3784
4090,2596,2600,3780
4246,2669,2640,3784
4492,2788,2686,3780
4801,2923,2752,3784
5080,3033,2812,3781
5277,3123,2863,3784
5350,3178,2897,3780
5357,3195,2938,3784
5353,3163,2987,3781
5397,3123,3049,3784
5448,3094,3095,3780
5476,3086,3124,3784
5444,3070,3135,3781
5397,3050,3161,3784
5348,3025,3186,3780
5317,3014,3198,3784
5265,3007,3179,3781
5198,3014,3161,3784
5111,3017,3154,3779
5039,3014,3161,3784
4972,2983,3148,3784
4920,2941,3124,3784
4869,2896,3085,3766
4841,2869,3049,3745
4816,2847,3006,3719
4801,2832,2975,3706
4775,2810,2952,3686
