II,III,PLETH,ABP
3884,2600,7902,6697
3188,2256,7910,6650
2560,1988,7903,6614
2090,1871,7910,6603
1686,1859,7900,6566
1359,1871,7910,6510
1162,1831,7906,6429
1150,1761,7910,6369
1257,1689,7895,6314
1411,1651,7910,6276
1530,1619,7929,6224
1568,1596,7964,6182
1522,1580,7962,6129
1463,1596,7964,6088
1437,1610,7952,6035
1463,1596,7964,5995
1547,1539,7957,5942
1725,1486,7964,5901
1942,1451,7955,5847
2090,1431,7964,5807
2100,1411,7955,5757
2090,1431,7964,5714
2222,1502,7957,5657
2561,1596,7964,5620
2984,1662,7952,5576
3292,1706,7964,5526
3284,1739,7962,5447
2874,1761,7964,5386
2144,1758,7930,5333
1359,1761,7910,5292
803,1798,7881,5221
627,1871,7857,5152
766,1939,7798,5077
1045,1981,7751,5011
1276,1965,7708,4929
1359,1871,7698,4871
1273,1697,7668,4822
1097,1486,7645,4777
935,1263,7607,4700
888,1046,7592,4636
985,856,7559,4585
1202,770,7539,4543
1463,812,7516,4467
1725,936,7539,4402
1955,1042,7563,4361
2143,1101,7592,4355
2229,1123,7583,4334
2195,1156,7592,4309
2078,1215,7604,4275
1986,1321,7645,4262
1933,1442,7665,4248
1881,1541,7698,4262
1811,1580,7717,4281
1829,1596,7751,4309
2020,1641,7765,4309
2299,1761,7804,4309
2435,1939,7845,4303
2299,2146,7910,4309
2010,2343,7955,4301
1829,2532,8017,4309
1900,2734,8066,4324
2143,2972,8123,4355
2374,3203,8144,4362
2509,3357,8176,4355
2600,3395,8210,4339
2770,3357,8282,4355
3087,3301,8337,4381
3554,3247,8388,4402
4066,3162,8407,4382
4442,3027,8441,4355
4462,2846,8464,4338
4024,2642,8494,4355
3217,2408,8491,4365
2299,2146,8494,4355
1516,1879,8483,4320
993,1651,8494,4309
704,1471,8488,4309
575,1321,8494,4309
525,1187,8485,4279
523,1101,8494,4262
567,1092,8487,4258
679,1156,8494,4262
840,1243,8485,4235
993,1321,8494,4215
1075,1368,8486,4207
1097,1376,8494,4215
1095,1318,8486,4195
1097,1211,8494,4168
1082,1084,8486,4137
1045,991,8494,4121
1022,916,8486,4092
1097,826,8494,4074
1297,688,8486,4065
1568,550,8494,4074
1765,462,8486,4059
1777,440,8494,4028
1565,422,8486,3987
1202,330,8494,3981
812,93,8486,3984
523,-275,8494,3981
393,-662,8486,3949
418,-881,8494,3934
547,-806,8486,3932
732,-440,8494,3934
886,93,8485,3906
941,660,8494,3887
886,1146,8488,3882
784,1486,8494,3887
646,1641,8468,3863
470,1651,8441,3840
335,1603,8395,3829
418,1596,8388,3840
766,1644,8383,3838
1202,1706,8388,3840
1503,1739,8355,3839
1620,1761,8335,3840
1608,1791,8318,3815
1516,1816,8335,3793
1399,1803,8331,3782
1411,1761,8335,3793
1639,1721,8323,3793
1986,1706,8335,3793
2238,1703,8330,3787
2299,1706,8335,3793
2209,1721,8324,3791
2090,1761,8335,3793
2066,1814,8332,3788
2195,1871,8335,3793
2348,1924,8305,3791
2299,1981,8282,3793
1974,2010,8244,3788
1568,1981,8229,3793
1308,1893,8197,3791
1254,1816,8176,3793
1343,1793,8138,3787
1568,1816,8123,3793
1912,1825,8094,3794
2299,1816,8070,3793
2629,1817,8012,3769
2927,1871,7964,3747
3210,1966,7916,3732
3397,2091,7910,3747
3315,2223,7890,3754
2927,2366,7857,3747
2354,2491,7789,3714
1829,2587,7751,3700
1511,2642,7721,3697
1463,2697,7698,3700
1604,2753,7635,3674
1829,2807,7592,3653
2043,2833,7560,3641
2247,2862,7539,3653
2447,2906,7462,3652
2665,2972,7380,3653
2888,3027,7304,3646
3136,3082,7273,3653
3413,3133,7225,3647
3711,3192,7167,3653
3939,3242,7078,3662
4024,3302,7008,3700
3947,3371,6937,3738
3815,3467,6902,3793
3716,3585,6865,3848
3711,3742,6849,3934
3789,3901,6813,4046
3972,4018,6796,4215
4242,4045,6778,4399
4547,4018,6796,4590
4776,3975,6812,4762
4860,3962,6849,4964
4784,3987,6869,5189
4599,4073,6902,5433
4344,4203,6920,5646
4076,4348,6955,5854
3843,4451,6975,6045
3711,4513,7008,6229
3688,4543,7026,6373
3763,4568,7061,6510
3909,4563,7082,6630
4129,4513,7114,6744
4347,4399,7131,6819
4442,4238,7167,6884
4282,4014,7192,6934
3867,3742,7220,6978
3281,3462,7217,6984
2665,3247,7220,6978
2153,3070,7212,6954
1881,2862,7220,6931
1896,2595,7214,6882
2143,2366,7220,6838
2442,2216,7201,6786
2665,2091,7167,6744
2763,1920,7101,6688
2770,1761,7061,6650
2651,1660,7030,6605
2352,1596,7008,6557
1893,1517,6949,6477
1463,1486,6902,6416
1237,1544,6863,6364
1254,1651,6849,6322
1382,1702,6799,6248
1463,1706,6742,6182
1364,1701,6675,6123
1097,1706,6636,6088
858,1683,6583,6036
941,1651,6530,5995
1406,1637,6462,5946
1986,1651,6424,5901
2291,1656,6389,5825
2195,1651,6371,5760
1868,1644,6334,5703
1568,1651,6318,5667
1393,1655,6305,5613
1307,1651,6318,5573
1235,1627,6315,5527
1202,1596,6318,5479
1271,1575,6308,5400
1463,1596,6318,5339
1648,1650,6314,5288
1620,1706,6318,5245
1265,1724,6307,5170
732,1706,6318,5105
348,1657,6318,5051
418,1596,6318,5011
945,1529,6285,4939
1620,1486,6265,4871
2019,1472,6250,4811
1934,1486,6265,4777
1497,1492,6263,4726
1045,1486,6265,4683
798,1459,6251,4647
784,1431,6265,4636
908,1397,6280,4613
1097,1376,6318,4590
1235,1365,6341,4556
1202,1376,6371,4543
998,1397,6386,4532
888,1431,6424,4543
1184,1458,6465,4543
1934,1486,6530,4543
2770,1521,6580,4529
3188,1596,6636,4543
2892,1716,6679,4565
2038,1871,6742,4590
1078,2021,6795,4585
470,2146,6849,4590
427,2248,6872,4605
888,2366,6902,4636
1637,2543,6921,4641
2456,2807,6955,4636
3170,3123,6974,4626
3658,3412,7008,4636
3845,3563,7032,4637
3763,3522,7061,4636
3560,3324,7060,4627
3397,3082,7061,4636
3286,2885,7052,4640
3136,2752,7061,4636
2929,2631,7057,4607
2822,2477,7061,4590
2921,2272,7040,4581
3083,2036,7008,4590
2971,1785,6946,4573
2404,1541,6902,4543
1521,1323,6851,4504
679,1156,6796,4496
114,1044,6705,4496
-157,991,6636,4496
-243,978,6579,4470
-209,991,6530,4449
-62,1002,6444,4423
157,991,6371,4402
354,941,6308,4368
470,881,6265,4355
528,848,6199,4352
627,881,6158,4355
827,932,6129,4330
1097,936,6105,4309
1298,847,6041,4297
1307,715,5999,4309
1125,590,5986,4294
993,495,5999,4262
1245,406,5973,4220
2038,330,5946,4215
3045,272,5929,4218
3606,220,5946,4215
3192,112,5944,4183
1829,-110,5946,4168
29,-472,5939,4166
-1516,-881,5946,4168
-2241,-1140,5937,4140
-1986,-1046,5946,4121
-1163,-583,5948,4116
-470,55,5946,4121
-262,615,5910,4097
-261,991,5893,4074
-1,1205,5888,4063
627,1321,5893,4074
1345,1367,5862,4072
1881,1376,5840,4074
2139,1371,5830,4073
2143,1376,5840,4074
1954,1406,5817,4049
1725,1486,5787,4028
1593,1601,5750,4015
1568,1706,5734,4028
1509,1754,5703,4029
1359,1761,5681,4028
1245,1758,5648,4019
1359,1761,5628,4028
1626,1747,5593,4030
1725,1706,5574,4028
1423,1648,5547,4001
888,1596,5521,3981
539,1558,5479,3968
627,1541,5468,3981
1028,1548,5467,3986
1463,1596,5468,3981
1795,1660,5434,3951
2090,1706,5415,3934
2392,1709,5409,3925
2613,1706,5415,3934
2587,1719,5387,3932
2247,1761,5362,3934
1628,1824,5349,3930
941,1926,5362,3934
540,2031,5344,3929
784,2091,5309,3934
1624,2087,5266,3932
2561,2091,5256,3934
3019,2139,5237,3925
2874,2201,5203,3934
2438,2227,5138,3939
2090,2256,5097,3934
1947,2325,5067,3902
1934,2422,5044,3887
1957,2486,4986,3885
2038,2532,4937,3887
2221,2578,4901,3858
2509,2642,4884,3840
2808,2693,4835,3834
3031,2752,4778,3840
3119,2824,4728,3815
3136,2917,4725,3793
3186,2999,4727,3781
3345,3082,4725,3793
3479,3162,4693,3788
3397,3247,4672,3793
3065,3308,4660,3817
2718,3357,4672,3887
2549,3399,4672,3956
2561,3467,4672,4028
2642,3559,4662,4096
2822,3687,4672,4215
3152,3841,4674,4364
3554,4018,4672,4543
3809,4163,4643,4715
3815,4238,4619,4917
3671,4237,4590,5140
3606,4238,4566,5386
3775,4304,4515,5602
4181,4458,4460,5807
4653,4651,4396,5992
4965,4843,4353,6182
4957,4976,4317,6349
4704,5008,4300,6510
4451,4900,4274,6638
4442,4678,4247,6744
4636,4382,4208,6812
4756,4073,4194,6884
4524,3776,4190,6941
3972,3522,4194,6978
3362,3297,4183,6973
2927,3082,4194,6978
2657,2840,4218,6983
2404,2587,4247,6978
2048,2343,4245,6927
1620,2146,4247,6884
1203,1989,4261,6857
888,1871,4300,6838
691,1773,4311,6770
627,1706,4300,6697
699,1649,4265,6635
888,1596,4247,6603
1109,1516,4221,6554
1359,1431,4194,6510
1732,1366,4155,6459
2299,1376,4141,6416
2768,1462,4122,6343
2665,1596,4088,6276
1823,1693,4022,6214
679,1706,3982,6182
-148,1636,3958,6134
-366,1541,3929,6088
-98,1437,3852,6031
470,1321,3822,5995
1231,1213,3936,5945
2038,1211,4247,5901
2584,1370,4638,5844
2561,1651,4990,5807
1902,1925,5217,5761
941,2091,5362,5714
262,2091,5451,5637
366,1926,5521,5573
1292,1637,5550,5516
2509,1321,5574,5479
3185,1071,5594,5415
2822,936,5628,5339
1662,885,5633,5251
523,881,5628,5198
37,896,5612,5152
209,936,5628,5105
585,974,5650,5027
784,991,5681,4964
695,981,5683,4909
418,991,5681,4871
182,1035,5668,4815
261,1101,5681,4777
737,1154,5699,4745
1359,1211,5734,4730
1695,1270,5756,4698
1568,1321,5787,4683
1192,1330,5807,4677
993,1321,5840,4683
1204,1298,5860,4660
1725,1266,5893,4636
2240,1219,5914,4619
2509,1211,5946,4636
2460,1283,5966,4655
2195,1431,5999,4683
1833,1586,6021,4701
1516,1706,6052,4730
1349,1801,6071,4750
1359,1926,6105,4777
1426,2112,6129,4795
1411,2366,6158,4824
1328,2665,6174,4831
1359,2972,6212,4824
1623,3208,6241,4792
2038,3302,6265,4777
2441,3248,6255,4771
2770,3137,6265,4777
3013,3043,6285,4756
3136,2972,6318,4730
3089,2877,6315,4698
2927,2752,6318,4683
2739,2599,6330,4659
2613,2422,6371,4636
2613,2222,6381,4605
2770,2036,6371,4590
2945,1872,6332,4566
2874,1706,6318,4543
2381,1523,6307,4508
1620,1376,6318,4496
942,1298,6313,4492
575,1266,6318,4496
416,1235,6310,4474
261,1211,6318,4449
120,1194,6313,4418
209,1156,6318,4402
617,1073,6309,4376
1202,991,6318,4355
1830,944,6314,4327
2456,936,6318,4309
2840,943,6307,4280
2561,991,6318,4262
1534,1060,6317,4235
366,1101,6318,4215
-207,1064,6301,4185
0,991,6318,4168
576,916,6342,4145
1097,826,6371,4121
1395,650,6363,4085
1463,385,6371,4074
1280,71,6389,4074
888,-275,6424,4074
385,-697,6422,4046
-105,-1156,6424,4028
-501,-1449,6434,4021
-784,-1321,6477,4028
-983,-766,6503,4007
-1097,-55,6530,3981
-1040,510,6546,3951
-679,881,6583,3934
-6,1164,6606,3904
836,1431,6636,3887
1594,1645,6653,3878
2090,1816,6689,3887
2264,2011,6713,3885
2195,2256,6742,3887
2042,2426,6742,3883
2038,2366,6742,3887
2382,2053,6729,3881
3031,1651,6742,3887
3547,1358,6745,3887
3397,1266,6742,3887
2454,1332,6706,3874
1202,1486,6689,3887
284,1676,6678,3911
0,1871,6689,3934
224,2049,6680,3928
732,2201,6689,3934
1376,2316,6702,3953
2038,2366,6742,3981
2549,2321,6764,3980
2770,2201,6796,3981
2657,2052,6813,3994
2299,1926,6849,4028
1846,1829,6882,4035
1463,1761,6955,4028
1250,1713,7032,4015
1254,1706,7114,4028
1439,1726,7159,4033
1725,1761,7220,4028
1967,1784,7289,3997
2090,1816,7380,3981
2088,1876,7434,3974
2090,1981,7486,3981
2214,2096,7527,3963
2456,2201,7592,3934
2620,2283,7640,3898
2561,2366,7698,3887
2401,2435,7743,3884
2456,2477,7804,3887
2803,2474,7850,3867
3136,2477,7910,3840
3057,2506,7943,3805
2561,2587,7964,3793
2010,2703,7950,3787
1829,2862,7964,3793
2169,3004,7985,3788
2979,3082,8017,3793
4079,3093,8011,3791
5174,3137,8017,3793
5778,3244,8015,3783
5540,3357,8017,3793
4586,3385,7980,3810
3606,3357,7964,3840
3197,3336,7956,3854
3397,3357,7964,3887
3711,3379,7931,3939
3711,3412,7910,4028
3357,3486,7898,4115
2927,3632,7910,4215
2664,3802,7884,4315
2665,3962,7857,4449
2884,4112,7835,4597
3240,4293,7857,4777
3601,4479,7863,4959
3867,4623,7857,5152
4034,4707,7818,5319
4233,4788,7804,5479
4583,4859,7793,5630
5174,4843,7804,5807
6078,4678,7796,5980
7212,4458,7804,6135
8026,4304,7800,6235
7787,4238,7804,6322
6285,4137,7776,6409
4233,3907,7751,6510
2623,3543,7713,6573
1934,3137,7698,6603
1969,2776,7666,6598
2299,2532,7645,6603
2521,2390,7609,6605
2404,2311,7592,6603
1987,2237,7559,6563
1672,2146,7539,6510
1867,1994,7503,6449
2509,1761,7486,6416
2953,1466,7454,6375
2613,1211,7433,6322
1590,1051,7393,6241
627,991,7380,6182
266,972,7367,6133
418,991,7380,6088
679,1036,7374,6012
888,1101,7380,5948
1012,1140,7371,5894
993,1156,7380,5854
836,1153,7372,5783
836,1156,7380,5714
1222,1152,7373,5651
1829,1156,7380,5620
2275,1171,7370,5573
2404,1211,7380,5526
2290,1249,7378,5469
2038,1266,7380,5433
1732,1244,7349,5385
1568,1211,7326,5339
1697,1192,7292,5281
2038,1211,7273,5245
2275,1257,7237,5202
2195,1321,7220,5152
1872,1370,7193,5072
1568,1376,7167,5011
1433,1316,7107,4959
1359,1211,7061,4917
1124,1089,7020,4845
732,991,7008,4777
471,934,6977,4717
627,936,6955,4683
1083,964,6920,4635
1411,991,6902,4590
1341,1006,6865,4535
1097,1046,6849,4496
1126,1093,6834,4444
1620,1101,6849,4402
2290,1044,6846,4364
2665,991,6849,4355
2415,992,6836,4350
1620,1046,6849,4355
698,1099,6862,4349
157,1156,6902,4355
208,1229,6925,4353
679,1321,6955,4355
1195,1401,6969,4346
1516,1486,7008,4355
1608,1591,7035,4372
1568,1706,7061,4402
1470,1769,7052,4407
1359,1761,7061,4402
1262,1727,7077,4388
1254,1761,7114,4402
1462,1909,7117,4423
2038,2146,7114,4449
2998,2390,7097,4449
4076,2587,7114,4449
4735,2734,7133,4443
4547,2862,7167,4449
3605,2952,7171,4444
2561,2972,7167,4449
2063,2908,7147,4446
2247,2807,7167,4449
2696,2698,7193,4441
2927,2587,7220,4449
2789,2465,7210,4452
2456,2366,7220,4449
2147,2307,7240,4418
1934,2256,7273,4402
1739,2138,7268,4398
1516,1926,7273,4402
1289,1653,7288,4377
1150,1376,7326,4355
1135,1110,7329,4344
1202,881,7326,4355
1248,767,7313,4354
1202,881,7326,4355
1098,1213,7322,4350
1097,1596,7326,4355
1320,1807,7317,4349
1725,1761,7326,4355
2046,1533,7320,4356
1986,1266,7326,4355
1428,1039,7318,4328
627,881,7326,4309
123,775,7320,4297
366,715,7326,4309
1275,667,7318,4308
2299,605,7326,4309
2869,518,7320,4302
2822,440,7326,4309
2308,380,7317,4306
1568,330,7326,4309
836,264,7322,4303
366,165,7326,4309
247,-22,7315,4306
314,-330,7326,4309
277,-683,7327,4302
52,-881,7326,4309
-209,-787,7291,4308
-314,-440,7273,4309
-255,1,7262,4286
-157,440,7273,4262
-86,851,7250,4230
52,1211,7220,4215
369,1448,7179,4192
888,1541,7167,4168
1504,1554,7141,4133
2038,1596,7114,4121
2281,1673,7069,4117
2143,1706,7061,4121
1792,1625,7059,4112
1620,1486,7061,4121
1844,1387,7025,4140
2299,1376,7008,4168
2599,1409,6997,4170
2561,1431,7008,4168
2297,1401,6995,4161
1986,1321,7008,4168
1634,1232,7028,4165
1202,1211,7061,4168
847,1276,7055,4165
888,1376,7061,4168
1426,1444,7075,4161
2143,1486,7114,4168
2542,1530,7117,4171
2404,1596,7114,4168
1874,1669,7101,4139
1307,1761,7114,4121
1021,1842,7110,4116
1202,1871,7114,4121
1775,1806,7104,4100
2456,1706,7114,4074
2923,1668,7109,4044
3031,1761,7114,4028
2808,1931,7105,4001
2404,2091,7114,3981
1980,2175,7108,3955
1725,2201,7114,3934
1718,2185,7104,3901
1934,2146,7114,3887
2230,2095,7110,3883
2561,2091,7114,3887
3001,2162,7100,3865
3606,2311,7114,3840
4115,2504,7132,3824
4129,2752,7167,3840
3515,3036,7169,3848
2613,3302,7167,3840
1804,3425,7153,3807
1254,3357,7167,3793
989,3142,7167,3789
1150,2917,7167,3793
1750,2758,7149,3769
2561,2697,7167,3747
3292,2706,7191,3732
3920,2807,7220,3747
4482,2991,7212,3750
4860,3247,7220,3747
4849,3508,7237,3730
4547,3742,7273,3747
4310,3926,7273,3781
4390,4073,7273,3840
4622,4170,7278,3897
4651,4238,7326,3981
4341,4304,7359,4069
4024,4403,7380,4168
4184,4490,7367,4263
5017,4513,7380,4402
6127,4482,7397,4565
6846,4513,7433,4730
6699,4661,7434,4860
5749,4898,7433,5011
4487,5152,7417,5191
3501,5393,7433,5386
3069,5522,7435,5533
3083,5393,7433,5667
3226,4946,7396,5801
3240,4348,7380,5948
3011,3809,7367,6054
2613,3412,7380,6135
2235,3075,7373,6199
2090,2752,7380,6276
2191,2449,7372,6330
2456,2201,7380,6369
2873,1974,7368,6374
3449,1761,7380,6369
3857,1579,7392,6342
3606,1486,7433,6322
2662,1469,7455,6295
1777,1486,7486,6276
1746,1468,7502,6245
2561,1431,7539,6229
3333,1418,7560,6205
3240,1486,7592,6182
2180,1614,7608,6132
784,1761,7645,6088
-160,1841,7669,6037
-209,1816,7698,5995
469,1698,7694,5939
1307,1596,7698,5901
1724,1598,7689,5856
1568,1706,7698,5807
1132,1796,7690,5729
888,1761,7698,5667
1044,1608,7692,5614
1359,1486,7698,5573
1361,1526,7687,5501
941,1706,7698,5433
579,1826,7699,5372
888,1706,7698,5339
1767,1358,7662,5291
2404,991,7645,5245
2174,787,7635,5190
1359,770,7645,5152
749,829,7619,5101
836,881,7592,5058
1507,908,7553,5005
2352,936,7539,4964
2865,960,7508,4912
2665,991,7486,4871
1790,1032,7449,4819
784,1101,7433,4777
218,1182,7401,4724
261,1266,7380,4683
720,1327,7343,4632
1359,1376,7326,4590
1910,1423,7295,4548
2090,1486,7273,4543
1778,1519,7233,4544
1202,1486,7220,4543
692,1379,7209,4510
418,1266,7220,4496
417,1172,7212,4506
732,1101,7220,4543
1302,1054,7215,4551
1934,1101,7220,4543
2447,1277,7206,4526
2822,1541,7220,4543
3005,1791,7239,4565
2874,1981,7273,4590
2471,2124,7271,4588
2143,2256,7273,4590
2176,2400,7279,4585
2561,2587,7326,4590
3165,2835,7359,4583
3867,3137,7380,4590
4352,3425,7366,4590
4129,3632,7380,4590
3091,3726,7399,4563
1829,3742,7433,4543
1056,3713,7430,4531
941,3632,7433,4543
1173,3434,7425,4544
1516,3082,7433,4543
1947,2602,7421,4521
2456,2091,7433,4496
2909,1646,7434,4460
3188,1321,7433,4449
3197,1110,7392,4447
2874,991,7380,4449
2211,937,7391,4425
1359,936,7433,4402
546,947,7435,4375
-52,936,7433,4355
-384,884,7420,4323
-470,826,7433,4309
-348,811,7427,4291
-52,881,7433,4262
337,1027,7425,4203
732,1211,7433,4168
1055,1334,7421,4161
1359,1321,7433,4168
1752,1140,7448,4142
2299,881,7486,4121
2877,655,7489,4114
3240,550,7486,4121
3172,552,7467,4098
2665,605,7486,4074
1868,638,7507,4061
993,605,7539,4074
181,458,7536,4074
-523,165,7539,4074
-1173,-278,7529,4069
-1777,-770,7539,4074
-2173,-1127,7531,4068
-2090,-1156,7539,4074
-1439,-825,7532,4076
-418,-275,7539,4074
642,279,7528,4046
1516,715,7539,4028
2080,1012,7538,4019
2299,1211,7539,4028
2271,1340,7505,4024
2247,1431,7486,4028
2385,1493,7470,4027
2561,1541,7486,4028
2458,1587,7482,4002
1934,1651,7486,3981
1167,1720,7475,3969
523,1761,7486,3981
216,1747,7481,3982
261,1706,7486,3981
560,1670,7475,3972
1045,1651,7486,3981
1641,1627,7482,3981
2195,1596,7486,3981
2531,1577,7471,3969
2561,1596,7486,3981
2340,1659,7505,4001
2038,1761,7539,4028
1861,1876,7538,4029
1934,1981,7539,4028
2095,2039,7527,4022
1986,2036,7539,4028
1373,1968,7533,4024
523,1871,7539,4028
38,1772,7530,4025
418,1706,7539,4028
1590,1679,7532,4020
2927,1706,7539,4028
3602,1773,7530,4031
3240,1871,7539,4028
2210,1960,7532,3997
1307,2036,7539,3981
996,2106,7530,3977
1150,2201,7539,3981
1417,2297,7533,3956
1725,2366,7539,3934
2156,2392,7529,3923
2665,2422,7539,3934
3037,2469,7534,3920
3188,2532,7539,3887
3209,2577,7526,3846
3240,2642,7539,3840
3305,2739,7542,3842
3397,2862,7539,3840
3470,2942,7485,3810
3501,2972,7433,3793
3445,2964,7386,3787
3292,2972,7380,3793
3038,3006,7357,3771
2770,3082,7326,3747
2634,3178,7264,3727
2770,3302,7220,3747
3063,3446,7179,3766
3240,3632,7167,3793
3104,3832,7139,3819
2770,4018,7114,3887
2518,4148,7071,3972
2561,4238,7061,4074
2887,4297,7055,4170
3397,4348,7061,4309
3991,4377,7031,4481
4599,4403,7008,4683
5085,4439,6989,4866
5331,4513,7008,5058
5304,4601,7012,5257
5122,4678,7008,5479
4862,4717,6971,5675
4599,4733,6955,5854
4460,4708,6942,6012
4599,4623,6955,6182
4910,4453,6950,6331
5017,4238,6955,6463
4636,4011,6946,6558
3920,3797,6955,6650
3230,3576,6949,6725
2770,3357,6955,6791
2467,3151,6947,6819
2195,2972,6955,6838
1871,2789,6948,6838
1516,2587,6955,6838
1281,2346,6947,6812
1463,2091,6955,6791
2198,1827,6948,6763
3240,1596,6955,6744
3971,1453,6948,6699
3867,1486,6955,6650
2840,1692,6948,6592
1359,1981,6955,6557
97,2184,6948,6511
-470,2201,6955,6463
-367,2011,6948,6386
52,1706,6955,6322
404,1388,6947,6263
575,1156,6955,6229
651,1014,6948,6180
784,936,6955,6135
1016,882,6947,6078
1307,881,6955,6041
1559,940,6949,5995
1725,1046,6955,5948
1824,1140,6946,5873
1934,1211,6955,5807
2049,1263,6950,5746
2090,1321,6955,5714
1978,1378,6944,5670
1725,1431,6955,5620
1367,1452,6955,5544
993,1431,6955,5479
743,1375,6920,5406
784,1321,6902,5339
1064,1268,6890,5256
1307,1211,6902,5198
1264,1154,6880,5148
993,1156,6849,5105
753,1225,6804,5031
732,1321,6796,4964
912,1383,6791,4904
1202,1431,6796,4871
1527,1502,6766,4823
1829,1596,6742,4777
1980,1640,6721,4720
1881,1596,6742,4683
1532,1482,6766,4647
1097,1376,6796,4636
782,1306,6792,4629
732,1266,6796,4636
966,1226,6802,4631
1463,1211,6849,4636
2131,1238,6881,4634
2770,1321,6902,4636
3067,1441,6888,4626
2822,1596,6902,4636
2149,1765,6924,4655
1463,1926,6955,4683
1164,2062,6947,4685
1359,2201,6955,4683
1843,2360,6971,4675
2404,2532,7008,4683
2999,2695,7009,4680
3606,2862,7008,4683
3943,3036,6998,4677
3658,3192,7008,4683
2801,3272,6998,4679
1934,3247,7008,4683
1562,3117,7023,4679
1672,2917,7061,4683
1918,2686,7066,4678
2090,2477,7061,4683
2171,2316,7042,4681
2143,2201,7061,4683
1964,2099,7083,4663
1725,1981,7114,4636
1541,1832,7112,4600
1463,1651,7114,4590
1480,1440,7104,4586
1620,1211,7114,4590
1851,975,7108,4568
1986,770,7114,4543
1821,651,7106,4511
1359,660,7114,4496
809,763,7107,4471
418,881,7114,4449
282,949,7107,4419
366,991,7114,4402
561,1024,7106,4377
784,1046,7114,4355
973,1015,7108,4322
1150,936,7114,4309
1400,813,7105,4302
1777,660,7114,4309
2096,471,7110,4290
2038,275,7114,4262
1436,101,7101,4225
523,-55,7114,4215
-302,-268,7117,4213
-784,-550,7114,4215
-965,-784,7075,4191
-993,-770,7061,4168
-965,-458,7056,4152
-888,0,7061,4168
-736,394,7027,4177
-470,660,7008,4168
-90,845,6999,4133
366,991,7008,4121
838,1088,6978,4121
1307,1156,6955,4121
1790,1226,6939,4091
2299,1321,6955,4074
2760,1412,6951,4071
3083,1486,6955,4074
3228,1529,6948,4047
3292,1541,6955,4028
3371,1518,6943,4021
3397,1486,6955,4028
3088,1469,6973,4004
2247,1486,7008,3981
1053,1531,7009,3969
0,1596,7008,3981
-540,1661,6996,3979
-575,1706,7008,3981
-323,1717,7004,3991
52,1706,7008,4028
437,1703,6998,4055
732,1761,7008,4074
976,1900,7004,4073
1463,2091,7008,4074
2425,2224,6996,4069
3658,2201,7008,4074
4523,2006,7008,4073
4494,1761,7008,4074
3592,1602,6974,4067
2404,1596,6955,4074
1569,1675,6941,4077
1359,1761,6955,4074
1537,1812,6951,4048
1725,1871,6955,4028
1709,1962,6945,4004
1568,2091,6955,3981
1440,2214,6949,3932
1411,2311,6955,3887
1496,2358,6947,3851
1725,2366,6955,3840
2073,2349,6948,3820
2456,2366,6955,3793
2761,2445,6947,3757
2979,2587,6955,3747
3159,2720,6948,3744
3345,2807,6955,3747
3490,2834,6947,3724
3554,2862,6955,3700
3499,2919,6948,3669
